,sentence,label
0,거짓말 하지마라!!!,2
1,아름다운 영상을 위해 노력해주시는 촬영 팀과 연출팀에게도 무한 감사를 드립니다~~,0
2,언제나 밝은 모습 시원시원한 말씀 프로의 마인드 감사드립니다.,0
3, 별거 아닌데 이모티콘까지 찍어주시니 괜히 기분이 좋아서 올려봐요. 흐흐,1
4,합의는... 잘 됐습니까?,3
5,나 달……. 진짜…. 대단해,3
6, 부산에 부릉부릉 갔는데~~ 해운대에~~바다를 보러 가서~~맛나게 스파게티도 먹어주시고~~,0
7,자기들 일자리 잃을까 봐 투쟁하는 거네 박사모 늙으신네들….,2
8,쉬운 설명과 편안함으로 너무 매력적인 백 주부님^^,0
9,교민들 최고다!,1
10,엄마 보통 아니신데…. 그지?,2
11,원순 씨 뭐하셨어요?,3
12, 별거 아닌데 이모티콘까지 찍어주시니 괜히 기분이 좋아서 올려봐요. 흐흐,0
13,인맥도 환영합니다^^,1
14,뇌물.,3
15,언제나 밝은 모습 시원시원한 말씀 프로의 마인드 감사드립니다.,1
16,추잡하다. 징역 100000000년 때려라.,2
17,저놈 지금 지옥에서 팔딱팔딱 영원히,2
18,…죄송합니다. 진짜 실수였어요.,3
19,유재석 김국진 에릭남 박보검 송중기 김숙은 정말 몰고 다니는 미담이 너무 많다.,1
20,아이폰7 너무 맘에 든다 하하,0
21,언니는 대단하네요. 마음대로 좋았다가 싫었다가.,3
22, 부산에 부릉부릉 갔는데~~ 해운대에~~바다를 보러 가서~~맛나게 스파게티도 먹어주시고~~,1
23,유재석 김국진 에릭남 박보검 송중기 김숙은 정말 몰고 다니는 미담이 너무 많다.,0
24,아이폰7 너무 맘에 든다 하하,1
25,인맥도 환영합니다^^,0
26,쓰나미 같네…….,3
27,삼성사면 개 호구 인증 하하 저걸 왜 사,2
28,"웬만하면 별 재미없다는 영화도 잘 보는데 이건 뭐지? 내가 이때까지 본 영화들 중에서 제일 재미 없고 지루하고 남는 거 하나도 없었던 영화임 이런 감상평도 처음 남김 ㅋ 대박 본지 좀됐지만, 아직도 최악으로 남아있는 영화.. 배우들이 아까.",2
29,6·25 때 안 살아봐서 모르겠지만 전쟁 때 폐허가 된 우리나라를 도와줬다는 데에 대해서 깊게 감사드립니다!,0
30,그럼 그냥 계속 가던 길 가셔. 아는 척 안 해주면 더 고맙고.,3
31,아름다운 영상을 위해 노력해주시는 촬영 팀과 연출팀에게도 무한 감사를 드립니다~~,1
32,법 만드는 사람이 바빠서 그런 법 못 만들어요….,2
33,쉬운 설명과 편안함으로 너무 매력적인 백 주부님^^,1
34, 우리나라 인식에선 여자가 9살?,3
35,교민들 최고다!,0
36,놈들이라뇨? 어머! 그럼 일루 오면 어떡해요?,2
37,6·25 때 안 살아봐서 모르겠지만 전쟁 때 폐허가 된 우리나라를 도와줬다는 데에 대해서 깊게 감사드립니다!,1
38,나가는 문은 저쪽이야. ,3
39,각성은 개막장영화해도되겠내개욕하게,2
