,sentence,label
0,오늘도 남의 불행에 저절로 웃음이 나옵니다^^,1
1,형도니형  파팅 하세요 ~!,0
2,"오, 왜 이제야 나타났는가. 자네 액션에는 저기, 감동이 있어. ",1
3,늘 뭔 사업 한다고 하면 그 돈은 대부분 증발해서 누군가의 호주머니로…….,2
4,한국 비하고 나발이고 영화 자체가 더럽게 재미없구만….,2
5,야동도 보지 말라는거냐? 뭐 어쩌라고 ? 나가서 성범죄 저지르라고?,2
6,오늘도 남의 불행에 저절로 웃음이 나옵니다^^,0
7,스웨덴에서 일어난 강간 라이브방송사건 보면 어느정도이해는됨….,3
8,김기춘 저 늙은이가 몸통이다.,2
9,며칠에 한 번 집에 들어가서 밥 먹으면 김치 하나 놓고 먹어도 진주 성찬 같잖아.,3
10,오빠의 10호 홈런 츄카드리구여~~~,1
11,박보검 눈물의 최우수상 같이 울었네요~축하해요. 보검이도 송중기도요~♡,0
12,두테르 멋지다. 근데 미국은 전 세계의 깡패국가인데 가만히 있겠냐.,1
13,박보검 눈물의 최우수상 같이 울었네요~축하해요. 보검이도 송중기도요~♡,1
14,미국식 코미디가 안 먹히는 사람도 있다.,2
15,많은 사람의 도움도 있었겠으나 영계백숙 무대를 위해 몸과 맘이 얼마나 힘들었을까요….,1
16,난 달이랑 태양보고 지구가 둥근 줄 알았다 크크크,0
17,재미있게 읽었습니다,1
18,오빠의 10호 홈런 츄카드리구여~~~,0
19,그래도 괜찮아.,3
20,슈퍼에 먹을 거 사러 갔는데….,3
21,많은 사람의 도움도 있었겠으나 영계백숙 무대를 위해 몸과 맘이 얼마나 힘들었을까요….,0
22,재미있게 읽었습니다,0
23,난 달이랑 태양보고 지구가 둥근 줄 알았다 크크크,1
24,쭉쭉 올라라 구르니 파이팅,1
25,두테르 멋지다. 근데 미국은 전 세계의 깡패국가인데 가만히 있겠냐.,0
26,형도니형  파팅 하세요 ~!,1
27, 이고 좀 심각한 듯. ㅡㅡ,3
28,와~~이쁜데 저 계 털인가;;,3
29,완전 최악 중의 최악.. 블레이드를 이따위로….,2
30,내가 어디 선보러 가는 줄 알겠어요.,3
31,"그 돈 믿고 한두 달 개길 심산인가 본데, 일단 압수야!",2
32,? 이쁜 거 사고 싶어도 못산다.,2
33,쭉쭉 올라라 구르니 파이팅,0
34,시나리오 최악. 연출 하. 노래만 괜찮아. 최지우 주름 돋보임. 최지우 연기 제조기. 조한선 스타일링 최악 (특히 머리) 최지우는 돈만 주면 아무 작품이나 다 하나. 멜로물 중에서도 최 최악,2
35, 갑자기 커다랗고 시커먼 그림자가 뒤에서 스윽….,3
36, 여자도 돌았네! 60이면 남자 80 이여.,3
37,"뭡니까. 전화도 안 받고, 사무실에도 없고, 어디서 뭐 하다 이제야 나타납니까.",2
38,"오, 왜 이제야 나타났는가. 자네 액션에는 저기, 감동이 있어. ",0
39,5살에 코딩을 배웠으면 얼마나 똑똑한 거야?,3
