,sentence,label
0,청와대 에어컨도 없애고 여성부도 없애자,2
1,감사합니다!!,0
2, 금번 사태에 많은 걱정 감사드립니다,1
3,몹시 빙하고 뭐거니 새끼 굶어 죽게 놔둘 것임 알아서 잘 하세요 몹시 사랑해♥크크크,0
4,"내가 제기랄 묻지도 않았는데, 없다고 하는 년은 뭐냐?",2
5,번개와 히어로라는? 공통점 때문인지 토르 단독 패러디 포스터도 만들어졌네요 ㅋㅋ,1
6,저게 네이버에 나올 일인가?,2
7,미친것들 시바 욕 티 나와 거지 같은 것들,2
8,그래……? 알겠어.,1
9,몰카가 진짜면 큰일인데요…….,2
10,이거 나 되게 보고 싶었던 공연인데. 너 안 어울리게 뮤지컬도 봐?,3
11,내 살다 이렇게 웃긴 후진국은 처음이다.,3
12,여기 분식집인데요.,3
13, 금번 사태에 많은 걱정 감사드립니다,0
14,"머리와 추리가 아닌, 몸으로 액션으로 때우는 홈스. 팬들이 바라는 건 이런 게 아닐진대~ 엉성한 스토리, 산만한 대사.. 그냥 로다주를 위한 영화. 전작도 별로지만 속편은 더 심한 듯",2
15,"에이, 왜 그래~. ",2
16,번개와 히어로라는? 공통점 때문인지 토르 단독 패러디 포스터도 만들어졌네요 ㅋㅋ,0
17,감사합니다!!,1
18,듀얼코어 덜덜덜,3
19,원숭이가 미쳐가는 모양이네?,3
20,박사님 감사합니다.,1
21,동성애자들은 죽여도 된다.,2
22,청와대 관저인 줄 알고 깜짝 놀랐네,3
23, 성원에 감사합니다.,0
24,그 차.. 처음부터 운전 안 했죠?,3
25,바람 불면 촛불을 번지기 마련이다.,3
26, 성원에 감사합니다.,1
27,키도 젖만 하네 ㅋㅋ,2
28,이세돌의 위엄…….,1
29,박사님 감사합니다.,0
30,그래……? 알겠어.,0
31,몹시 빙하고 뭐거니 새끼 굶어 죽게 놔둘 것임 알아서 잘 하세요 몹시 사랑해♥크크크,1
32,"아니 지금 뭐랬니, 당신?",3
33,김수현 항상 응원합니다. 멋져요~~~,1
34,모습이 이제야 조윤선답네~~,2
35,이세돌의 위엄…….,0
36,특검 멋짐!!,0
37,김수현 항상 응원합니다. 멋져요~~~,0
38,특검 멋짐!!,1
39,지금 동해 보러 가면 오래 걸리겠지?,3
