,sentence,label
0,필요 없다니까 왜 자꾸 질척거려!!,2
1,그렇구나. …그렇구나.,3
2,기다리고 그리워하는 게…….,1
3,"언니, 그럼 우리 이제 부자야?",0
4,"사람마다 취향이 다르긴~~ 아 진짜 시간 아깝다. 김흥수 이, 아 짜증 나 연기 발로하고",2
5,와 류준열 소다 소,3
6,눈물의 항문 쇼를 보고 계십니다.,2
7,? 나온다니 그저 고마울 뿐 ㅜㅜ,1
8,구를 미에서 연기 너무 잘하셔서 호감!!,1
9,0점은 없나요? 이것이야말로 평생 본 수많은 영화 중에 최악의 쓰레기네요,2
10, 감사합니다♡,1
11,왜,3
12, 전 믿습니다!!!,0
13,올해 최고의 병신 맛 기사로 남을 듯,2
14,일본도 만만치 않네~,3
15,그 시대에 정의여고 다니고 쌍문동 살았었는데 드라마에 봉황당 간판 전번이 그 때울 집과 같은 992 국번….,3
16,손에는 안 튀었어요?,3
17,알겠어요. 그럼 수고하세요. ,2
18,내 살다 이렇게 웃긴 후진국은 처음이다.,3
19,"허접한 영화, 이런 영화는 왜 여주인공과 말도 안되는 러브라인이 형성이 되고, 용 둥지에서 한 마리씩 작살로 찍어 죽이는데, 용이 그렇게 둔한가, 다 죽이도록 잠만 자고 있고…. 억지로 내용을 만들어가고…. 대사는 황당한 말들로 채워지고~ 어휴",2
20,재밌어 보이는 포스터와 제목으로 뒤통수를 제대로 쳐주는 영화,2
21, 전 믿습니다!!!,1
22,비투비 화이팅 ㅠㅠㅠ 1곡마저 잘렸지만 계속 응원할게요! ㅠㅠ♡,1
23,? 나온다니 그저 고마울 뿐 ㅜㅜ,0
24,이런 거 신경 쓰지 말고 제발 큰 덩어리부터 뭐가 잘못됐나 그거부터 신경 써라.,2
25,잔머리 준 호도 실수할 때가 있구나.,3
26,첨에 요리 프로 나오시고 쉽고 간단하게 하시는 거 보고와~~,1
27,우리 모두 준혁이 옷과 LG 선수들이 선전할 수 있게 기를 넣어줍시다.,1
28," 올해 한번 일내보자~~김성근 감독님, 오간도, 한화이글스 화이팅!!",0
29,"언니, 그럼 우리 이제 부자야?",1
30, 감사합니다♡,0
31,우리 모두 준혁이 옷과 LG 선수들이 선전할 수 있게 기를 넣어줍시다.,0
32,사실인걸.,3
33,구를 미에서 연기 너무 잘하셔서 호감!!,0
34,첨에 요리 프로 나오시고 쉽고 간단하게 하시는 거 보고와~~,0
35,이것도.!!!,2
36,비투비 화이팅 ㅠㅠㅠ 1곡마저 잘렸지만 계속 응원할게요! ㅠㅠ♡,0
37," 올해 한번 일내보자~~김성근 감독님, 오간도, 한화이글스 화이팅!!",1
38,보면 뭐 알아?,3
39,기다리고 그리워하는 게…….,0
