,sentence,label
0,유스케…. 비와이 등장!!! ㅋ,0
1,오간도 진짜 최고인데……. 한화…….,1
2,언제부터 정상급 3루수야 크크크,2
3,전철 승객 대부분이 직장인들인데 월급쟁이들이 단체행동을 하면 일반 국민들이 모르는 언론에서 발표 안 한 무엇인가가 있지 않을까요,3
4,유스케…. 비와이 등장!!! ㅋ,1
5,박사모들 부들부들 크크크,0
6,이런 거 신경 쓰지 말고 제발 큰 덩어리부터 뭐가 잘못됐나 그거부터 신경 써라.,2
7,좋은 기사 나오는 날이 손에 꼽네,0
8,여자들이 더 열심히 공부해서 더 합격한 것 뿐…. 합격을 축하드립니다.,1
9,잘 줘야 잘 받죠.,2
10,평점 장난치지맙시다 ㅡㅡ,2
11,정말 아름다운 동행이네요~~,1
12,승자 너무 귀여워~~ 사랑하네♡♡,1
13,뭘요?,3
14,돈 있음 뭐해 인성이 걸러 먹었는데,2
15,새해 복 많이 받으시고 올해도 건강하시고 홧팅하세요^^,0
16,평화로운 시위로 믿음을 만들었기에 가능했다고 봅니다!,1
17,재인증받고 다시 팔면 되겠네. ㅋㅋ,1
18,대통령이 사임 결정하면 모든 게 순리대로 되는데 대통령은 아무런 결정을 하지 않고 말장난만 하고 있습니다,2
19,공부를 좀 이렇게 열심히 해라. 응?,3
20,악의 소굴에서 탈출하시길,2
21,저 진~짜 괜찮습니다. ,3
22,새해 복 많이 받으시고 올해도 건강하시고 홧팅하세요^^,1
23,승자 너무 귀여워~~ 사랑하네♡♡,0
24,어디 갔다 와? 전화도 안 되고. ,3
25,좋은 기사 나오는 날이 손에 꼽네,1
26,디스패치는 휴가 감?,3
27,대변인이 질문받으면 답도 못 하던데 등신인 줄,2
28,재인증받고 다시 팔면 되겠네. ㅋㅋ,0
29,평화로운 시위로 믿음을 만들었기에 가능했다고 봅니다!,0
30,오간도 진짜 최고인데……. 한화…….,0
31,여자들이 더 열심히 공부해서 더 합격한 것 뿐…. 합격을 축하드립니다.,0
32,남자가 하니까 무게감이 다르네….,3
33,바람피운 걸 봐주면 고마운 여자가 되나요?,3
34,언제 나왔냐?,2
35,역시 주인님 통찰력. 덜덜,3
36, 오빠 강아지 좋아하세요?,3
37,정말 아름다운 동행이네요~~,0
38,엠비시 캐 비에 쓰는 보수라 하더라 멍청이들 없애버려야 할 관제방송,2
39,박사모들 부들부들 크크크,1
