,sentence,label
0,네…. 뭐… 그렇죠…. 뭐…,3
1, 글만 올려줘도 행복한데 컴백하면 얼마나 감격스러울까,1
2,새벽마다 도시락을 싸면서 딸에 대한 지극한 맘이 주위를 감동하게 했네요,0
3, 개봉 일에 봤는데 앞으로 1번 이상 다시 보러 갈거에요!!!,0
4, 순시니 없었으면 어떡할 뻔했어.,1
5,오빠…. 평생 너만 보고…너만 사랑하고…. 그렇게 살게.,3
6,이거 볼 시간에 무한도전 본다.,2
7,머리 스타일 하나로 권상우가 진짜 멍청해 보일 수가,2
8,저 세트로…. 허억….,3
9,안돼. 나 점심시간이라 다시 들어가 봐야 해.,3
10,"대한민국이 아니라, 대 한심 국으로 되겠구나!",2
11,제가 감히 생각해보건대 형의 장점은…. 우선 타격에서 그 타고난 감각으로 안타를 정말 잘 치는 것 같아요….,1
12,입질입니다.,3
13,만들어 먹는 즐거움을 가르쳐준 백 선생님을 응원합니다.,0
14,잔머리 하나는 진짜 갑인 것 같아요. ㅋㅋㅋ,1
15,공동수상 진심으로 축하합니다!!,1
16,늦…. 늦게 일어났어요.,2
17,후우…….,1
18,와나 박쥐 같은 놈일세…….,2
19,제가 감히 생각해보건대 형의 장점은…. 우선 타격에서 그 타고난 감각으로 안타를 정말 잘 치는 것 같아요….,0
20,새벽마다 도시락을 싸면서 딸에 대한 지극한 맘이 주위를 감동하게 했네요,1
21,글구 비호 100일도 축하해요…. ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
22,얼마나?,2
23,만들어 먹는 즐거움을 가르쳐준 백 선생님을 응원합니다.,1
24,후우…….,0
25,제가 평생 이름 바꿔 달라고 그렇게 애원을 하는데도 절대 안 된다고…. 왜 그러신 건지 혹시 작은아버진 아세요?,3
26,울처형대만카스테라오픈중에 이런 일이 발생하다니~~우째. 오픈을미뤄야되나?,3
27, 개봉 일에 봤는데 앞으로 1번 이상 다시 보러 갈거에요!!!,1
28,글구 비호 100일도 축하해요…. ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
29,잔머리 하나는 진짜 갑인 것 같아요. ㅋㅋㅋ,0
30,머리에 든 게 없는데 뭔 아는 게 있겠나. 몸으로 돈 벌다가 궁녀 됐는데,2
31, 글만 올려줘도 행복한데 컴백하면 얼마나 감격스러울까,0
32,공동수상 진심으로 축하합니다!!,0
33,아직 안 나왔는데 관람 후 평점을 내는 건지…. 참내 홍보 아주 잘하는 군요;;….,2
34,최장 몸집이 거의 박병호만 해짐 덜덜,3
35,"보니까 입덧 심한 것 같지도 않네,",3
36,뭐야. 형한테 맡겨놓고 지금 똥 싸는 거야?,3
37,이재학 외에 사설로 토한 선수들 본명 밝히고 모두 제명해라.,2
38, 순시니 없었으면 어떡할 뻔했어.,0
39,멸망 자리 한다.,2
