,sentence,label
0,넌 그거냐. 조리 실습에 트라우마라도 있는 거냐,0
1,넌 그거냐. 조리 실습에 트라우마라도 있는 거냐,1
2,땅값 올리려고 진짜 가지가지 하는구나!,2
3,그동안 얼마나 처먹은 거야,2
4,아쉽지만 축하해요,0
5,"즐겁게, 재미있게 배우겠습니다.",1
6,뭘 팔아?,3
7,알바로 들어왔는데…. 이렇게짧게일할줄야….,3
8,"글쎄요. 일만큼은 군 말 없이 하는 녀석이라 저희도 황당하지만, 그 녀석이 없어도 물류공급엔 지장 없도록 할 테니 걱정하지 마십쇼.",3
9, 이건 교육이 아니라 해악이다.,2
10,짱꼴라들이 쥐약을 먹었나 제정신이 아니네. 쯧쯧,2
11,아쉽지만 축하해요,1
12,이만희는 사이비 교주 아닌가?,3
13,생각해보니까 그런 얘긴 한 번도 한 적이 없더라고. 갑자기 궁금해서. ,3
14,진짜 일본 농협은 슬램덩크에 지분이라도 줘야지 크크크,0
15,"즐겁게, 재미있게 배우겠습니다.",0
16,진짜 일본 농협은 슬램덩크에 지분이라도 줘야지 크크크,1
17,우리 처음 데이트한 것처럼 영화 볼까?,0
18,자랑을 하신 건 아버님이시잖아요!,3
19,우리 처음 데이트한 것처럼 영화 볼까?,1
20,에라 유통상들 못 배운 것들이 돈 냄새만 맡았다 하면~~추잡하다 쯧쯧,2
21,상당수가 할머니라는데 대단 하긴 한 거다 박보검,0
22,제가 아는 언니의 친구 한 명이 기자(남자)인데 원래 기자들은 다 쓰레기라고 합니다,2
23, 근데 요즘 추격전은 유재석만 뛰어다녀….,3
24,크리스마스 전에 끝나.,3
25, 우리 세자저하가 영 앞으로도 꽃길만 걷기를,0
26,쇼트대회 시즌 랭킹 1위 기록…!!,1
27,한 명씩은 괜찮은데 그렇게 몰려다니면 곰도 때려잡을 것 같은 기세를 풍긴단 말이야.,3
28,입학 취소하고는 밝혀지는 특혜가 있음에도 불구하고 아니라고 말하는 것 명백한 위증!!!,2
29,야구라는 스포츠는 망하게 놔두고 저딴 승마에는 200억 ㄷ,3
30,정말 너무너무 감사드려요….,0
31, 우리 세자저하가 영 앞으로도 꽃길만 걷기를,1
32,프랑스 주름살도 찾아보니까 섬유질 많이든 비타민 음료!,0
33,정말 너무너무 감사드려요….,1
34,상당수가 할머니라는데 대단 하긴 한 거다 박보검,1
35,아 영화 정말 더럽다 이딴 영화 보는 시간도 아깝네! 밑에 평점 막 주지 맙시다 거쫌….,2
36,쇼트대회 시즌 랭킹 1위 기록…!!,0
37,프랑스 주름살도 찾아보니까 섬유질 많이든 비타민 음료!,1
38, 혁신이 없어 혁신이!,2
39, 일일이 사람한테 다가가서 칼을 휘둘러서 저렇게 살해했다는 거잖아….,2
