,sentence,label
0,이 영화는 그냥 쓰레기도 아니고 핵폐기물 수준. 크크크,2
1, 무선 이어폰을 21만9천 원?,3
2,항상 방송도 잘 챙겨보고 라디오도 잘 듣고 있어요,1
3,좋은 게 9가지나 돼?,0
4,금발 천사가 있어 누군가 했더니 혜리네….,3
5,진짜 재미없어요……..........................,2
6,송윤아 연기 웩~ 차승원도 덩달아 웩~,2
7,별똥별이고 나발이고 출근한다~~이 시간에…. 나오면서 집안 온도계 보니까 35도더라 죽겠다.,2
8,혹시 전자 쪽 계통이신 분들이나 유망한 자격증을 추천해주고 싶으시면 말씀 감사드립니다. 0,0
9,좋은 게 9가지나 돼?,1
10,빨갱이는 쏴 죽여야 된다고 들었는데?,2
11,에릭 대박 ㅠㅠ 못하는 게 뭐예요?,1
12,부럽네요. 저 성숙한 국민성이,1
13, 아니 같은 학년이니까 연아야 ㅋㅋㅋ,0
14,난 그거 엊그제 다운받았다가 그냥 삭제해버림. 크크크,2
15,항상 방송도 잘 챙겨보고 라디오도 잘 듣고 있어요,0
16,지인 아들 구단에 넣어달라고 청탁받았다던데 ???,3
17, 아니 같은 학년이니까 연아야 ㅋㅋㅋ,1
18,도대체 이 인간은 뭐야,3
19,한국에도 있으면 좋겠다.,1
20,뭐…! 왜 그렇게 봐! 시험 끝났잖아!,3
21,계산이란...?,3
22,"오늘 연출, 대본, 연기 다 대박",0
23,해리슨 포드와 다니엘 크레이그를 데리고 이런걸 만들어낸 것도 능력,2
24,머냐 ㅋㅋㅋ 이딴 게 왜 7점임?,2
25,아이유보다 ?!,0
26,"자, 네가 붙인 가격표야. 얼만지 읽어봐.",3
27,부럽네요. 저 성숙한 국민성이,0
28,아이유보다 ?!,1
29,아 제발 좀~,3
30,혹시 전자 쪽 계통이신 분들이나 유망한 자격증을 추천해주고 싶으시면 말씀 감사드립니다. 0,1
31,"오늘 연출, 대본, 연기 다 대박",1
32,그게 왜 실망할 일이에요?,3
33,강호동 씨 돌아와서 좋아 요긴데 작가님아 생각이없지요? 네살짜리꼬마아이에게섹시? 섹시현아? 쓸표현입니까? 저번에이런비슷한일로제작진이사고하더만여전하네요 강호 동 씨도 팬이고 내빈분들도 팬이지만 어리석은 표현과 경솔한 작가님 및 제작진 때문에 글 올립니다,0
34,한국에도 있으면 좋겠다.,0
35,자기도 얹혀살면서! 왜 나한테 지랄이야.,2
36,"어? 어어, 좀 많이 늦었지. 아유 그냥, 시간 가는 줄을 모르겠더라? 영화도 보고 맛있는 것도 잔뜩 먹구.  ",3
37,경찰들아….. 지금 교통이 문제냐.... 나라가 망해가는데.... 끝까지 개 노릇 하는 건가...,2
38,에릭 대박 ㅠㅠ 못하는 게 뭐예요?,0
39,강호동 씨 돌아와서 좋아 요긴데 작가님아 생각이없지요? 네살짜리꼬마아이에게섹시? 섹시현아? 쓸표현입니까? 저번에이런비슷한일로제작진이사고하더만여전하네요 강호 동 씨도 팬이고 내빈분들도 팬이지만 어리석은 표현과 경솔한 작가님 및 제작진 때문에 글 올립니다,1
