,sentence,label
0,괜찮아. 내 병은 내가 안다. 아- 겁먹을 필요 없대도-,3
1,왜-저기! 저기 있잖아,3
2,"됐다, 그럼. 참 딸 지금 뭐 해요?",0
3,어머 왜 이러세요? 어머 어머 밀지 마세요.,2
4, 아 계란프라이 해서 같이 먹어야지~야무지게 먹어야지~0,0
5,감사해요….,0
6,무슨 소리야? 공평하게 반반했는데.,3
7,박근혜 처형 시키라고~~~,2
8,1점 주기도 아까운 더러운 선동 영화. 빨갱이 잡는 것도 죄냐? ㅉㅉ,2
9,그럼 이제부터 생식해???,3
10,김원준 님 축하드려요,0
11,음!,3
12, 진도 사랑스럽습니다,1
13,이것도 영화라고,2
14,근데 네 딸 진짜 이쁘더라. 넌 좋겠다.,2
15,감사해요….,1
16,너 때문에 재미없음이었다 잘 가라,2
17,쪽 파리가 자기들 과거사를 멋대로 미화하니까 이런 거 아니냐,2
18,에바 그린은 신의 뜻입니다.,1
19,유재석 오라버니 해피투게더 봤어요,0
20, 진도 사랑스럽습니다,0
21,남의 맘에 대못을 박아놓고는…. 이정도면 길게 산 거 아닌가?,2
22,적지만 댓글 남겨주신 분들 감사해요,1
23,어디든 네 옆에 있으면 돼. 우리 남은 50일 동안 좋은 기억만 아주 많이 채우자.,0
24,"됐다, 그럼. 참 딸 지금 뭐 해요?",1
25,덕분에 주방에서 요리하는 게 아주 좋아졌어요,1
26,함덕주는 약간 의외네,3
27,시간이 아깝다…. 제길 보지만 셈….,2
28, 보고 놀랐습니다,3
29,김원준 님 축하드려요,1
30,에바 그린은 신의 뜻입니다.,0
31,"오늘 같은 날이, 선생님이 가장 앞장서서 흥분할 만한 날 아닌가요. ",3
32,뭐야. 그렇게 말하니까 무섭잖아. 됐고 오늘 물건 받은 것 중에 풀벌 있지?,3
33,유재석 오라버니 해피투게더 봤어요,1
34,각성은 개막장영화해도되겠내개욕하게,2
35, 아 계란프라이 해서 같이 먹어야지~야무지게 먹어야지~0,1
36,로비가 있었으면 좋겠어. 현관문 열면 집 다 보이지 않게….,3
37,덕분에 주방에서 요리하는 게 아주 좋아졌어요,0
38,적지만 댓글 남겨주신 분들 감사해요,0
39,어디든 네 옆에 있으면 돼. 우리 남은 50일 동안 좋은 기억만 아주 많이 채우자.,1
