,sentence,label
0,? 큰 그림 지림,3
1,내가 뭘 어떻게 했는데?,2
2, 애견인구가 엄청나구나,3
3,왜 우리 동네는 줄 서 있는 사람이 한 명도 없지???,3
4,좋아한다곤 하지 말고^~,1
5,어디 아픔???,3
6,잘생긴 미소년에서 상남자로 변신 성공적이네요. 멋진 배우의 탄생을 축하 축하!!,1
7,잘생긴 미소년에서 상남자로 변신 성공적이네요. 멋진 배우의 탄생을 축하 축하!!,0
8,야 누가니 보고 촛불 들라고 하드나 참 기사 꼬락서니하곤,2
9,네 아빠 얘기도 마. 짜증 나,3
10,저는 학생회 임원이라서 동아리는 안 해요.,0
11,그렇게 많아도 불평이나 짜증 내는 사람을 못 본 것이 신기했음,3
12,나도 감독한다.,2
13,치….,0
14,저는 학생회 임원이라서 동아리는 안 해요.,1
15,항상 좋은 노래 불러줘서 고마웠어.,0
16,롯데는 너희 나라로 가!!,2
17,와 코리안시리즈 제패의 기운이 엘지를 향해있다,1
18,너무도 착하고 천사 같은 박보검 화이팅,1
19,고생 많으셨습니다. 그대의 삶에 박수를 보냅니다.,1
20,혹시 다른 곳 있어?,3
21,와 코리안시리즈 제패의 기운이 엘지를 향해있다,0
22,고생 많으셨습니다. 그대의 삶에 박수를 보냅니다.,0
23, 그래서 내일 일찍 와서 케이크 먹고 축하해주기로 했어요. 크크크,1
24,이따 저녁에 잊지 마?,0
25,속초에 낚시여행을 갔다가 보드를 타다 골절상을 입은 건 먼 얘기지?,3
26,왜 하필 이 중요한 시점에 사고가 나냐? 아이?,2
27,경찰이었어?,3
28,이따 저녁에 잊지 마?,1
29,치….,1
30,이 일에 관련되어있는 한 그룹의 팬으로써 이번 사과문은 실망스럽고 화가 나네요,2
31,좋아한다곤 하지 말고^~,0
32, 그래서 내일 일찍 와서 케이크 먹고 축하해주기로 했어요. 크크크,0
33,너무도 착하고 천사 같은 박보검 화이팅,0
34,항상 좋은 노래 불러줘서 고마웠어.,1
35,평점만 믿고 봤는데 결말 보고 이렇게 짜증 난 영화는 오랜만임,2
36,우병우 한번 웃더니 검찰 끝났나 보네,2
37,"야~! 가만 못 둬, 너??",3
38,왠지 아들놈 보호한답시고 덮어쓴 거 같은데,2
39,세전 145 받고 8시 30분 출근 7시 퇴근 일요일 휴무 다 그렇다 치는데 시발 왜 알바생보다 적게 받는 것 같을까요,2
