,sentence,label
0,"대학 때는 술 먹고 추태 부리는 것들이 제일 어리석다고 생각했는데, 제가 그 멍청이가 됐네요.",2
1,"머리와 추리가 아닌, 몸으로 액션으로 때우는 홈스. 팬들이 바라는 건 이런 게 아닐진대~ 엉성한 스토리, 산만한 대사.. 그냥 로다주를 위한 영화. 전작도 별로지만 속편은 더 심한 듯",2
2,요즘 누가 한국겜하냐.. 우리나라는 진짜 답 없다,2
3,칭찬해도 돼.,2
4,청산가리 좀 넣어줄걸,2
5,너무 이쁘구먼요~~♡,0
6,엄마 저녁땐 불고기부터 해 먹어요,0
7,김소연 이필모 연기 진짜 잘한다. 마지막씬 보고 눈물이 줄줄 흘렀다.,0
8,벌써 다리 아프다는 게 말이 돼? 이러니까 달리기가 11초 밖에 안 나오지!,2
9,갤럭시8이나 노트8 살 때는 그럼 제값 다 주고 사야 하는 건데…???,3
10,"오바마 대통령, 보기 드문 참 멋쟁이 대통령이야!",0
11,아니~ 있잖아~ 시험으로 착용해 보는 것까진 좋은데 교복 입고 신어 봤자 모르는 거 아냐?,3
12, 겁나 웃기더라 ㅋ,1
13,좋은 레시피 가르쳐 주셔서 고맙습니다.,0
14,엄마 저녁땐 불고기부터 해 먹어요,1
15,이거 대박 상품이다…. 나오면 생활필수품 될 듯..,3
16,"조선 시대 말기 이후 가장 흥분된 컵스 보소,",3
17,계약서는 쓰는 곳이 있다고 들어봤지만 기본교육을 받아야 한다는 것은 처음 듣네요.,3
18,뭐야. 그렇게 말하니까 무섭잖아. 됐고 오늘 물건 받은 것 중에 풀벌 있지?,3
19,화 안 내겠다고 약속했으면서.,2
20,너무 이쁘구먼요~~♡,1
21,낼 부터 시합 있는 거 같던데 긴장하지 말고 참 새벽이니까 오늘인 거네요,3
22,부탁 드리겠습니다. 흐흐,0
23,부탁 드리겠습니다. 흐흐,1
24,김소연 이필모 연기 진짜 잘한다. 마지막씬 보고 눈물이 줄줄 흘렀다.,1
25,외국 장관이지만 정말 본받을만한 장관이네요,1
26,무.. 무슨 소리야... 넌 안자니?,2
27,강한울 선수 그동안 기아에서 정말 수고했어요~~삼성 가서도 응원 많이 할게요~^^홧팅!!,0
28,옛날부터 아주 잘생긴 데 왜 안 뜨나 했었는데 이번에 배역 제대로 맡아서 뜨나보다 하하,1
29,외국 장관이지만 정말 본받을만한 장관이네요,0
30,이런 경기를 뒤집은 게 대단한 거 아닌가???,3
31,좋은 레시피 가르쳐 주셔서 고맙습니다.,1
32,요즘 여자들이 남자를 호갱님으로 알긴 하지,2
33,옛날부터 아주 잘생긴 데 왜 안 뜨나 했었는데 이번에 배역 제대로 맡아서 뜨나보다 하하,0
34, 겁나 웃기더라 ㅋ,0
35,쓰레기 기자 들 싸게 파는 꼴을 못 보네,2
36,"오바마 대통령, 보기 드문 참 멋쟁이 대통령이야!",1
37, 비싼 애는 주변 인맥이 화려해서 파워게임에서 승산이 있다는 건가.,3
38,"네, 제가 사업이 조금 바쁜 나머지 말이죠, 요 며칠 조금 시간을 내기가 힘들었습니다.",3
39,강한울 선수 그동안 기아에서 정말 수고했어요~~삼성 가서도 응원 많이 할게요~^^홧팅!!,1
