,sentence,label
0,정준영 제발 하차했으면 좋겠다.,2
1, 짧다고 느껴지는 2016년이 두 달 밖에 남지 않았어요!!,3
2,인간적인 면이나 뭐 하나 빠질 것 없는 좋은 사람 같아요^^ 최고!,1
3,좋지. ,3
4,너. 변호사 만나는 거... 나랑 헤어진 보상 심리지?,3
5,쉬운 설명과 편안함으로 너무 매력적인 백 주부님^^,1
6,유재석 오라버니 16일 밤 해피투게더 보는 시간에 지난 주 게스트도 나오시고 두 번째 게스트 나오시는 것도 봤어요,1
7,아 진짜 깜짝 놀랐네 실시간검색어,3
8,이래서 난 비행기를 안 탐,0
9,"월병? 이거 어떻게 먹는 거야? 이거 돈이 들어있네. 이거 너나 먹어라.. 먹고 탈 안 납니다 과장님,",3
10,전 국민 생중계로 검찰 조사 방송해라,2
11,돈이나 제대로 주고 이야기해라,2
12,솔빈이 언제부터 신인배우였냐?,2
13,수고? 너 아직 멀었구나? 재능이 없으면 노력을 해 그것도 아니면 죽어라. 발품을 팔던지.. 수고는 무슨…,1
14,감격이에요 ㅠㅠㅠ,1
15,진짜 좋아하고 항상 응원합니다!,1
16,작가가 별로다 내용이 진짜별로임…. 맨날 그냥 기대하고 재방송하면 혹시나 하고 봐줘도 답 없다 진짜..,2
17,무슨 고민 있어요?,3
18,  그렇게 허리부상이 있으면서도 열심히 하시고!,1
19,수고? 너 아직 멀었구나? 재능이 없으면 노력을 해 그것도 아니면 죽어라. 발품을 팔던지.. 수고는 무슨…,0
20,기숙사에서 유제가료를 보며 낄낄 거리고 있는 나를 반성해본다 0,1
21,쉬운 설명과 편안함으로 너무 매력적인 백 주부님^^,0
22,이래서 난 비행기를 안 탐,1
23,"갑자기 불러서 오피스텔을 보라니? 왜, 그 집에서 나오려고?",3
24,사실은…,3
25,감격이에요 ㅠㅠㅠ,0
26,참나….,2
27,진짜 좋아하고 항상 응원합니다!,0
28,과연 저렇게 나올까??,3
29,그냥 자 인마 나이 차이가 19년인데 설마 무슨 일 있으라고?,2
30,기무사에 잡혀가서 얼마나 세뇌 당했으면 저러나?,2
31,제 친구예요.,3
32,  그렇게 허리부상이 있으면서도 열심히 하시고!,0
33,왜 인정을 못 해! 바꿨다는데!,2
34,"응. 너, 저거 보고 있었어?",1
35,유재석 오라버니 16일 밤 해피투게더 보는 시간에 지난 주 게스트도 나오시고 두 번째 게스트 나오시는 것도 봤어요,0
36,덴마크에 보호 신청이라기 보다 돈으로 매수했겠지 한국에서 하던가 처럼,2
37,인간적인 면이나 뭐 하나 빠질 것 없는 좋은 사람 같아요^^ 최고!,0
38,기숙사에서 유제가료를 보며 낄낄 거리고 있는 나를 반성해본다 0,0
39,"응. 너, 저거 보고 있었어?",0
