,sentence,label
0,내 눈으로의 심안할 수가 없던 순간!,3
1,최순실 일가가 만들어놓은 각종 쓰레기 같은 법안들 다 폐지해라,2
2,이거 아이디어 낸 짱구 얼굴 좀 보고 싶다.,1
3, 진짜 마음이 따듯해지는 드라마입니다.. 힐링 됩니다 ㅜㅜㅜ,1
4,바티스타는 오간도에게 무슨 원한이 있길래…….,3
5,만들더라도 교육용으로 만드니깐 개 재미없음 되는 거지….,2
6,사람 얼굴 골격이 바뀔 수 있다는 걸 첨 알았다…. ㄷㄷ,3
7,담뱃세 걷어다가 네 태반 주사 맞았냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
8,수입 소 먹으면 매국노랄 때가 엊그제 같은데 이제 수입 사 먹자고 하네.,2
9,짠~ 서방 주려고 초콜릿 만들었다? ,1
10,더러운 조선족과 짱깨들은 곧 파멸을 앞두고 있구나!,1
11,감히 내 여자를 건드렸는데 그럼 내버려 둬?,3
12,네 동생은 잘하잖아!,2
13,이제 그럼 네가 내 마누라야?,3
14,역대 최강 고래 심줄 미친 XXXXY가 나타났네,2
15, 빨리 보고 싶어요!!!,1
16,담뱃세 걷어다가 네 태반 주사 맞았냐?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
17,"참, 아버님. 사장이 골프 약속 잡아달라던데…. 언제가 괜찮으세요?",2
18,"여기서 뭐 하는 거야, 선배?",3
19,이거 아이디어 낸 짱구 얼굴 좀 보고 싶다.,0
20,일요일 볼 거 없었는데 보게 생겼네^^,1
21,짠~ 서방 주려고 초콜릿 만들었다? ,0
22,나랑 망친 공범들 이승 하야해라,2
23,지칠 때 김연아 씨 경기 보면서 힐링 많이 받고 있어요 ㅠㅠ 멋져,0
24,사진 봐라 나 바로 복귀???,3
25,내일은 무슨 내일을 어떻게 알아,3
26, 빨리 보고 싶어요!!!,0
27,지칠 때 김연아 씨 경기 보면서 힐링 많이 받고 있어요 ㅠㅠ 멋져,1
28,모두 하이패스로 바꿔,3
29,더러운 조선족과 짱깨들은 곧 파멸을 앞두고 있구나!,0
30,뭐가 이상해? 우정만 돋는구먼. 뭐.,2
31,그럴 일이 좀 있었다. 먼저 간다.,0
32,핸드폰…,3
33,조니 뎁…. 역시 날 닮아 더 멋진 놈!!,1
34,이게 뭐야 차라리 동일 인물로 만든 게 인기 더 많았겠네,2
35,조니 뎁…. 역시 날 닮아 더 멋진 놈!!,0
36, 진짜 마음이 따듯해지는 드라마입니다.. 힐링 됩니다 ㅜㅜㅜ,0
37, 돈 굳고 폐로 필터링해서 대기오염 줄이고 빨리 사망하고 일석삼조네,2
38,일요일 볼 거 없었는데 보게 생겼네^^,0
39,그럴 일이 좀 있었다. 먼저 간다.,1
