,sentence,label
0,솔로인 특히 남성들에게 음식 조리를 해서 먹을 수 있는 방법을 알려주어 감사하고 ^ㅎ^,1
1,밭떼기로 산다는 사람이 있는데 흥정해봐야지.,0
2,유승호 군대 일찍 잘 다녀와서 이제 흥할 일만 남음,0
3,윤소이 얼굴 너무 짜증 남 ㅠㅠ 얼굴이 울상! 연기실력 좀 더 키우셔요,2
4,저랑 통하네요.,1
5,횃불로 검색어에 올립시다~~~!!,3
6,그 정도가 아닌 거 같은데?,3
7,그놈의 돈이면 제일수도 있다 청부살인,2
8,저랑 통하네요.,0
9, 닦다 보니 ?,0
10,테니스에는 예전부터 금지되어오던 기술이 있어. 그 이름도'라켓이 로켓이 돼버렸다!'다!,3
11,히히 안녕하세요,0
12,우리나라도 멍청한 사람들이 다 박근혜 뽑았지,2
13,항상 응원합니다. 태호피디님짱,1
14,몇 년째 같은 얘기냐. ㅠㅠ,2
15,엄마 낫 웬일이래 정말 부부 사이는 부부만 아나 보다~,3
16, 항상 밝은 에너지 덕분에 힘이 납니다!!!,0
17,1점도 아깝다. 할리우드 판 쓰레기 C급 영화.,2
18,멋지십니다~^^*,1
19,역시…. 장꾸준! 대박입니당!^^♡,0
20,히히 안녕하세요,1
21,나머지 43.4%는 먹고살 만한가 보네,2
22, 닦다 보니 ?,1
23,"싫어하는데요. 무질서한 군중은요. 행렬은 뭐랄까, 딱 틀이 잡혀 있잖아요. 물론 가끔가다 새치기하는 사람들도 있긴 하지만요.",2
24,역시…. 장꾸준! 대박입니당!^^♡,1
25,밭떼기로 산다는 사람이 있는데 흥정해봐야지.,1
26,그러니까 기회를 줄게. 3년 후에 내가 감탄할 정도로 멋진 어른이 되어있으면 받아주지.,3
27,감독탐사라 우리도 보는 눈이 있다,2
28,도둑놈임?,3
29,이 마치 ㄴ 년들에겐 개작두가 답이다,2
30,멋지십니다~^^*,0
31, 항상 밝은 에너지 덕분에 힘이 납니다!!!,1
32,이것도 드라마라고….,2
33,"거, 거기 투자! 내, 내가 할게요! 내가!",3
34,솔로인 특히 남성들에게 음식 조리를 해서 먹을 수 있는 방법을 알려주어 감사하고 ^ㅎ^,0
35,유승호 군대 일찍 잘 다녀와서 이제 흥할 일만 남음,1
36,항상 응원합니다. 태호피디님짱,0
37, 뭐 이런 분이 다 계시냐 ㅋ,3
38,물론 도움을 청하는 건 중요하지. 하지만 집에서 눈치를 보는 애들은 부모의 개입이 오히려 고통일 수 있어.,3
39, 너희가 뭐라고 해도 내가 맞는다고??,3
