,sentence,label
0,친박이 나가야지 등신들,2
1,"역시 박근혜 같은 발상……. 일자리 창출, 창조경제네 ㅋㅋ",2
2, 드라마는 드라마구나…….,3
3,거짓말 ㅠㅠ 조금 내려간다고 하셨는데 혹시 밤 기온이 28~29?? 요거 맞아요?,2
4, 진짜임?,3
5,탈피했어.,2
6,새해 福  마니마니 받으세요~~~,1
7,다 필요 없고 산다라 박이 제일 예쁘다.,0
8,장예원 님 감사합니다.,0
9,이건 진짜 양아친데?,3
10,이루가 욕 그렇게 먹으면서 ? 쓴 이유가 있네! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
11,두 분 영화 기대되네요~^^,0
12,새누리당 당사에 박정희와 박근혜 초상화가 있다는 게 사실인가요?,3
13,백승호 이승우 선수 화이팅!,0
14,정말 질질 끌고 작가님제발좀 적당히하시죠은희수역맡은 사람도 그만 나쁘게 만들지 아침드라마가 막장이네,2
15,미얀마 또 가고 싶다…. 사람들 착하고 순박하다….,1
16,돈 주고 안 봐서 다행인 영화 1위!!,1
17,아침에 일어나서 씻고 일 갈려 하니 아주 화난다,2
18,가지 마라. 저기 말고 좋은데 많다,2
19,"선은 아니고, 노인들은 걱정이 많으시잖아. 왜, 난 선 보면 안 돼?",3
20,두 분 영화 기대되네요~^^,1
21,헐. 대단한 놈들이네….,3
22,오랜 시간 기다린 팬 광적 팬이 되신 팬 모두와 즐겁게 놀고 오세요!,0
23,어색하면서도  건방지지만  병풍같고  항동이  형돈형님 정말 축하드립니다  ㅋㅋ,1
24,미국인들 정말 의외네.,3
25,돈 주고 안 봐서 다행인 영화 1위!!,0
26,참.,3
27,오랜 시간 기다린 팬 광적 팬이 되신 팬 모두와 즐겁게 놀고 오세요!,1
28,확실한 건 역사책에 네 이름은 기록될듯하다 희대의 정치 악마,2
29,미얀마 또 가고 싶다…. 사람들 착하고 순박하다….,0
30,공감 하지 마.,2
31,어색하면서도  건방지지만  병풍같고  항동이  형돈형님 정말 축하드립니다  ㅋㅋ,0
32,다 필요 없고 산다라 박이 제일 예쁘다.,1
33,백승호 이승우 선수 화이팅!,1
34,이루가 욕 그렇게 먹으면서 ? 쓴 이유가 있네! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
35,노무현 10분의 1에서 내렸다.. 비리 저지르고 그걸 덮기 위해 국가 위신은 생각지도 않은 채 자살한 대통령의 10분의 1아 도대체 뭘까??,2
36,새해 福  마니마니 받으세요~~~,0
37,장예원 님 감사합니다.,1
38,나 다음 달에 군대 가. ,3
39,훈련병 기간 끝날 때까지 편지 안 올 수도 있어요?,3
