,sentence,label
0,엄마 지금 어디가 계신 거예요?,2
1,아 진짜….,3
2,제가 아직 취준생이라 돈은 별로 없어서 고민 중이었는데 지금 세일도 많이 한다고 하더라고요,1
3,저 아이가 14살 이라는 게 더 믿기지 않는다,3
4,약간 이상한 영화…. 황당하기 그지없다,2
5,  연 아양은 마음도 넓고 굳세니 잘 할거임^^,0
6, 이거 사기인가요?,3
7,이번 대회 우승한 거 다시 한번 축하해요~,1
8,이번 대회 우승한 거 다시 한번 축하해요~,0
9,중국놈들이 갤럭시노트7 그대로 베껴서 안 터지게 잘 출시해버릴 듯….,2
10,증거 좀 달라고 하면 주지도 못할 것들이 앞 담은 더럽게 까요,2
11,거지 같음,2
12,"내 말 따라서 복창한다. 죄송합니다, 경찰 여러분!",2
13,바쁘셔서요. 대신 저한테 메시지를 보내셨습니다.,3
14,항상 집에 있는 재료로 새로운 음식을 만들게 해주는 레시피 감사드려요 ^^,0
15,노트3 쓰는데 벌써 7이 나온다니. 덜덜덜 아직 쓸만한데…. 신제품이 너무 빨리빨리 나오는 거 아님??,3
16, 그동안 많은 일이 있었고 여태 잘해왔어,1
17,국가 내란 주모자 박근혜를 총살하고 농 단자 최순실과 그 잔당들을 모조리 화형에 처하라……!,2
18,"항상 좋은 음악, 좋은 노래 들려줘서 너무너무 고마워요~",0
19,불렀어요. 그리고 아래층에 외과 의사들 모임이 있어서 그분들이 올라온다는데요!,0
20,할머니가 용돈 준 거 모았지.,0
21,오빠?,3
22,역시 그저께의 여운이 남는 거 같아요 굿바이 아이오아이,0
23,  연 아양은 마음도 넓고 굳세니 잘 할거임^^,1
24, 그동안 많은 일이 있었고 여태 잘해왔어,0
25,오오…. 체험기 쓰시다니 노력하시네요,1
26,이런 애들도 기자랍시고 월급 받겠지??,2
27,취했어. 거기서 나와.,3
28,오오…. 체험기 쓰시다니 노력하시네요,0
29,"항상 좋은 음악, 좋은 노래 들려줘서 너무너무 고마워요~",1
30,권력이란 게 이런 건가 역사책에나 나오는 거로 알았는데,3
31,세상에 주영이 군대 보내고 벌써 일 년 반이 지났다니….,3
32,지루하고 어설픈 전개.. 과소 비녀의 신데렐라 스토리.. 현실에서는 있을 수 없는 내용이라 아무리 좋게 봐주려도 공감 무.. 마지막으로 여주가 너무 못생김,2
33,불렀어요. 그리고 아래층에 외과 의사들 모임이 있어서 그분들이 올라온다는데요!,1
34,항상 집에 있는 재료로 새로운 음식을 만들게 해주는 레시피 감사드려요 ^^,1
35,역시 그저께의 여운이 남는 거 같아요 굿바이 아이오아이,1
36,제가 아직 취준생이라 돈은 별로 없어서 고민 중이었는데 지금 세일도 많이 한다고 하더라고요,0
37,말려도 소용없어서요. 그리고 여행은 아니고 휴양 차.. 거기 친구분이 사세요.,3
38,할머니가 용돈 준 거 모았지.,1
39,"리들리 스콧 약 빨고 찍었나, 뒤죽박죽…. 실감도안나고 이건 뭐…. 마스터 치 실 비고 모텐슨이었네…. 스텝롤 보고 놀람…. 암튼 영별로 였음…. 데미무어가 일단 너무 안 어울림",2
