,sentence,label
0,솔직하게요?,3
1,벌써 30년이 지났네요.,3
2,너무 멋지십니다^^,1
3,진지하게 생각하지 마….,3
4,네? 애요? 말도 안 돼요!!! 제가 무슨!!!  아… 애는 없어요. 당연히 없죠.,1
5, 젊은이들 화이팅!,1
6, 젊은이들 화이팅!,0
7," 국민을 바보천치로 아냐,",2
8,우와.. 역시 교황 성하 ㄷㄷㄷ….,1
9,정말 인생을 멋지게 사시는 분입니다.,0
10,이건 뭐야?,3
11,이쁘고 노래 잘하니 반하나 안 반하나,0
12,기자단 보이콧해라!!!,2
13,너무 멋지십니다^^,0
14,범죄자가 대통령으로 있을 순 없다,2
15,시청률이 걱정돼서 글 올렸나??,3
16,한국 도로에서 테스트하면 모든 나라에서 다 통함 ㅎ,2
17,네? 애요? 말도 안 돼요!!! 제가 무슨!!!  아… 애는 없어요. 당연히 없죠.,0
18, 당신의 500일 축하합니다!,0
19,정말 인생을 멋지게 사시는 분입니다.,1
20,대상 축하드려요.,0
21,엇...! 쥬토피아에 나무늘보!!,3
22,별점이 아깝다. 여자가 영화 긴장감도 없게 만들고 그냥 답이 없다 왜 봄 OO,2
23,뜬금없이 그건 왜 접어요?,3
24,진짜 박근혜 정부는 나라 팔아먹는 짓 골라서 하네. ㅋㅋ,2
25,제가 그걸 어떻게 알아요. 지가 있고 싶으니까 있었겠지!,3
26,"아니, 그걸 왜 돌려줘요?",3
27,"19대 대통령은 문재인이 당선된다. 1,000,000%!!!",0
28,입만 열면 거짓말 뭘 믿겠나?,2
29,황 총리 대선 출마하라는 분들은 박사모 어버이 연합이 아니겠죠?,2
30,"19대 대통령은 문재인이 당선된다. 1,000,000%!!!",1
31,크크크 진짜 빨리 이 나라 떠야지 그냥,2
32,우와.. 역시 교황 성하 ㄷㄷㄷ….,0
33,대상 축하드려요.,1
34, 당신의 500일 축하합니다!,1
35,이쁘고 노래 잘하니 반하나 안 반하나,1
36,단통법이 개 같은 법안은 왜 폐지 안 시키자 저번 주부터 밀렸더구먼 오늘 당장 폐지 시켜라,2
37,만약 이 세상에 아빠가 없으면 그땐 네가 동생을 잘 보살펴 주겠다고. 약속할 수 있지?,3
38,집밥 덕분에 잘 먹고 잘살고 있습니다.,1
39,집밥 덕분에 잘 먹고 잘살고 있습니다.,0
