,sentence,label
0,구단주도 이미 귀 돌림. 크크크,1
1,제가 아직 요리 초보인데 백 주부님의 방송을 보면 저 같은 학생들도 쉽게 보고 따라 할 수 있어요,1
2,감사하고 그저 고맙습니다,0
3,"한국 치안 완전히 망함이라고 경찰들 욕하는 메퇘지들은, 저곳 가서 살아라. ㅋㅋㅋㅋ",2
4,제가 아직 요리 초보인데 백 주부님의 방송을 보면 저 같은 학생들도 쉽게 보고 따라 할 수 있어요,0
5,뚱뚱한 여자가 여자냐??,2
6,진화라는 과학을 아주 재밌고 쉽게 표현해주셨네요!,1
7, 너무 집에만 있는 거 아냐?,3
8,감사하고 그저 고맙습니다,1
9,웬만하면 글 안 남기는 데 정말 대단하세요 ♡,1
10,시청자들도 진심으로 기뻐하고 환호했다. 크크크,1
11,그냥 꽃길만 쭉 걷자 ㅜㅜㅜ 우리 ????,0
12,역시 이번에도 듣기만 하라고 만들었네요…. 너무 좋습니다,1
13,하나 침몰시켜라.,2
14,그저 난 너한테 이용하기 편한 그런 존재였는지….,2
15,진화라는 과학을 아주 재밌고 쉽게 표현해주셨네요!,0
16,웬만하면 글 안 남기는 데 정말 대단하세요 ♡,0
17,죽지 않는다면 내가 하고 싶었던 일을 대신해 줬으면 하는 건가.,3
18,너무 커도 하기 힘들고 그런 사람 보면 불쌍 크크크,1
19,"아니, 그냥 좀 잠이 안 와서.",0
20,진짜.. 그럽니까? ,3
21,"부장님, 몸은 괜찮으십니까?",3
22, 그냥 개판이지,2
23,탁재훈 봐라.,3
24,"흥, 난 그런 식으론 못해. 사양이야. 난, 내 여자 정도는 내가 행복하게 만들 거야.",3
25,다만 그래픽 카드 저기 보이는 i7 시피유 가격이면 웬만한 사양 맞추고 -2-3년 뒤 하나 더 사게 소,2
26,일 안 해도 안 잘려... 대단하다이….,3
27,"아니, 그냥 좀 잠이 안 와서.",1
28,너무 커도 하기 힘들고 그런 사람 보면 불쌍 크크크,0
29,그거 잠실까지 가서 사 온 건데 그걸 홀랑 훔쳐먹냐 넌?,3
30,기춘이와 ? 감옥에 꼭 집어넣어야 혀,2
31,그냥 꽃길만 쭉 걷자 ㅜㅜㅜ 우리 ????,1
32,영화 볼 줄 아는 척 까부는 인간들이 참 많구만….,2
33,역시 이번에도 듣기만 하라고 만들었네요…. 너무 좋습니다,0
34,...이상하지 않아? 왜 피해자 주변에 핸드폰을 남겨놨을까….,2
35,그럼 나도 물으마. 대체 언제부터 행선지가 경기도 광주라고 착각한 거지?,3
36,자기의 생각대로 답변이 안 나온다고 무조건 나쁜 인간!,2
37,"너, 뭐 하는 거냐?",3
38,시청자들도 진심으로 기뻐하고 환호했다. 크크크,0
39,구단주도 이미 귀 돌림. 크크크,0
