,sentence,label
0,결국 시간이 흘러서 기다리고 기다리던 전역 날이 왔네요. ㅜㅜ,1
1,나고 할 뻔했는데~가입~헐,3
2,그런데 왜 갑자기 애들을 우르르 몰고 온 거야?,0
3,이미 내려갈 팀을 구해낸 분인데,0
4,사진만 보고 롯데 감독 맡는다는 줄 알았네.,3
5,마리…. 너무 귀여운 악녀였어요. 임세미 씨 앞으로 응원할게요~!,1
6,"진짜 재미없는 영화 공통점……. 스포츠영화, 군대영화, 자막 나오는 영화",2
7,이렇게 같은 달 보고 있으니까…. 꼭 같이 있는 기분이네요.,3
8,소방관님들 힘내세요!!!,0
9,응.. 너희 학교 재단에서 특별히 도와주는 거라고.,0
10,이미 내려갈 팀을 구해낸 분인데,1
11,재미 없을 줄 알았는데 의외로 피식거리고 있음. 크크크 좀만 더 자신감을 가져! 아이린 화이팅!!!,0
12,그런데 왜 갑자기 애들을 우르르 몰고 온 거야?,1
13,한 시즌 좋을 글 감사드립니다~~^^,1
14,협박이 아니라 당연히 삼족을 멸해야지.,2
15,내일 kt전 관중 백 명이나 올까 최악의 꼴찌 재미없음 경기하겠다,2
16,내 딸한테 지금 무슨 짓이야 너.,2
17,"예, 원래대로 돌려놔야죠.",2
18,그 차.. 당신이 운전 안 했어. 내가 봤어. ,2
19,재미 없을 줄 알았는데 의외로 피식거리고 있음. 크크크 좀만 더 자신감을 가져! 아이린 화이팅!!!,1
20,결국 시간이 흘러서 기다리고 기다리던 전역 날이 왔네요. ㅜㅜ,0
21,한 시즌 좋을 글 감사드립니다~~^^,0
22,모두의마블 해외 서버에만 개 퍼주는 거 그건 좀 아녔다,2
23,디스패치 무섭다. 덜덜덜,3
24,자?,3
25,중고등학교 때까지 역사를 배웠는데 아직도 모르는 사실이 이렇게나 많구나…….,3
26,댓글 아르바이트로 동원된 놈들…. ㅋㅋ 또 빨갱이 타령하네! ㅋㅋㅋ,2
27, 한국기업이라고?,1
28,가을이다 덜덜덜,3
29,혹시 전입신고는 해놨어요?,3
30,어떻게 됐어? 이사장 좀 설득해 봤어?,3
31,소방관님들 힘내세요!!!,1
32,팁형은 진짜메이저도씹어먹는구아,0
33,응.. 너희 학교 재단에서 특별히 도와주는 거라고.,1
34, 병 x 새키들아….,2
35,"한국엔 경상도 클랜이 정치권, 기업, 공무원 다 장악했지",2
36,네가 그걸 왜 알아야 해?,3
37, 한국기업이라고?,0
38,마리…. 너무 귀여운 악녀였어요. 임세미 씨 앞으로 응원할게요~!,0
39,팁형은 진짜메이저도씹어먹는구아,1
