,sentence,label
0,이…. 이티…???,3
1,헌법을 잘 알아야 한다고 하면서 촛불집회로 사법부 독립의 가치까지 훼손하려 드는 무지몽매한 인간들이 판을 치니 개탄할 노릇입니다,2
2,중국은 남의 나라 한 테만 막장인 줄 알았는데 자기네 나라 것에도 저딴 식이 구나;; ㄷㄷ,3
3,형님의 생일을 진심으로 축하 축하 합니다…….,0
4,감동 주는 깊은 연기 대상감!! 충분합니다 앞으로도 좋은 연기 부탁요 축하합니다,1
5,대체 이런 건 왜 법으로 금지를 안 하는 걸까?,2
6,  연아 선수의 끊임없는 열정과 노력을 본받고 싶습니다.,1
7,근데 그거 아니면 너무 좋아요,0
8,근데 그거 아니면 너무 좋아요,1
9,소녀상을 왜 설치하냐.. 소녀 상설치 반대,2
10,어? 아~ 난 프로듀서 같은 존재거든.,0
11,나보단 차장한테 인사하게. 자네 복직을 적극적으로 검토하게 만든 장본인이니까.,3
12,보라 연기 진짜 너무 거슬리고 이종석 오열 연기도 그냥 발음 꼬이고 뮤 지 닮고 표정이 몰입 안되고…. 제일 큰 건 스토리의 개연성…. 10화가 지나가도 도무지 저건 왜 저런 개소리를 해대는 건지 의학 드라만지 연애더라 먼지 사이코패스 드라만지…. 개연성이란 쥐뿔,2
13, 정말 충격적이네요-.,3
14,……학생회장에게는 나쁜 짓을 하고 말았어.,3
15,고생 많으셨습니다. 그대의 삶에 박수를 보냅니다.,1
16,형님의 생일을 진심으로 축하 축하 합니다…….,1
17,  연아 선수의 끊임없는 열정과 노력을 본받고 싶습니다.,0
18,진짜 개 같다.,2
19,김민종 나오는 건 걔 스타 만들기식 억지 영화.... 그냥 쓰레기일 뿐….,2
20,고생 많으셨습니다. 그대의 삶에 박수를 보냅니다.,0
21,감동 주는 깊은 연기 대상감!! 충분합니다 앞으로도 좋은 연기 부탁요 축하합니다,0
22,누구 아이돌이길래 이렇게 착하냐♡,0
23,수지 능청스럽게 비굴한 연기도 잘하고 귀엽고 사랑스러운 연기도 잘하고 자연스럽게 잘해 잘해 예뻐 죽겠어.~,1
24,강승윤 기대합니다^^♡~~~,1
25, 다른 누가 뭐라고 하여도…. 우리는 엘지트윈스의 영원한 팬입니다….,0
26,어? 아~ 난 프로듀서 같은 존재거든.,1
27,누구 아이돌이길래 이렇게 착하냐♡,1
28,"하이고~ 백수도 손님이라고, 지금 협박하냐?",2
29,도시화 멈추지 않으면 미세먼지는 답 없다,2
30,수지 능청스럽게 비굴한 연기도 잘하고 귀엽고 사랑스러운 연기도 잘하고 자연스럽게 잘해 잘해 예뻐 죽겠어.~,0
31,스몰 일이 주장이라니……......,3
32,김수현 완전 팬인데 위에 사진 유승준인 줄~~나만 그렇게 보이나?,3
33,에이….,3
34,얘네 약간 예전 소니 따라 하네,3
35,강승윤 기대합니다^^♡~~~,0
36, 다른 누가 뭐라고 하여도…. 우리는 엘지트윈스의 영원한 팬입니다….,1
37,인종 차별 하는 사람들 보면 대부분이 늙은 아주머니들이더라,2
38,"아뇨, 문과인지 이과인지도 못 들었어요.",2
39,아무 일도 없었던 것처럼 지낼 순 있을지도 몰라. 그런 건 익숙하니까.,3
