,sentence,label
0,'그것이 알고 싶다' 보는데 이 정도면 소시오패스 아니냐 ㅋㅋㅋ,1
1,지금까지도 많이 기다렸습니다만.,1
2,시크릿가든은 청와대로 밝혀짐 ㅋㅋㅋ,2
3,진짜 있기는 한 건가?,3
4,그 애는 내 생각 하나도 안 할 텐데 바보같이 왜 이렇게 힘들어할까요,2
5,엔씨 팬인데 진짜 감사합니다. 흐흐,0
6,어찌 됐건 저런 코스프레가 대한민국에선 불가능하다,2
7,"무겁지 그럼. 너, 잘해. 알았어? ",3
8,엔씨 팬인데 진짜 감사합니다. 흐흐,1
9,글쎄.. 뭘 먹을까. 난 당신 좋아하는 거면 다 좋은데….,1
10,막 짤 구우뜨!!!,0
11,아나 진심 에라곤 개 때리고 싶음 해리포터 비슷한 영화도 아닌거같음 에라곤진짜 개 때리고 싶다,2
12,야! 내가 누군지 몰라? 너 며칠 콩밥 먹어볼래?!! 야! 너 거기 안 서!!,2
13,1명이 죽고 5만 명 살리지,2
14,저만 몰랐던 건가요..?,3
15,헐…. 설마 우리나라에서 멘 부커상 수상자가 나올 줄이야……. 정말놀랍다. 근대 나 멘 부커상을 오늘 처음 알음,1
16,이란까지 비행시간이 13시간이나 걸리는구나! ㄷ ㄷ ㄷ,3
17,좀 있다 오라니까. ,3
18,무도에서 자기 일에 진지하게 임하는 모습을 보여줘서 그런 듯,0
19,도련님? 저…,3
20,너 미역국이나 챙겨주게. 너 오늘 생일 아니야? 아니야? 생일 바꿨어?,0
21,너 미역국이나 챙겨주게. 너 오늘 생일 아니야? 아니야? 생일 바꿨어?,1
22, 그것이 촛불의 힘이다.,1
23,이젠 구질구질하다.,2
24,헐…. 설마 우리나라에서 멘 부커상 수상자가 나올 줄이야……. 정말놀랍다. 근대 나 멘 부커상을 오늘 처음 알음,0
25,순 영이야! 야! 그거 알고 있나요?,1
26, 외교부 장관에 대놓고 일본 종놈 윤병세.,2
27,글쎄.. 뭘 먹을까. 난 당신 좋아하는 거면 다 좋은데….,0
28,"1, 2편에 비해 개 재미없다 돈 아까워죽겠네",2
29,무도에서 자기 일에 진지하게 임하는 모습을 보여줘서 그런 듯,1
30,도 돼지들 근저 감. 크크크,3
31,뜬금없이 무슨 소리야?,3
32,'그것이 알고 싶다' 보는데 이 정도면 소시오패스 아니냐 ㅋㅋㅋ,0
33, 그것이 촛불의 힘이다.,0
34,지금까지도 많이 기다렸습니다만.,0
35, 알바생 한에 가서 따져야하는건가요? 0,2
36, 애청자 입장에서,3
37,막 짤 구우뜨!!!,1
38,순 영이야! 야! 그거 알고 있나요?,0
39,평소엔 저런 모습이 전혀 아닌데 왜 저럴까요,3
