,sentence,label
0,"그 옷은? 머리, 어?",3
1,의학 드라마 중 최고다. 몰입감 최고,0
2,또 뭘 알죠?,3
3,졸리 같은 외모는 진짜 배우 역사상 전무후무 할 거 같다.,0
4,누가 누구한테 훈계예요. 지금?,0
5,잘 줘야 잘 받죠.,2
6,아직 살아계셨구나,0
7,"""어느 나라 사람이 봐도 욕할 글로벌 쓰레기 영화…. 네이버 영화의 네티즌들이 자주 하는 명언 3마디를 인용해야겠군... """"이걸 영화라고 만들었나?"""" """"0점은 없나?"""" """"감독을 죽이고 싶은 쓰레기"""" 3가지 모두에 해당하는 영화 아""",2
8,강원랜드. 덜덜 영입 아주 대단하다,3
9, 그 모습 속에서 저도 많이 배웠는걸요.,1
10,종일 앉아서 공부하는데 넉 달 만에 8kg 뺏네요,3
11, 그리고 화이팅 건강하시고요,0
12, 그 모습 속에서 저도 많이 배웠는걸요.,0
13,졸리 같은 외모는 진짜 배우 역사상 전무후무 할 거 같다.,1
14,스토리 완전 오글거림 절대 재미없음. 감동 전혀 없음. 쓰레기 영화….,2
15,고등어 때문이라더니???,3
16,왜 그게 문제야!,3
17,졸리 딱 봐도 표독스러워서 전라도 냄새 풍기게 늙어가네,2
18,.개차반 이놈아,2
19, 그리고 화이팅 건강하시고요,1
20,오늘 그렇게 춥지는 않은데?,3
21,좋은 꿈 꾸시고 오늘 아침도 상쾌한 하루 보내세요♡♡,1
22,13번 받아도 전혀 부족함이 없고 오천 만이 인정한 진정한 대상입니다,0
23,백 선생님 덕분에 요리에 두려움이 없어지고 있어요.,0
24,백 선생님 덕분에 요리에 두려움이 없어지고 있어요.,1
25,그냥. 쓰레기 같은 영화. 보면 땅 치고 후회~~함. 진짜,2
26,예. 좀 달래 주세요.,3
27,엘 팬 대표로 감사하다는 말밖에는…….,0
28,알았어요. 알았어. 2만 5천 원!,2
29,너를 너무 사랑해서 널 행복하게 해주고 싶었을 뿐인지 몰라서 다 퍼다 준 바보가 아니다.,2
30,세계 최고 정보기관이 아니라면 아닌 거야,2
31,저 리콜비 누진제에서 거둬간 거라며?,3
32,아직 살아계셨구나,1
33,엘 팬 대표로 감사하다는 말밖에는…….,1
34,누가 누구한테 훈계예요. 지금?,1
35,북한 날씨는 왜 알려주는 거야?,3
36,의학 드라마 중 최고다. 몰입감 최고,1
37,좋은 꿈 꾸시고 오늘 아침도 상쾌한 하루 보내세요♡♡,0
38,"일본의 마루타, 현재는 군의관의 마루타지",2
39,13번 받아도 전혀 부족함이 없고 오천 만이 인정한 진정한 대상입니다,1
