,sentence,label
0,2년간 고마웠고 딸도 건강해지길 바랄게요!,0
1,음식에 대한 생각도 많이 바뀌었어요.,1
2,정통사극이 재미나지,1
3,아이~ 맨날 죽겠다는 지옥 같은 한국 국민들 맞음??? ㅋㅋㅋ,3
4,최순실 대통령님 하야시켜라,2
5,무슨 말을 해야 하는데요.,2
6,저는 집이 강원도라서 야구장에 갈 기회가 없어서 안타까웠는데 이렇게 봐서 좋아요.,0
7,솔직히 너희가 더하지.,2
8,요즘은 가을 자체가 없는 거 같아요. 그래서 좋은지도 모르겠어요. 난 가을이 주는 느낌을 좋아하지 않거든요.,3
9,자리에 올라 전 세계 팬들에게 감동을 ㅠㅠ,0
10,희망은 끝나지 않는 불꽃이며 희망은 진실함이고 희망은 간절함입니다.,0
11,제 남친이 제 머리카락 안 버리고 봉투에다가 모아뒀더라고요;,3
12,엘지에서 일하지만 엘지 휴대전화기는 안 쓴다,2
13,방금 내셨는데요?,2
14, 늘 감사합니다.,1
15,이거 혹시 19금 성인영화인가?,3
16,평생 소장♥,1
17,지난번엔 우리 회사 안 오겠다고 했잖아. 사고 안 쳤음. 잘나가는 커리어우먼께서 여길 왜 찾아와?,3
18,건수 하나 잡았다고 다들 신났구나.,2
19,늘 감사해요~~^^,1
20,다르다면 크게 차이 날까요???,3
21,수원 하늘이 구멍 뚫렸다. ㅡㅡ,3
22,이 영화의 최악의 상태에 할 말을 잃었던…. 정말 어이가 없었던….,2
23,우병우 한번 웃더니 검찰 끝났나 보네,2
24,희망은 끝나지 않는 불꽃이며 희망은 진실함이고 희망은 간절함입니다.,1
25, 늘 감사합니다.,0
26,기자 탓하는 클래스….,3
27, 한 단계 높은 자질이다,3
28,2년간 고마웠고 딸도 건강해지길 바랄게요!,1
29,음식에 대한 생각도 많이 바뀌었어요.,0
30,정통사극이 재미나지,0
31,자리에 올라 전 세계 팬들에게 감동을 ㅠㅠ,1
32,진짜 나쁜 영화…. 재미가 없어서 더 나쁜 영화….,2
33,늘 감사해요~~^^,0
34,좀 신혼 방 같다 그지?,3
35,저는 집이 강원도라서 야구장에 갈 기회가 없어서 안타까웠는데 이렇게 봐서 좋아요.,1
36,오늘은 치즈 김밥 줘서 덕분에 먹으면서 아침 맞이했다.,0
37,평생 소장♥,0
38,보지 마세요…. 후회백프로 .,2
39,오늘은 치즈 김밥 줘서 덕분에 먹으면서 아침 맞이했다.,1
