,sentence,label
0,그럼 다행이지만.,1
1,마지막은 내가 한 짓 아닌 거 알잖아요?!,2
2, 전무후무한 챔피언스 리그 100골을 곧 라이브로 볼 생각하니 정말 영광이다.,1
3,제시카 알바 정도의 배우가 이따위 쓰레기 나온 이유를 모르겠다.,2
4,우승후보둘을…. 인기투표로 떨어뜨림….,2
5,요즘 약을 쓰지 않고 야채를 길러 가정까지 배달해 주는 곳이 있어서 와 봤습니다. 요즘 주문이 많습니까?,3
6,뭐가 있는데….,2
7,내 얘기인 줄 알았다.,3
8,국민들을 우롱 하지 마라 진짜,2
9,정권 끌어내리기 너무 티 납니다.,3
10,저걸 어떻게 죽여야 혀,2
11,에에? 못해요. 저!,3
12,이분 낚시터에서 같이 사진 찍었었는데,0
13, 전무후무한 챔피언스 리그 100골을 곧 라이브로 볼 생각하니 정말 영광이다.,0
14,연아 선수 건강하게 잘 지내고 세계선수권에서 만나요.,0
15,형님 ㅋㅋ)  행님이 정사 모를 버리실 턱이 없죠.,0
16,우리 집 강아지는 제가 성악을 해서 그런지 성악이나 클래식 음악 나오면 아우 아우 하울링을 해요 흐흐흐,0
17, 진짜 수고 많았고 진짜 사랑해요. ㅠㅠ,0
18,S7도 터졌다는데 도대체 어떤 배터리를 쓰길래 그러냐,3
19,겁 없이 막 쓰더니 이제 슬슬 겁이 좀 나나 보지?,2
20,13번 받아도 전혀 부족함이 없고 오천 만이 인정한 진정한 대상입니다,1
21,연아 선수 건강하게 잘 지내고 세계선수권에서 만나요.,1
22,달의 연인이 겹쳐 보임*.*,3
23, 진짜 수고 많았고 진짜 사랑해요. ㅠㅠ,1
24,13번 받아도 전혀 부족함이 없고 오천 만이 인정한 진정한 대상입니다,0
25,청문회 하면서 오랜만에 사람다운 사람 보니 반갑네,1
26,대신 한밤도 본방송만 시청하고 예 밤 들으면서 제대로 힐링했어요!!,0
27,솔직히 최형우 김광현 기타 우리나라 프로야구 선수들 유명세 다 합쳐도 페이커 못 따라온다…….,3
28,이런 젠장!,2
29,청문회 하면서 오랜만에 사람다운 사람 보니 반갑네,0
30,와 대단하시다. 덜덜!!!,3
31,형님 ㅋㅋ)  행님이 정사 모를 버리실 턱이 없죠.,1
32,내가 상관할 바는 아니지만 너 전화도 안 되고 연락도 없는 건 너무 한 거 아니냐.,3
33,국제사회는 왜 현 정부 편을 두는 거냐?,2
34,그럼 다행이지만.,0
35,이분 낚시터에서 같이 사진 찍었었는데,1
36,네? 아... 네... 5... 5년이요.,2
37,대신 한밤도 본방송만 시청하고 예 밤 들으면서 제대로 힐링했어요!!,1
38,우리 집 강아지는 제가 성악을 해서 그런지 성악이나 클래식 음악 나오면 아우 아우 하울링을 해요 흐흐흐,1
39,그래요?!!,3
