,sentence,label
0,신기하다~ 불의 재발견,3
1,철도만 주야장천 늘리고 안전사고나 청결함은 완전 꽝이야.,2
2, 추운 날씨에 고생이 많으십니다.,1
3, 그리고 기복 없는 언제나 고른 활약을 보여주시는 것 같아요….,0
4,기자 이것 완전 정신병자군,3
5,"야 씨, 내가 가고 싶어서 갔어? 너 때문에 그런 거잖아. 네가 거짓말만 안 했어도 이렇게는 안 됐어.",2
6, 저거 호구처럼 보여?,3
7,완전 감동적이네~!,1
8,세븐틴이 너무 잘생겼고 진짜로 콘서트에 한 번 가보고 싶어요,1
9,헤어졌다는 기사를 봤는데……?,3
10, 그리고 기복 없는 언제나 고른 활약을 보여주시는 것 같아요….,1
11,큰 배우신 분들,0
12,괜히 오랜 기간 국민 MC라 불리는 게 아니다….,0
13,완전 감동적이네~!,0
14,저….,3
15,두테르테 수입해서 이 나라를 3개월만 맡기고 싶다,2
16,괜히 오랜 기간 국민 MC라 불리는 게 아니다….,1
17,수고 많으셨어요!!!,1
18,죄다 호구들은 SK에 몰리더라 ㅋㅋㅋ,3
19,와 아주 예쁨 보소 덜덜,0
20,수고 많으셨어요!!!,0
21,유재석 등 멤버들이 도산공원에 모여 있는지 몰랐다는 게 놀라웠다,3
22,미국 클린턴이 왜 낙마했나. 박 년에 비하면 사소한 일이었다. 우리나라는 기준이 너무 허술해 아진 후진국의 틀을 벗지 못했다.,2
23,단교해라.,2
24,와 아주 예쁨 보소 덜덜,1
25, 정말로 고마워요,1
26,이러니 중놈들이 외제 차 타고 다니지!,2
27,일본도 일본이지만 한국 정부 뭔가 액션 좀 취해봐 왜 대책 없이 묵묵부답이야 답답하게,2
28,큰 배우신 분들,1
29,세븐틴이 너무 잘생겼고 진짜로 콘서트에 한 번 가보고 싶어요,0
30,이 사건도 따지고 보면 우리 관할이었어.,2
31,설마 이게 테러라고 믿는 사람들은 없겠죠?,3
32, 추운 날씨에 고생이 많으십니다.,0
33,카~사이다!!!,0
34,카~사이다!!!,1
35,"기사를 보니, 수구꼴통 이데일리도 박사모를 패대기쳤다 하니!",2
36,근데 요즘은 많더라,3
37,정말 십장생 년들이 별 짓거릴 다 했구먼….,3
38,화장실은 어딨어요?,2
39, 정말로 고마워요,0
