,sentence,label
0,앞으로도 쭉~~~,0
1,LG 투수가 없어도 너무 없다.,2
2,근육이 뭉친 건가요??,3
3,남자친구가 사랑한다 보고 싶다는 말보다는 하고 싶다는 말을 자주 해요….,0
4,어? 오늘 학원 가는 날도 아니잖아요. ,0
5,엔씨 팬인데 진짜 감사합니다. 흐흐,0
6,아... 선생님!,1
7,어? 오늘 학원 가는 날도 아니잖아요. ,1
8,진짜 대한민국 국민 이라는 것이 분하고 억울하다.,2
9, 요즘 부쩍.^-^,1
10,악재를 털어? ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3
11, 요즘 부쩍.^-^,0
12,촛불 집회 엿 먹이려 들던 회장의 기업답게 국민들께 골고루 엿 먹였네,2
13, 그리고 태어나줘서 고마워요!,1
14,보는 내내 유치하다는 생각만 잔뜩…. 끝까지 본 게 용할 정도….,2
15, 뭘까 이게 과연 >?,3
16, 그리고 태어나줘서 고마워요!,0
17,JTBC 멋집니다~!!,0
18,350여 명이 하와이라…. 우와~~~,3
19,아... 선생님!,0
20,욕을 많이 처먹어서 그런지 오래 도사네,2
21,난... 친척 모이는 거 싫던데,2
22,JTBC 멋집니다~!!,1
23,2002월드컵 이후로 남녀노소를 한 힘으로 모은 건 역대급 대통령이다,3
24, 당연히 안 되잖아 !!,2
25,이거 그 기자 고소 못 하나? ㅡㅡ,2
26,동메달 딴 것 정말 축하해요 :),1
27,와 대박 지디 화이팅^^,1
28, 캐스팅 소식 때부터 참 잘 어울린다 싶었고 뭔지 스캔들 날 것 같은 느낌이 왔었는데….,3
29,앞으로도 쭉~~~,1
30,운전하면서 끼어들기를 잘해야 가족들에게 대접을 받는???,3
31,와 대박 지디 화이팅^^,0
32,피해자인 척 오졌어요 ~~~,3
33,나 오늘 생일이다.,3
34,그러길래 그걸 왜 넣어놨냐... 시부모한테 욕 좀 먹었겠어 ㅋㅋ,2
35,말을 해도 꼭!,2
36,엔씨 팬인데 진짜 감사합니다. 흐흐,1
37,남자친구가 사랑한다 보고 싶다는 말보다는 하고 싶다는 말을 자주 해요….,1
38,동메달 딴 것 정말 축하해요 :),0
39,어머! 좋아하는 드라마 방송할 시간이네. 나 먼저 간다!,3
