,sentence,label
0,무릎과 일제 사격은 대체 어디서 나온 대본인지요??? 유명을 달리한 30여 군 경찰분들의 명복을 바라봅니다.,2
1,짱개들 좋겠다. 자국에서는 다른 회사 특허소송 커버해주고 다른 나라에서는 특허소송 내고 웃기네 ㅋㅋㅋ,2
2,이민호 때문에 참 많이 웃고 울었네. 이젠 안녕 허준재 ?,0
3,맥 그리 홧팅 정말 대단해,1
4,마음보다 말이 앞서게 될까 봐. 사랑이 가벼우면 가벼운 만큼 말도 가볍고 쉬워지지만.. 사랑이 깊으면 깊은 만큼 말도 깊어지더라. ,0
5,"그래, 내가 그렸어. 이게 다 내가 그런 거야. 왜 하필 나일까 괴로웠는데 내가 일을 친 거였어.",3
6,15년 전 영종도 칼국수 집에서 뵀었는데…. 건강하세요^^~♡♡♡,1
7,"옳지, 잘한다. 다 담고 저기로 와. ",2
8,오늘 라디오스타 진짜 아주 재밌음 크크 크크크 고고고 다음 주도 완전기대됨 ㅋㄱㅋㄱㅋ,0
9,응? 무슨 일이냐니?,3
10,그냥 아직 만날 준비가 안 돼서 그런건가요?,3
11,오늘 첫 1위를 했잖아요?,0
12,한 시간 미뤘어요.,3
13,오늘 첫 1위를 했잖아요?,1
14,1시간 때울 겸 회원가입하고 겜하다 20분하고 웹서핑한 기억이 납니다….,3
15,저년이 젊은 친구들에게 흙수저 지옥 같은 한국 소리 나오게 대한민국 등에 빨대 꽂아 기생충처럼 지금까지 쪽쪽 빨고 있었구나! 썩을년,2
16,하루살이 가을야구... 생명 연장!!! 고마워요. 오지사또 크크크,0
17,고를 시간 없으니까 이걸로 주세요.,1
18,잔머리 하나는 진짜 갑인 것 같아요. ㅋㅋㅋ,1
19,리베이트 받으면서 통과 시켜준 게 아니고?,3
20,그게 끝이에요?,0
21,잔머리 하나는 진짜 갑인 것 같아요. ㅋㅋㅋ,0
22,고를 시간 없으니까 이걸로 주세요.,0
23,같은 재료를 가지고 그렇게 쉽게 즐기며 요리한다는 게 참 신기합니다.,3
24,이민호 때문에 참 많이 웃고 울었네. 이젠 안녕 허준재 ?,1
25,빙고. 국내 톱스타들은 거의 다 저희 기획사 소속이에요. 당신의 가능성을 믿어요. 저희랑 일해 보시는 거 어때요?,3
26,이게 지금 누구 때문에 이런 건데? 됐고. 너 어디가? 과외 시간 다 됐는데.,2
27,하루살이 가을야구... 생명 연장!!! 고마워요. 오지사또 크크크,1
28,맥 그리 홧팅 정말 대단해,0
29,투쟁 이들을 위한 리그,2
30,싸게 팔고 싶어 죽겠다는데 왜 못 팔게 하냐,2
31,오늘 라디오스타 진짜 아주 재밌음 크크 크크크 고고고 다음 주도 완전기대됨 ㅋㄱㅋㄱㅋ,1
32," 너무 빨라서 득인지, 독인지 헷갈릴 정도;….",3
33, 설마 국민을 상대로 쇼한 건가요?,2
34,"진짜 별로다,, 그놈의 사랑 타령 죽일 듯 싸우다 사랑 나눔 하는 장면은 진짜 손발 실종됨 ?",2
35, 비판 할 수도 있는 거지….,3
36,15년 전 영종도 칼국수 집에서 뵀었는데…. 건강하세요^^~♡♡♡,0
37,마음보다 말이 앞서게 될까 봐. 사랑이 가벼우면 가벼운 만큼 말도 가볍고 쉬워지지만.. 사랑이 깊으면 깊은 만큼 말도 깊어지더라. ,1
38,한번 쓰레기는 영원한 쓰레기 역시 명불허전,2
39,그게 끝이에요?,1
