,sentence,label
0,다이어트를 하기 위해서 매일운동을 하잖아요,0
1,아 진짜 너무 이쁘다….,0
2,표정 웃기네 크크크,0
3,"아네트 베닝 좋아해서 봤더니만, 지루하고 재미도 없네….",2
4,이게 무슨 국제적 개망신인가?,2
5,더울 땐 사무실이 짱…….,0
6,정말 능력 되는 사람들은 탈조선을 하는구나….,2
7,되게 힘든가 봐…. OS 폐쇄성이 부른 죗값이다.,2
8,"외대의 간판 학부네. 혜림 아주 멋지네, 일하며 공부했다니.",0
9,여러분 이거 보지 마세요 스릴러 완전 저하에요 보면 후회함,2
10,힘들고 아플 텐데 캐럿을 앞에서는 밝고 활기찬 모습 많이 보여줘서 고마워요.,0
11,내가 먼저 끝나는 날은 어쩌라고?,3
12, 구현 화이팅♡,0
13,그랬군요. 제가 프라이버시에 괜한 실례를 한 건 아닌지….,3
14,알고 보니 진다면 개 재밌겠다. 크크크,1
15,아 진짜 너무 이쁘다….,1
16,제가 오늘 늦잠을 잤거든요!!! 그럼 나중에 봬요….,3
17,"진짜 ? 팬이다. 원작 만화는 복습에 복습을 더해 수십번을 보고, 애니는 원작과 비교해서 너무 떨어져서 딱 1번만 보고, 극장판도 수십번 봤다. 근데 이건…. 제발 팬이라면 보지 말아라",2
18,표정 웃기네 크크크,1
19,"외대의 간판 학부네. 혜림 아주 멋지네, 일하며 공부했다니.",1
20, 구현 화이팅♡,1
21,더울 땐 사무실이 짱…….,1
22,"아, 그렇구나. 그럼 이제 닭집 아줌마도 내 친구야.",3
23,힘들고 아플 텐데 캐럿을 앞에서는 밝고 활기찬 모습 많이 보여줘서 고마워요.,1
24,형량 뭔가 이상한데? 군사기밀유출에 50개월??,3
25,나도…. 모르겠다.,3
26,정말 모르는 게 없네요.,3
27,소속사가 빵빵해서 그런지 엄청나게 밀어주네,2
28,너는 진짜 그렇고 그런 면이 있다니까.,0
29,다이어트를 하기 위해서 매일운동을 하잖아요,1
30,영화 조난자들 군인 할인 이벤트 하네요!,3
31,큰아들이 있다며? 잠깐…! 그럼 너 지금 혼자 사는 거야?,3
32,계엄령을 선포해서 탱크로 밀어 버리라!,2
33,"어, 몰라. 너무 아파.",1
34,난 초등학교 때 손모아장갑 안에 손이 모이게 되니까 꽃봉오리 닮아서 봉우리 장갑인 줄 알았는데. 그래서 명칭이 이상하다고 못 느낌.,3
35,알고 보니 진다면 개 재밌겠다. 크크크,0
36,남의 맘에 대못을 박아놓고는…. 이정도면 길게 산 거 아닌가?,2
37,너는 진짜 그렇고 그런 면이 있다니까.,1
38,"어, 몰라. 너무 아파.",0
39,노래보다 예능에 항상 먼저 나오네,2
