,sentence,label
0,재밌네요 하하 꽃 놓고 가요~~,0
1,신곡 반갑네요ㆍ,0
2,돈은 저렇게 쓰는 거야 최순실이야,2
3,"형, 이거 해보니까 아주 간단하네. 이 길로 공사 나갈까? ",1
4,일하러 왔을 때는 이런 걸 봐도 좋은 줄 몰랐거든….,0
5,너， 항상 이런 느낌이었나?,3
6,이야 진심 잘생겼다,1
7,지금 영화 보고 나오는 길인데 언니가 더 좋아짐요♡♡ 슬픔&안도. ㅜㅜ,1
8,지금 영화 보고 나오는 길인데 언니가 더 좋아짐요♡♡ 슬픔&안도. ㅜㅜ,0
9," 힘들고 지칠 때도 많았을 텐데 늘 밝은 모습으로 와줘서, 캐럿이라는 이름을 행복하게 해줘서 고마워요",1
10,신곡 반갑네요ㆍ,1
11,한국 남자들을 북유럽 남자들과 집안일 도와주는 시간 비교하지 말고 이런 현실이나 고쳐라 퇴근 시간 자체가 다르다.,2
12,믿고 보는 배우 이종석~~본방송만 시청,0
13,재밌네요 하하 꽃 놓고 가요~~,1
14, 아직 늦지 않은 거죠?,3
15," 힘들고 지칠 때도 많았을 텐데 늘 밝은 모습으로 와줘서, 캐럿이라는 이름을 행복하게 해줘서 고마워요",0
16,더러운 이슬람 놈들,2
17,탈피했어.,2
18,"선은 아니고, 노인들은 걱정이 많으시잖아. 왜, 난 선 보면 안 돼?",3
19,믿고 보는 배우 이종석~~본방송만 시청,1
20,암흑 속에 갇혀있는 대가가 5천 원….,2
21,그냥 너도 개 키워. 맨날 여기서 이러고 있지 말고.,3
22, 빨리 들어가지 않고. 아무도 없었네?,3
23,이야 진심 잘생겼다,0
24,그나저나 미모가 후들후들하네요,3
25,저는 제 나이 또래도 없고 20대라고는 저 혼자뿐이라….,3
26,일하러 왔을 때는 이런 걸 봐도 좋은 줄 몰랐거든….,1
27,이완영을 왜 뽑아?? 크크크,2
28,손실 닫고 가는 파란 집 삼청동서 효자동주민센터 까지 행진했으면,0
29, 여행하다가 사진 촬영하는데 갑자기 꺼짐.,3
30,"한국인 가이드가 쓰는 화법은 아니고, 조선족 출신 가이드가 같은 중국인들에게 강매하고, 화를 낸 거 같네요.",2
31,연기자로서 확고히 자리매김하게 된 진영~,0
32,연기자로서 확고히 자리매김하게 된 진영~,1
33,"형, 이거 해보니까 아주 간단하네. 이 길로 공사 나갈까? ",0
34,손실 닫고 가는 파란 집 삼청동서 효자동주민센터 까지 행진했으면,1
35,현빈 글래머 좋아하시나 보네,3
36,아~~~너무 좋아!,3
37,박근혜 왜 뽑았어요?,2
38,속상하더라도 그런 말은 하지 마!,2
39,그냥 쓰레기 그것도 재활용조차 안되는 대기층에 찌그러져 있다 나대는 개 같은 쓰레기임,2
