,sentence,label
0,그래도 버스 노선은 안 잊어버려.,2
1,저게 무슬림의 순교냐?,2
2,스타데 형님의 얼굴에 먹칠을 한 영화….,2
3,지금도 부엌에선 갈비 냄새가 풍겨오고 있습니다.,0
4,갓 세정.... 대단하다!!,1
5,지금도 부엌에선 갈비 냄새가 풍겨오고 있습니다.,1
6,사실은…,3
7,"……그래, 그야 뭐 상관없지. 고맙다. 사는 김에 김밥도 추가해 줄게.",1
8,이분 검사 시절 무시무시했겠네.,3
9,상태가 괜찮으신 것 같군요... 그럼….,2
10, 세월호 때 머리하고 비아그라만 생각하면. 혈압오른다니까더러운 ....,2
11,이만희는 사이비 교주 아닌가?,3
12,갓 세정.... 대단하다!!,0
13,정말 국내에선 박병호나 손아섭이라는 첫 타자보다 못했으나 국제경기에 가면 상당히 강했나 보네~ 내년 시즌 김현수 기대할 만하다.,0
14,먹는 것도 잘 먹고 몸매도 좋고 매력 짱^^,1
15,이제 영국 침몰만이 남았다!,2
16,오늘 음색 짱이었어요….,1
17,제사 진이 떡하니 크게 딱 나옵니다…….,3
18,일주일이나 지났네요. 카페라테 계산해 드려요?,3
19,웬 최고 댓글에 우승 우승 거린데 언제부터 우리나라가 WBC에서 우승을 노리는 나라였냐,2
20,화면 보는 것보다 어머니들 토크가 더 잼,0
21,가족들은?,3
22,근데 딱 두 줄이….,3
23,정말? 와!!,1
24,이민기 멋있네.. 진정한 상남자….,1
25,정말? 와!!,0
26,너 병이다. 병.,3
27,어… 제가 사실 술에 많이 취해서. 전화를 받고 지구대에 가긴 했는데 잠들었나 봐요.,2
28,이민기 멋있네.. 진정한 상남자….,0
29,먹는 것도 잘 먹고 몸매도 좋고 매력 짱^^,0
30,은지원이 말하는 좀비 게임 대체 뭐길래 크크크 핵 궁금,0
31,"……그래, 그야 뭐 상관없지. 고맙다. 사는 김에 김밥도 추가해 줄게.",0
32,내 인생 최고의 쓰레기 영화….. 불필요한 중반부를 삭제하고 후반부부터 스토리를 늘려나갔으면…. 하는 아쉬움이 정말 많이 드는 영화..,2
33,설마 이게 테러라고 믿는 사람들은 없겠죠?,3
34,뻔히 예비군 다녀온 거 아는데 무슨 배에 테러리스트가 있나?,2
35,은지원이 말하는 좀비 게임 대체 뭐길래 크크크 핵 궁금,1
36,정말 국내에선 박병호나 손아섭이라는 첫 타자보다 못했으나 국제경기에 가면 상당히 강했나 보네~ 내년 시즌 김현수 기대할 만하다.,1
37,야! 밥 먹고 가야지!,3
38,화면 보는 것보다 어머니들 토크가 더 잼,1
39,오늘 음색 짱이었어요….,0
