,sentence,label
0,이쁘고 노래 잘하니 반하나 안 반하나,0
1,"아니, 이 시간에 여긴 어쩐 일이야? 설마 나 보고 싶어서 회사까지 땡땡이치고 온 거야? ",2
2, 지니까 꼴값한다.,2
3,야... 형은 후회해 본 적 없어. 내가 사랑하는 사람들이 행복해하는 모습 보는 거... 그게 난 좋았거든. 그러니까 미안해하지 않아도 돼.,3
4,무슨 암이지……?,3
5,오오…. 체험기 쓰시다니 노력하시네요,1
6, 재수강을 유도하는 돈독 오른 교수 놈이 있을까?,2
7, 오빠 때문에 항상 행복한 미란이가….,0
8,원래 단둘이 다녀도 아무 말 안 할 때가 있나요?,3
9, 오빠 때문에 항상 행복한 미란이가….,1
10,JTBC 같은 언론이 있기에 저러는 거다.,0
11, 그래도 잘 드셔 주셔서 정말 감사했습니다….,1
12,자리에 올라 전 세계 팬들에게 감동을 ㅠㅠ,1
13,뭐? 거짓말이지?,3
14,오오…. 체험기 쓰시다니 노력하시네요,0
15,이쁘고 노래 잘하니 반하나 안 반하나,1
16,《송중기》 깜짝 출연 같이 불러요~!!!,0
17,"아~ 그게……. 강아지는 조금 섭섭할 수도 있겠지만, 때로는 인내하는 법을 가르치는 것도 중요하거든. 걔는 특히 그래.",3
18,그때 그 사람들 영화 보니 대통령 아버지는 욱일기와 일어 노래도 일본노래 좋아하시던데 알아보고 팬클럽 활동 하세요,2
19,다 사형시켜야 한다!,2
20,이병규 선수 수고하셨습니다. 항상 응원하겠습니다.,1
21,뭐 검토까지 할 필요 있나?? 백일지난 아기도 알겠구먼. ㅠㅠ,2
22,이병규 선수 수고하셨습니다. 항상 응원하겠습니다.,0
23,저.... 임신이래용….^^,1
24,"네, 제가 사업이 조금 바쁜 나머지 말이죠, 요 며칠 조금 시간을 내기가 힘들었습니다.",3
25,《송중기》 깜짝 출연 같이 불러요~!!!,1
26,저.... 임신이래용….^^,0
27,고생했어요. 좋은성적 따내시길!,1
28,고생했어요. 좋은성적 따내시길!,0
29,JTBC 같은 언론이 있기에 저러는 거다.,1
30,그야 나에게는 고등학생으로서의 마지막 여름이니까.,3
31,삼촌 오늘 약속 있다고 하지 않았어? 왜 그러고 있어?,3
32,수조 원 을 해 처먹은 김대중·노무현 재단은 ~~왜 그냥 두고~~ 800억 해먹은 최순실을 들먹이냐 ~~ 어리석은 국민이여 ~~,2
33,크크크 급하면 문도 따는 실력자들^^ 쓱~,2
34, 그래도 잘 드셔 주셔서 정말 감사했습니다….,0
35,"SF 영화라는 단어 하나로, 모든 것을 수장시켜버리다",2
36,"형, 동창회 몇 개 남았어?",3
37, 멀쩡한 이빨 4개나 뽑아야 하 다니. ㅜㅜㅜ,3
38,자리에 올라 전 세계 팬들에게 감동을 ㅠㅠ,0
39,도대체 노무현 빠는 새끼는 무슨 생각으로 빠는 거냐?,2
