,sentence,label
0,대통령을 잘 못 뽑아놨더니 이 나라가 망해가는 거 같네요….,2
1,"제목과 좀 생뚱맞지만, ㅎㅎ",1
2,바꾸네! 아빠는…. 혈서까지 썼나 옴인데……. 뭔 저거로 난리야….,2
3,잘되고 안되고를 떠나서 김종국 진짜 멋있음 흐흐흐,0
4,홍현우 홧팅,1
5,  당신의 노력과 열정….,0
6,나 비 닮지 않았냐?,3
7,잘되고 안되고를 떠나서 김종국 진짜 멋있음 흐흐흐,1
8, 일본구단이 놀라겠다….,3
9,"!....말도 안 돼. 나 같은 건 처음부터 언니 같은 사람이랑 게임도 안 되는데. 무슨-. 예쁘지도 않지, 머리도 나쁘지, 집도 가난한 데다",3
10, 제일 멋있어,1
11,"헉 이거 뭐야 크크크 주인공 이름 OO 같네 XX 키, 나OO에서 뿜었다.",1
12,와…. 아주 완벽히 살기 싫어지는 나라다,2
13,사흘 후에도 이 인간 보였다간 알지! ,3
14,  당신의 노력과 열정….,1
15,"제목과 좀 생뚱맞지만, ㅎㅎ",0
16,왜 왔어? 형이 더 두들겨 패고 오래?,2
17,4월 퇴진은 국민이 반려했음 즉각 퇴진만이,2
18, 제일 멋있어,0
19,  언제까지나 응원하고 기억할게요!!!^^,1
20,난 공사 구분은 해. 돈 주고 일 시키는 시간이 아닌데 내가 무슨 권리가 있어?,3
21,멋있다고? 정말? 그걸 샀어? 그거 비쌀 텐데…. 너 대체 불판을 얼마나 닦았기에 그걸 산 거야?,1
22,  언제까지나 응원하고 기억할게요!!!^^,0
23,"헉 이거 뭐야 크크크 주인공 이름 OO 같네 XX 키, 나OO에서 뿜었다.",0
24,들어오면 3개월은 수습인데 직원 대출을 어떻게 받니?,3
25,홍현우 홧팅,0
26,멋있다고? 정말? 그걸 샀어? 그거 비쌀 텐데…. 너 대체 불판을 얼마나 닦았기에 그걸 산 거야?,0
27, 기존의 기술에 충실하면서 혁신을 더 해나가는 모습이 정말 대단하다.,0
28,우리 모두 준혁이 옷과 LG 선수들이 선전할 수 있게 기를 넣어줍시다.,1
29,"거실 장식장의 트로피, 책상 위의 사진, 욕실에 놓인 책 한 권으로 그 사람의 무의식을 들여다볼 수 있어요. 심리학에선 스누피가 이라고 하죠.",2
30,안녕히 주무셨습니까!,3
31,이런 막장 중에 끝장 드라마는 종영시켜야 합니다. 작가의 사생활이 의심스러울 정도... 국민 정서를 흐트러뜨리는 저질 드라마.,2
32,우리 모두 준혁이 옷과 LG 선수들이 선전할 수 있게 기를 넣어줍시다.,0
33,암흑 속에 갇혀있는 대가가 5천 원….,2
34,전화가 펑 하고 터질 것만 같아 그런데 그것이 실제로 일어났습니다,3
35,애 엄마가 돈 밀어준단다.,3
36,제목 누가 지었냐? 영화 안 보고 지었냐? 미성년자가 영화 보고 지어도 이것보단 잘 짓겠다. 70년대 극장 벽에 그려진 쇼 포스터에서 볼 듯한 제목이다.,2
37,좀 신혼 방 같다 그지?,3
38, 기존의 기술에 충실하면서 혁신을 더 해나가는 모습이 정말 대단하다.,1
39,너흰 이미 신뢰를 잃었다….,2
