,sentence,label
0,공유 존 멋….,1
1,차림새가 영락없는 한국인이라면 설마 등산복?,3
2,이런 거 꼭 기사화해야 되니?,3
3,사랑해... 미안해…. 고마워.... 보고 싶다 ㅠㅠ,0
4,어제 엄정화랑 심화할 때가 가장 신났음,1
5,드디어 영화 제5원소 같은 교통 시대가 열리겠구먼 ㅋㅋ,0
6,하! 또 내 잘못이네. 참 잘도 갖다 붙이세요?,3
7,어제 엄정화랑 심화할 때가 가장 신났음,0
8,네? 그래도 사장님이신데 어떻게….,3
9,그래도... 다행이네요. 살아 계셔서….,3
10,공유 존 멋….,0
11, 정말 대단합니다…….,0
12,세월호 짝 내려고 기다리라….,2
13, 그만큼 당신은 저의 영웅이 되었습니다….,1
14,꽃다발 하나 선물해 보세요^^~~,0
15,"상영관이 없는 까닭은 온라인, IPTV 채널에 동시상영 서비스 오픈하려고 단관 개봉 한 거고.. 즉 1만 원에 팔아먹겠다는 거. 오인혜를 얼굴마담으로 내세운 고도의 낚시 영화로 판단됨",2
16,언제나 매 게임마다 최선을 다하는 모습을 보면….,1
17,넌 이 정신없는 영화가 그렇게 좋으니?,2
18,이건 그냥 20세기 비디오물로 취급해야….,2
19,"백주부님  ,프로그램 을 보다 보면 더위도 싹~~잊습니다",1
20,1 픽하면 윙이 그렇게 압도적이야??,3
21,사랑해... 미안해…. 고마워.... 보고 싶다 ㅠㅠ,1
22,언제나 매 게임마다 최선을 다하는 모습을 보면….,0
23,꽃다발 하나 선물해 보세요^^~~,1
24,하하 티브이 프로에서 설명 하실 때 가끔 섞여 나오는 충청도 사투리 정감 있고 매우 좋아요~오 하하,1
25,시리즈 중 가장 최악이다. 뻔한 진부한 스토리에 결말까지 질질 끄는 재미없는 영화. 춤 빼고는 볼 만한 게 없다.,2
26,드디어 영화 제5원소 같은 교통 시대가 열리겠구먼 ㅋㅋ,1
27, 궁금하네요!,3
28, 정말 대단합니다…….,1
29,커리어가 무슨…….,3
30,더 절 가지고 놀게 하게 싫네요,2
31,"백주부님  ,프로그램 을 보다 보면 더위도 싹~~잊습니다",0
32,하하 티브이 프로에서 설명 하실 때 가끔 섞여 나오는 충청도 사투리 정감 있고 매우 좋아요~오 하하,0
33,어차피 국민들은 개돼지입니다.,2
34,"배우들의 연기는 괜찮으나, 정말 시나리오가 엉망인 영화. ? 왜 아기에 집착하는지도 안 나오고, 화가와 사냥꾼도 정말 왜 나오는지 를 모르겠음. 개연성 제로인 영화.",2
35,저렇게 버티지 말고 빨리 끌어내려라. 요즘 국내 경제가 어렵다는데 그건 다 자기 때문에 안 좋아진 거 모르냐???,3
36,이걸 따로 학원 가서 배운다고? 헐,3
37, 그만큼 당신은 저의 영웅이 되었습니다….,0
38,정준하 받고 질질 짜는 거 머릿속에 그려진다.,2
39,거짓말하는 기상청 방어키가 얼마에 쓰는 거냐?!,2
