,sentence,label
0,검정고시 보면 군대 가야 하나요?? 0,3
1,종일 보고 또 봐도 감동적인 프로그램을 보여줘서 감사해요~,0
2,미안해. 오빠가 경솔했다.,3
3,하늘이 화났다. 하늘이 노하셨다.~,2
4,까칠하긴 하지만 먼저 시비 걸진 않잖아. 근본이 나쁜 애는 아닐 거야. 다가가지만 않으면 괜찮아.,3
5,오늘 드디어 태극기가 촛불을 눌렀다!!!~~~,1
6,충격은 국민들이 받았는데 뭔 충격을받았다는건지….,2
7, 케네디가는 학교에서 예배를 없애서 다 사고로 몰락했다는데 그게 말이 되는 소리냐,3
8,이런 게 서울에 있었다니 영등포 고철상도 많은데 거기 줘라,2
9,"그럼, 혼자 무인도나 가지 그랬어요…?",3
10,"배우들의 연기는 괜찮으나, 정말 시나리오가 엉망인 영화. ? 왜 아기에 집착하는지도 안 나오고, 화가와 사냥꾼도 정말 왜 나오는지 를 모르겠음. 개연성 제로인 영화.",2
11,오 연기 잘하던데~,3
12,……어느 물고기 얘긴데?,1
13,류준열 인터뷰 너무 좋다. ㅠㅠ,0
14,……어느 물고기 얘긴데?,0
15, 아이돌 기사에 이런 성비를 볼 수 있다니!!,3
16,돈 못 갚으면 이거라도 쓰셔야지.,2
17,내가 영화를 잘 몰라서 그러는데 이런 걸 컬트 영화라고 하는 건가?,2
18,류준열 인터뷰 너무 좋다. ㅠㅠ,1
19,오늘 드디어 태극기가 촛불을 눌렀다!!!~~~,0
20,페널티 맞다 무조건~ 그리고 이번 경기 기성용 잘한 편이었다,1
21,백 주부님 덕에 요리에 관심이 가네요…….,1
22,못 믿을 이 정권에서 행해진 모든 것이 무효다…!,2
23,오늘은 예다 귀빠진날!,1
24,어? 진짜? 그 정도야?,3
25,종일 보고 또 봐도 감동적인 프로그램을 보여줘서 감사해요~,1
26,눈물이 나는 기사네요.. 모두 고생하셨습니다,0
27,과장  진급댓슈~하하,1
28,어제 케이블에서 하는 거 봤는데 다 잘라서 엉망 이었던;-_-;,2
29,오늘은 예다 귀빠진날!,0
30,진짜 책임도 못 지고 참…. 못났다,2
31,맹수 10위안에 들 수 있으려나 ㅋㅋ,3
32,어제 전주 삼성 문화회관에서 콘서트 봤지요.,1
33,눈물이 나는 기사네요.. 모두 고생하셨습니다,1
34,홍보팀에서 연초에 보도자료 좀 뿌렸군요,2
35,페널티 맞다 무조건~ 그리고 이번 경기 기성용 잘한 편이었다,0
36,과장  진급댓슈~하하,0
37,하루에 50~60만 원 정도 버는 거 같더라….,3
38,백 주부님 덕에 요리에 관심이 가네요…….,0
39,어제 전주 삼성 문화회관에서 콘서트 봤지요.,0
