,sentence,label
0,우리나라의 문제점은 잘 알고 있으나 자기네 나라의 문제점은 잘 모르는군,2
1,내 평생 이렇게 재미없는 영화는 처음이다.,2
2, 언제나 오빠 편이니까~,1
3,지금은 22살 아기는 이제 돌 됐어요,0
4,어버이연합 먼저 없애야죠,2
5,커프 때 니혼진 아니었어???,3
6,우리나라는 좌익선동 빨갱이들과 깡깡이들이 문제야.,2
7,항상 좋은 모습 보여주셔서 감사하고요.,0
8,이게 평점이 머 이리 높아,2
9,지금이라도 쓸까요? 원해요? 차 준비할게요. 천천히 나와요.,3
10,왜요…?,3
11,너도 한번 해 볼래?,3
12,다들 고마워,0
13,"너 왜, 여기 볼일 있어?",3
14,"슈아! 생일축하해 ,,",0
15,순간 버스 기사가 아니라 잠복근무하는 형사인 줄….,3
16,블랙리스트???? 좀 더 알아봐요. 하도 조작을 많이 해서 믿을 수 있어야지. 언론도 검찰도 이제는 믿을 수가 없네요. 국정농단 태블릿 피시 조작된 거 확인되었는데 이미 고발까지 한 사안인데 이건 언제 조사하나여???,3
17,갑시다!!! 시즌2!!!,1
18, 언제나 오빠 편이니까~,0
19,항상 좋은 모습 보여주셔서 감사하고요.,1
20,두 배우의 예전 모습을 볼 수 있어 좋았다,0
21,정말 연말까지 욕 쳐 나오게 만드네….,2
22,참 누가 후원자인지 돈도 많네! 이왕 줄 거면 20씩 줘라….,2
23,"경유차도 경유차지만 철없는 것들 소음기 떼고, 간지 낸다고 흰 연기 그대로 나오게 달리는 가솔린 차량이나 단속해라",2
24,두 배우의 예전 모습을 볼 수 있어 좋았다,1
25,홧팅이에요*^___^*,1
26,정말 감사드리고….,1
27,갑시다!!! 시즌2!!!,0
28,다들 고마워,1
29,"슈아! 생일축하해 ,,",1
30,고마워요. 어머니.,3
31,홧팅이에요*^___^*,0
32,공 하나와 디바가 현실이 되는 것인가,3
33,개 코 짱이다. ㅠㅠ,0
34,이게 대체 뭐냐.. 보다가 중지…. 시간아깝다 ?,2
35,네 동생은 잘하잖아!,2
36,정말 감사드리고….,0
37,지금은 22살 아기는 이제 돌 됐어요,1
38,"그래, 얼른 가져와. 아니, 내가 같이 갈까?",3
39,개 코 짱이다. ㅠㅠ,1
