,sentence,label
0,벌써 7년이 다 되어가네요!,0
1,백 주부님 덕분에 살길을 찾았습니다.,0
2, 이번에 양준혁 선수 대신 서용빈 선수를 1루수로 기용하신 게 너무 잘하셨네요.,1
3,간에 들어와 보니 ? 쓴 글이 많아서 기분이 너무 좋아요….^^,1
4,으아… 네.,3
5, 이번에 양준혁 선수 대신 서용빈 선수를 1루수로 기용하신 게 너무 잘하셨네요.,0
6,참석 안 해서 안 줄줄 알았는데 역시 청룡,0
7,이혼 신청 전에요. 가출하고 두 달 뒤에 여자분이 한국에 들어와 이혼 신청하고 미국으로 돌아갔습니다. 3개월 동안 두 사람은 연락한 번 없었습니다.,2
8,"게임 방 가서 미친 듯 클릭해서 대기 4,600명 뚫고 성공",1
9,장훈이 형 너무 대단하시다. 감동 ㅠㅠ,1
10,"게임 방 가서 미친 듯 클릭해서 대기 4,600명 뚫고 성공",0
11,참석 안 해서 안 줄줄 알았는데 역시 청룡,1
12,지금 시간은 오후 11시입니다.,3
13,"지게미, 대한민국 수립이면 어떻고 대한민국 정부 수립이면 어떠냐.",2
14,1위 기대합니다. ㅎㅎ,0
15,그게 더 이상하잖아요. 제발 저 좀 내버려 두세요.,2
16,드디어….,0
17,드디어….,1
18,흑형 뒤태 보소 근육이 춤을 추네,3
19,간에 들어와 보니 ? 쓴 글이 많아서 기분이 너무 좋아요….^^,0
20,생선 굽냐???,3
21,우리 집 고양이는 좋다고 웃더라.,2
22,격하게 환영합니다!!!,0
23,백 주부님 덕분에 살길을 찾았습니다.,1
24,1위 기대합니다. ㅎㅎ,1
25,이 자식이 근데 선후배도 없나.,2
26,카테고리 물건이네! 진짜,3
27,28살이 재벌이 세가 귀티 나게 안 생기고 농촌 사는 애 같이 생긴 게 부모 믿고 갑질은 염병하네,2
28,격하게 환영합니다!!!,1
29,네 코프라 가스는 100% 흑인인가 보이질 않네,3
30,김제동은 문재인이랑 놀아라. 좌빨놈아,2
31,장훈이 형 너무 대단하시다. 감동 ㅠㅠ,0
32,박근혜 죽일 수 있는 방법 좀 알려주라,2
33,벌써 7년이 다 되어가네요!,1
34,쯔위가 개 이쁘더구먼,3
35,괴물 정체라도 밝혀주든가,2
36, 몇 번이 나;;,3
37,최악이다 너란 인간,2
38,어어~ 잠깐만요. 이거 갖고 가요. ,3
39,미래의 선택. ost. 잘 모르시는 분들 많은 듯….,3
