,sentence,label
0,어려운 재료가 아닌 것으로 간편한 음식 알려주셔서 고맙습니다.,1
1,나나 처음부터 외모가 냉철해 보이기 하는데 예능에서 애교떠는 거 놀랬음,1
2,여자친구 노래 만든 작곡가 동상 세워 줘라….,1
3,"아주 확답을 듣고 와야지 그냥 오면 어떡해요, 예?",3
4,여자친구 노래 만든 작곡가 동상 세워 줘라….,0
5," 출퇴근이 현실적으로 좋다!(지극히 개인적인 ex에 영, 오해하지마세영) 사실 내가 지금 둘 다 하고 있는데 아는 동생이 그러더라고"" 오빠는 출퇴근이니까 되요.",0
6,슬리핑 이국주 개웃 길 듯. 크크크,1
7,??항상 응원할게요??,0
8,오랜만에 영화관에서 눈치 보지 않고 실컷 웃었음 사대코 우물 속에서 나오는 장면 보고 어떤 사람이 귀뚜라미 나온다 라고 해서 몰입도도 정말 높았고 원래 놀라는 거 별로 안 좋아하는데 놀라지지도 않고 처음부터 끝까지 감동 영화를 보는 것 같이 잠잠했음,1
9,연예인이라서 김창렬이 같은 애들처럼 막 싸울 수도 없고 참 그랬겠다…….,2
10,그런 거 못 받았는데요……,1
11,아직 멀었어요?!!,2
12,축하드립니다~~!!!,1
13,아…. 진짜 욕 나온다 쓰레기 대한민국 정부,2
14,박근혜가 얼마나 뻔뻔하냐면 국민 담화에서 검찰 조사에 성실히 임하겠다 해놓고 검찰 조사 거부함. 그래놓고 헌재에 보낸 답변서에는 검찰 조사를 받지 못해 항변도 못 했다고 함. 양심이 아예 없음,2
15,이거… 갈 생각을 안 하는데요? 이제 곧 있으면 식 시작할 텐데.,3
16,너 한 그릇 더 먹을래?,3
17,"됐어. 난 항상 내 멋대로 그러는 것뿐이야. 안 말린다고 잘못하는 게 아니라고. 애초에 생각 없이 떠맡는 놈이 잘못이지……. 그러니까 그 뭐냐, ……어떻게든 해 볼게.",3
18,도대체 리스트 갔다가 구속하는 나라가 더구나 다퉈볼 여지가 있고 도주의 우려도 없는데 구속? ㅋㅋㅋㅋ,3
19,"처음엔 크게 실망하고 탄핵해야 한다 생각했지만, 지금은 치밀한 계획하고 탄핵하려고 한 거 같다",2
20,??항상 응원할게요??,1
21,오랜만에 영화관에서 눈치 보지 않고 실컷 웃었음 사대코 우물 속에서 나오는 장면 보고 어떤 사람이 귀뚜라미 나온다 라고 해서 몰입도도 정말 높았고 원래 놀라는 거 별로 안 좋아하는데 놀라지지도 않고 처음부터 끝까지 감동 영화를 보는 것 같이 잠잠했음,0
22,협심증이 급성 심근경색증으로 악화할 수도 있대….,3
23,슬리핑 이국주 개웃 길 듯. 크크크,0
24,일본다움이 물씬 풍기는 애니메이션 정말이지 이딴 내용의 애니를 만드는 나라는 일본뿐일 듯... IP 티브이에서 무료로 있길래 아이들 틀어줬는데 마지막엔 정말 욕이 절로 나게 만들더군요…….,2
25,어려운 재료가 아닌 것으로 간편한 음식 알려주셔서 고맙습니다.,0
26,축하드립니다~~!!!,0
27,경제활동 가능 인구를 3000만 명으로 잡으면 15% 실업률이네……. ㅎㅎㅎ 어디 남미 국가인 줄….,3
28,나나 처음부터 외모가 냉철해 보이기 하는데 예능에서 애교떠는 거 놀랬음,0
29,근데 그 친구 중 한 명이 이렇게 말하는 거예요,3
30,물론! 없을 리가 없지! 양쪽 집안에서 우리의 동거 사실을 알고 한바탕 난리가 났었다네. ,2
31,어디 대학이냐???,3
32,그런 거 못 받았는데요……,0
33,갑자기 사귀자네요.,3
34,이 영화가 ? 유작이라 지껄이는 쓰레기들은 뭐지?,2
35,엄마 앞에서 돈 얘기 좀 하지 말자. 곧 돈 들어올 때가 있으니까 걱정 끊고 맥주나 하나 갖고 와봐.,2
36,ㅋㅋ ㅋ 코믹,1
37," 출퇴근이 현실적으로 좋다!(지극히 개인적인 ex에 영, 오해하지마세영) 사실 내가 지금 둘 다 하고 있는데 아는 동생이 그러더라고"" 오빠는 출퇴근이니까 되요.",1
38,놈들이라뇨? 어머! 그럼 일루 오면 어떡해요?,2
39,ㅋㅋ ㅋ 코믹,0
