,sentence,label
0,아직 뭐…….,3
1,오빠들이 땀 흘려가며 노력한 끝에 1위를 차지하고 난 후 벌써 1년이 흘렀네요.,0
2, 그게 진짜 코미디다.,0
3,개는 안에서 놀고 있어요.,3
4,... 기특해서. 귀여워서. ,0
5,믿고 보는 JTBC 응원합니다.,1
6,아니면 좋은 선생님들 다 놔두고 나한테 굳이 과외를 받을까 그래?  ,3
7,일베 악플 달러 단체로 왔대요^^^^^,2
8,"네가 싸워야 할 건, 저 녀석들이 아니다. 특별반으로 와라. 와서 제대로 한 번 붙어 봐.",3
9, 점주님이랑 나랑 통했음!!!,0
10,다 사형시켜야 한다!,2
11,오빠들이 땀 흘려가며 노력한 끝에 1위를 차지하고 난 후 벌써 1년이 흘렀네요.,1
12,....허허 너무 의외라서 할 말이 안 나온다,2
13,??항상 빛내줄게 세븐틴??,1
14,청와대 전체가 보안 구역인데 일반 잡년들은 그리 왔다리 갔다리 했냐?!!!,2
15,... 기특해서. 귀여워서. ,1
16,예뻐서 남자들한테 인기 많았죠. 이 남자 저 남자 제법 만나기도 했을걸요?,3
17, 점주님이랑 나랑 통했음!!!,1
18, 그게 진짜 코미디다.,1
19,믿고 보는 JTBC 응원합니다.,0
20,스터디는 됐어. 그리고 이래서는 아르바이트도 무리야. 가지 마.,3
21,와 대박이다~~~!!,0
22,어른이 되면 되고 싶은 걸 쓰라고 하셨잖아요?,2
23,"아유, 안 먹을 것 같더니 아주 숟가락이 안 보이네, 숟가락이. 이 씨…….",3
24,그리고 여자분들은 어떤 기준으로 번호 알려줄건가요?,3
25, 특검 화이팅,1
26,담에 또 이런 꼴 맞고 싶지 않으면 앞으로 절대 인물만 보고 뽑지 마라!!!,2
27,오로지  무한도니교 뿐입니다…!!,0
28,키워 누의 연기 변신은 괜찮았으나 도대체 이게 영환지….,2
29,최고 어제 가요 대전 무대 잘 봤습니다. 진짜 최고,1
30,최고 어제 가요 대전 무대 잘 봤습니다. 진짜 최고,0
31,??항상 빛내줄게 세븐틴??,0
32,오로지  무한도니교 뿐입니다…!!,1
33, 특검 화이팅,0
34,응. 가끔 몸이 아파서 내가 꼭 곁에 있어야 해. 아무튼 고맙다.,3
35, 그 후로 걔 톡 읽고 무시했는데 담날에 톡 먼저 왔어요,3
36,피해자 코스프레.,2
37,와 대박이다~~~!!,1
38,내가 왜 나한테 먼저 들이댄 여자 때문에 마음 졸이고 이러고 있는지 좋으냐 빡친다. 크크,2
39,"트럼프 지지하는 사람들 뻔하지. 엄청 못 살고 못 배웠거나, 신념 없이 무식한 졸부 놈들.",2
