,sentence,label
0,웃으라고 만든 거 맞지?,2
1,그래. 역시 기억이 돌아왔구나.,3
2,장난하냐…?? NC한테 돈 얼마 받았냐?,2
3,전 그 어느 프로그램보다도  올림픽보다도 더 큰 감동을 하였어요.,1
4, 저도 무용하는 사람으로서 일요일 대회가 있는데 연아 누난 비교도 안되는 큰 대회죠,0
5,그럼요…,0
6,좌좀 거리는 무좀 한 마리가 기어들어 왔네,2
7,어~ 그게요……선생님,0
8,야! 인마!,2
9,은성이가 하나로 변신하면서 너무 유치해졌어요! 갑자기 도형은 찌질해지고 윤찬운 더 오글거리고 하나는 휴…. 다시 극적 긴장감이 생겼으면 좋겠네요,2
10,친일파 새끼들 대놓고 하네,2
11, 앙리 형 아스널 잠깐 와서 골 넣을 때 겁나 감동했었음.,1
12,북핵에 지진에 태풍에 나라가 어수선,3
13, 앙리 형 아스널 잠깐 와서 골 넣을 때 겁나 감동했었음.,0
14,기발하군. 진짜 시장 파괴적인 대륙적 스케일이네.,3
15,그 잘린 사람들 덕에 나머지 모두가 실업 자인 건 생각 안 하나,2
16,저소득층 아이들을 위한 기부라니 더 감동입니다,1
17,네? 진짜요? 몇 호요?,3
18, 저도 무용하는 사람으로서 일요일 대회가 있는데 연아 누난 비교도 안되는 큰 대회죠,1
19,와 다른 팀들이 황재균이 안 될 때 라면서 간 볼 때 황재균에 배팅할 돈이 없는 삼성이 먼저 날름 채가네 ㅋㅋㅋ,3
20,그럼요…,1
21,집어치워라. 재미없다,2
22,헐…. 멍미…….,3
23,이명박이 시작해서 박근혜가 지옥 같은 한국을 만들어 놓은 장본인이지.,2
24,어~ 그게요……선생님,1
25,잔디 위의 대기업 호우~,1
26,나도 이런 마음에도 없는 말을 하는 건 싫지 않아.,1
27,진짜 미쳤나 봐,3
28,언제 멍들었지 ㅠㅠㅠ,3
29,축하합니다~ 축하합니다~,0
30,법으로 흥하고 법 앞에서 망해라,2
31,이은미 씨 애국가 울컥하네요,0
32,도대체 얼마나 많은 뇌물을 얼마나 많은 곳에서 받았기에 45억이 기억나지 않을까?,3
33,이은미 씨 애국가 울컥하네요,1
34,잔디 위의 대기업 호우~,0
35,축하합니다~ 축하합니다~,1
36,나도 이런 마음에도 없는 말을 하는 건 싫지 않아.,0
37,저소득층 아이들을 위한 기부라니 더 감동입니다,0
38,국민의 모범이 되고 준법정신이 누구보다 투철해야 할 대통령이 대포폰이라….,3
39,전 그 어느 프로그램보다도  올림픽보다도 더 큰 감동을 하였어요.,0
