,sentence,label
0,도시락 사려고?,3
1,"어떻게든 해주다니, 뭘?",3
2,별로 생각 없으시대.,3
3,이야 댓글 남녀비율이랑 나이대별로 나오네! 크,1
4,서래마을 부부 너무 인품도 좋으시고 교양도 넘치시고 보는 내내 부럽고 행복해 보여서 좋았습니다 ^^,0
5,고마워요. 어머니.,3
6,솔직히 이런 상황에서 안정적으로 착륙하는 기장님들이 대단하다고 느껴진다….,0
7,병 연이냐. ㅠㅠ 이장면만 생각하면 계속 눈물이 박보검 눈빛과 연기에 빠져 버렸다…. 정말 대단하다 박보검,1
8,롯데는 야구단 이런 식으로 운영 할 거면 부산에서 꺼져라…. ㅉㅉ,2
9,우유병 그거 보고는 아주 조금 으응…?,3
10,긍정적 에너지 넘쳐서 좋다 딘딘~^^,0
11,진짜 둘 보면 저절로 엄마 미소가 지어진다,1
12,솔직히 이런 상황에서 안정적으로 착륙하는 기장님들이 대단하다고 느껴진다….,1
13,   감동이었습니다….,1
14,태연이랑 결혼하고 싶어요,1
15,친일파 새끼들 대놓고 하네,2
16,"정년연장은 해주고 임금 피크제, 대체 근로, 파견근로 전부 틀어막아 청년 백수 넘쳐나고 있다…….",2
17,서래마을 부부 너무 인품도 좋으시고 교양도 넘치시고 보는 내내 부럽고 행복해 보여서 좋았습니다 ^^,1
18,"그럼~그럼~ 여자가 말이지, 자기 애인 앞에서 그러면 안 되지!",0
19, 자기 신생 말아 먹어가면서?,3
20,직위 해체 시켜라. 저런게 경찰이라고,2
21,"힛... 가만, 이 기쁜 소식을 알려야지? ",3
22,   감동이었습니다….,0
23,병 연이냐. ㅠㅠ 이장면만 생각하면 계속 눈물이 박보검 눈빛과 연기에 빠져 버렸다…. 정말 대단하다 박보검,0
24,"그럼~그럼~ 여자가 말이지, 자기 애인 앞에서 그러면 안 되지!",1
25, 이젠 더 못 참겠다!!!,2
26,아무튼 이 나라에선 정상이 아닌 미친것들은 개 패듯이 패는 게 답이다.,2
27,선생님. 그냥.. 도와주시면 안 돼요?,3
28,이사장님이시죠. 오늘 공동 감독을 맡게 됐네요.,0
29,진짜 둘 보면 저절로 엄마 미소가 지어진다,0
30,이사장님이시죠. 오늘 공동 감독을 맡게 됐네요.,1
31,다시는 까불지 않겠습니다!,2
32,여기선 당연히 나도 지금 막 왔어 하고 대답해 주셔야죠……. 이제부터 데이트할 거거든요?,3
33,왜 만들었니???!!!,3
34,태연이랑 결혼하고 싶어요,0
35,이야 댓글 남녀비율이랑 나이대별로 나오네! 크,0
36,긍정적 에너지 넘쳐서 좋다 딘딘~^^,1
37,아니 시발 천안함 북괴소행 맞지 종북들인가 쯧쯧,2
38,이거 평점이 해가 안가 몹시 재미없는 대,2
39,병언지 늘 장난하냐 나라 세금 가지고 별짓 좀 하지 마라,2
