,sentence,label
0,내가 삼선짬뽕을 처음 먹은 지 15주년 되는 날^_^,0
1,선생님은 한 번도 친구랑 싸워본 적 없어요? 우리가 폭력을 행사한 거라면 지금 우리 학교 학생 절반은 가해자일걸요?,2
2,"이리 와봐. 와, 멋있다. 진짜 멋있다. 정말 너무너무 멋있다. 미안해. 그런데 졸려도 꾹 참고 끝까지 나랑 이렇게 있자.",1
3,평점 낮춰야 됨 키아누 리브스 왜 이런 영화를,2
4,화이팅.. 응원할게요!,0
5,"이리 와봐. 와, 멋있다. 진짜 멋있다. 정말 너무너무 멋있다. 미안해. 그런데 졸려도 꾹 참고 끝까지 나랑 이렇게 있자.",0
6,관상 이라니까 있나??? 반기문 총장님이랑 닮았던데,3
7,간 지도 몰랐었네,3
8, 선생님들의 희생 잊지 않고 열심히 살겠습니다,0
9,우하하하.. 어처구니없는 영화,2
10,화이팅.. 응원할게요!,1
11,사실 깐깐한 노처녀보다야 이해심 많은 이혼녀가 훨씬 낫죠. 부담 없이 연애를 즐길 수 있으니까요. 그러니까. 괜한 콤플렉스 가지지 마십시오. 이혼이 뭐 별겁니까? 저는 미혼이지만 이혼 경력 개의치 않습니다. 저희 부모님은 반대하시지만 저는 과감하게 당신을 선택했습니다.,3
12,"2001년 원작, DAS experiment가 몇 배는 재미있습니다. 할리우드 리메이크는 쓰레기네요.",2
13,벌써 10개월이네요~~~,3
14,기술적으로도 아직도 해체해서 다시 완벽히 돌려놓는 게 어려운데 해체를 한다고?,3
15,세상 진리인 듯.,1
16, 선생님들의 희생 잊지 않고 열심히 살겠습니다,1
17,난 그게 짜증 나는 거야. 왜 주인공은 총알 한 방도 안 맞고 다 죽이느냐고. 공감이 안돼 공감이.. 왜 다 주인공 앞에서 파김치처럼 쓰러지냐고 크크크 백악관도 뚫은 놈들이,2
18,재밌었어요,0
19,축복합니다~~~,0
20,최순실 록히드마틴 로비스트 관계 커미션이나 먼저 수사해라,2
21,빨개서 그런 건 아니고??,3
22,레스터가 1월1일에 경기를 했는데 1월2일에 경기를 또 한다고? 뭐야,3
23,축복합니다~~~,1
24,공짜에 환장했나 보다….,3
25,내가 삼선짬뽕을 처음 먹은 지 15주년 되는 날^_^,1
26,LG 화이팅……. 김민기 화이팅,0
27,무슨 암이지……?,3
28,미친 개 잘생겼어,0
29,좋지. ,3
30,LG 화이팅……. 김민기 화이팅,1
31,재밌었어요,1
32,바로 저런 것들 때문에 트럼프가 당선이 된 거지.,2
33,JTBC가 최고 가짜 조작 선동 뉴스죠,2
34,내일 회사 가서 주면 될걸. 자는 사람을 깨우냐 너는. 쯧.,2
35,음식에 흥미를 느끼게끔 해주시네요….,0
36,세상 진리인 듯.,0
37,미친 개 잘생겼어,1
38,진짜 이렇게 재미도 없고 감동도 없는 영화는 처음이네 특히나 박사고 나발이고 모든 인물들이 컴퓨터 할 때 손 찍는데 키보드 누르지도 않고 크크크 컴퓨터 화면들은 똑같은 파트만 무한 반복되고 허접해도 너무 허접하네... 배우들 연기도 개떡이고….,2
39,음식에 흥미를 느끼게끔 해주시네요….,1
