,sentence,label
0,백 주부님 짱입니다^^,1
1,무한도전 최고 유재석 최고 엑소 최고 오늘 너무 재밌었어요!!!!!!! 대박,0
2,그래? 그럼 네가 먼저 사과하는 건 어때? 그렇게 해주면 그 애들도 사과할 거야.,2
3,백 주부님 짱입니다^^,0
4,혹시 다른 곳 있어?,3
5,아주 좋아요….,1
6,현아 솔로 1위는 처음 아닌가??,3
7, 언제나 지금처럼 성장하고 우리를 위해 노력해주는 모습 보여줘서 정말 고마워요,1
8,오랜만에 듣는 아름다운 소식이군요,0
9,오리지널 빨갱이 들이네,3
10,난 대통령이 누가 돼도 상관없는데 자기들이 뽑아놓고 왜 내려오라 말라야,2
11,제목이 아까운 영화….,2
12,진짜라니까. 나 너한테는 거짓말 안 해.,0
13,네 존재 자체가 부당해!!!,2
14, 언제나 지금처럼 성장하고 우리를 위해 노력해주는 모습 보여줘서 정말 고마워요,0
15,"아하, 어른스러운 판단이시네요.",3
16, 그거 수화로 예쁘다는 뜻인 거 보고 또 소름 쫙 돋고….,1
17, 비록 김두현이나 윤정환이 상대 압박에 고전해서 국제게임 가면 닌자가 되긴 했어도 패스만큼은 고종수보다 우위라 생각되는데.,3
18,세영이 아역때부터 봤는데 참 잘 컸어….,1
19,박근혜 전 대통령이 보수들 다 죽이네.... 에휴~~~ 한심스럽다,2
20,아주 좋아요….,0
21,방금 내셨는데요?,2
22,아니야……! 사실이 아니야. 뭔가 잘못된 거라고.,3
23,타이거 KJ ?;,3
24,식비 가능?,3
25,오랜만에 듣는 아름다운 소식이군요,1
26,쇼트대회 시즌 랭킹 1위 기록…!!,1
27,작년 보낼 때는 인성이 어떻고 하며 뭔 일이 있어도 안 잡는다더니 나 바로 한 해 만에 인성이 갑자기 성인 수준으로 올라왔냐,2
28,무한도전 최고 유재석 최고 엑소 최고 오늘 너무 재밌었어요!!!!!!! 대박,1
29,"왜 그래? 뭘 멈추라는 거야? 내가 자꾸 이상하게 변하는 거 멈추라는 거야? 미안해. 나도 모르게 불쑥 튀어나오는 거라 내 마음대로 멈출 수가 없어. 나, 이대로 꼬리도 변하는 거 아닐까?",3
30,세영이 아역때부터 봤는데 참 잘 컸어….,0
31,어차피 떨어질 것 말이라도 하시지…. 미친 일본,2
32, 그거 수화로 예쁘다는 뜻인 거 보고 또 소름 쫙 돋고….,0
33,쇼트대회 시즌 랭킹 1위 기록…!!,0
34,진짜라니까. 나 너한테는 거짓말 안 해.,1
35,롯데에 6번 더 졌다고 해도 2등이네. 크크크,1
36,그러니까... 늘 조심하세요,3
37,뭐 잘했다고 당당하냐 ㅋㅋ,2
38,크크크 뭔 빈민촌도 아니고 파라솔 다다닥~~저 짓 하러 저까지 왜 가는 거냐 대체 ㅋㅋ,2
39,롯데에 6번 더 졌다고 해도 2등이네. 크크크,0
