,sentence,label
0,사장님은 왜 식사를 안 하시고요.,3
1,문신이나 어떻게 해봐라 참 저렴하게 보이네,2
2,그래요. 당신이 오늘 애 좀 쓰겠네요. 근데.. 저기… 서방 말이에요… 나도 얼마 전에 알았는데요. 회사에서 잘렸대요.,1
3,감동 주는 깊은 연기 대상감!! 충분합니다 앞으로도 좋은 연기 부탁요 축하합니다,0
4,보수 욕 먹이지 마라 수꼴들아,2
5,저녁 뭐 먹을래?,1
6,닌자만 나오면 이 모양이니…. 마지막에 카메라를 향해 인사하는 애는 또 뭐야? 장난하나.,2
7,감사합니다,0
8,대낮부터 어딜 ? 와?,2
9,그래요. 당신이 오늘 애 좀 쓰겠네요. 근데.. 저기… 서방 말이에요… 나도 얼마 전에 알았는데요. 회사에서 잘렸대요.,0
10, 힘내요 직장 분들,1
11,어쨌든 친구 화이팅!!!,1
12,진짜가 아니니까 이러지.,3
13,"전부터 경제학에 흥미도 있고 또 나중에 고향에 돌아가면 취직도 잘 될 것 같아서 선택했는데, 실제로 해 보니까 생각한 거랑 아주 다르더라고요.",3
14,닭과 함께 묻어버려야 할 새퀴….,2
15,저녁 뭐 먹을래?,0
16,사진에서 빛이 나네??,1
17, 힘내요 직장 분들,0
18,김재현 화이팅,1
19,감사합니다,1
20,이 드라마는 어떻게 연기구멍이 하나도 없지? 심지어 단역들조차 연기를 너무 잘함.,1
21,뭐든지 결말이 좋아야 하지만 도깨비는 그러기엔 엔딩 전까지의 매화들의 스토리들이 너무 말도 안 될 정도로 작가의 뛰어난 창의력이 매번 돋보였다.,0
22,결혼까지 할. 기세였잖습니까?,3
23,그냥 놀러 가는 게 아니라 나름 입주자 단합 회잖아. 어차피 멤버들은 다 가는 거고. 누구를 불러야 할지 애매해서 아무도 안 불렀어.,3
24,이 드라마는 어떻게 연기구멍이 하나도 없지? 심지어 단역들조차 연기를 너무 잘함.,0
25,진짜 신기한 나라다.,3
26,어쨌든 친구 화이팅!!!,0
27,검찰이 잡을걸 JTBC 가하네 그만큼 개 썩었네 그동안,2
28,김재현 화이팅,0
29,짱깨나 섬 짱깨나 같은 나란데 왜 구분 짓냐,3
30,"아니, 됐어. 잠깐 실해라 좀 찾아와야겠다.",3
31,사진에서 빛이 나네??,0
32, 고마워. 고맙긴 고마운데. 너무 갑작스러워서.,3
33,우리 국민은 10년 동안 피눈물을 흘립니다,2
34,재미없음 ?!,2
35,기권이 더 나쁘다 개인 자격으로 있는 자리가 아닌데 왜 버림?,2
36,한국인 한 명이 경기에 못 뽑히겠네! ㅋㅋ 치열한 경쟁,2
37,뭐든지 결말이 좋아야 하지만 도깨비는 그러기엔 엔딩 전까지의 매화들의 스토리들이 너무 말도 안 될 정도로 작가의 뛰어난 창의력이 매번 돋보였다.,1
38, 그런가요?,3
39,감동 주는 깊은 연기 대상감!! 충분합니다 앞으로도 좋은 연기 부탁요 축하합니다,1
