,sentence,label
0,듣긴 뭘 들어? 혼자 거울 보고 뭘 좋아한다는 거야?,3
1,이건 그냥 20세기 비디오물로 취급해야….,2
2,"문·이과 선택, 어디로 골랐냐?",0
3,와 대박 지디 화이팅^^,0
4,그러더니 물건은 두고 도망이 버리더라고요;;,3
5,극장에서 본 사람이 있을까….,2
6,와 대박 지디 화이팅^^,1
7,보는 내내 전범기. 작은 해님 캐릭터마저 멀리서 전범기로 표현하고 괴물 뒤 태양 빛은 보는 내내 전범기를 연상케 함. 이게 대작이라니? 말이 되는 소릴.,2
8,  연 아양은 마음도 넓고 굳세니 잘 할거임^^,0
9,늦…. 늦게 일어났어요.,2
10,오오~~바르사가 좀 더 우승하겠는데~!!크크크,0
11,애초에 설계 결함 인정하고 단종시켜라,2
12,벌써 헤어지고 석 달이 눈 깜짝할 사이에 지나가 버렸다.,3
13,김의성 1인 2역 갑,3
14,"뭐야? 아, 됐어, 됐어. 말은 그렇게 해도 결국 나하고 놀아줄 거면서 뭘.",3
15, 1년 동안 삼성에서 고생 많았습니다~!,0
16, 오버들이 태어남으로써 이 자리에 잇는 거잖아요??,0
17,진짜 끝판왕의 위력??,3
18,타고 갈래?,0
19,다시 말해줘? 한마디로 너란 인간의 모든 게 다 싫다고요!! ,0
20,수돗물에서 피가 나온다 태워라!,2
21,"뭐 어때, 그거 자고 싶어질 만도 하더니만……. 수면 부족이야?",3
22,왜 김경문이 감독하면 범죄구단 되는 거야??,3
23,지루하고 어설픈 전개.. 과소 비녀의 신데렐라 스토리.. 현실에서는 있을 수 없는 내용이라 아무리 좋게 봐주려도 공감 무.. 마지막으로 여주가 너무 못생김,2
24,  연 아양은 마음도 넓고 굳세니 잘 할거임^^,1
25,흐음， 그런 것도 다 있냐? 오옷， 하는 김에 그 고양이 통역기도 받아줘.,3
26,이거 다 t 맵이다 카카오내비 감기가 인수한 거고 감기가 t 맵 고대로 베낀 거 소송 거니 카카오에 팔고 약간 손본 게 까 하오 내비게이터구먼 똑같은 내비게이션 업 버전 마이너 버전 가지고 쓰레기 기자는 뭐 하는 거냐,2
27, 1년 동안 삼성에서 고생 많았습니다~!,1
28,오오~~바르사가 좀 더 우승하겠는데~!!크크크,1
29,이 남자애 왜 이런 거에요? ㅠㅠ,3
30,지금 이거 뭐 하는 거예요?,2
31,다시 말해줘? 한마디로 너란 인간의 모든 게 다 싫다고요!! ,1
32, 오버들이 태어남으로써 이 자리에 잇는 거잖아요??,1
33, 오늘 아침부터 도쿄 사진 보내주는 오빠야 맘씨에 감동했고-♡,0
34, 오늘 아침부터 도쿄 사진 보내주는 오빠야 맘씨에 감동했고-♡,1
35,강시라는 엄청난 소재를 가지고 이렇게밖에 못 만들다니.. 어릴 적 강시에 대한 기대감으로 봤는데 실망이 이만저만... 한정적인 공간과 본연의 강시 공포를 끌어내지도 못하고 터무니없는 액션으로 쓰레기 영화 인증해버림,2
36,"문·이과 선택, 어디로 골랐냐?",1
37,타고 갈래?,1
38,불의를 보고 참지 못하는 좋은 분이시네,1
39,불의를 보고 참지 못하는 좋은 분이시네,0
