,sentence,label
0,기사를 잘 쓰시네요. ㅎㅎ 구르니 본방송만 시청~,0
1," 국대에선 빠른 패스, 연계 보기 힘듦.",2
2, 그래도 대한민국 살만하다.,0
3,미얀마 또 가고 싶다…. 사람들 착하고 순박하다….,0
4,길은 오직 하나 당장 퇴진하고 감방 가는 길,2
5,…저번부터 생각했는데 넌 약간 포인트를 잘못 잡는 거 같아.,2
6,도대체 국민들에게 얼마를 해 처먹길래 주파수를 조 단위로 팔아도 남는 거냐,2
7, 그래도 대한민국 살만하다.,1
8, 그리고 쉬지 않고 밤낮 고생하시는 택배 기사님들 감사해요,1
9,아뇨. 왜요?,3
10,고민하지 마시고 그냥 보지 마세요…. 시간 아깝습니다.,2
11,횃불 완전히 멋있었다. 장관이었음 ㅋㅋ,1
12, 든든한 5천만 국민 그리고 세계 여러 나라에 있는 연아 선수 팬들이 항상 응원하는 거 알고 계시죠?^^,1
13,"그럼 두 사람 다, 오늘도 즐겁게.",3
14,십자가 대신 닭 다리 들지,2
15,미얀마 또 가고 싶다…. 사람들 착하고 순박하다….,1
16, 든든한 5천만 국민 그리고 세계 여러 나라에 있는 연아 선수 팬들이 항상 응원하는 거 알고 계시죠?^^,0
17,"참, 아까 동생한테 전화 못 했지?",3
18,항상 매주 해피투게더 보지만 진짜 유재석 진행은 감탄하게 되네요,0
19, 항상 밝은 누나의 모습이 보기 좋아요,1
20,항상 매주 해피투게더 보지만 진짜 유재석 진행은 감탄하게 되네요,1
21,덕배도 쫓겨났네 잠시 주춤하면 파워랭킹은 바로 바뀌는군,3
22,괜찮네.,3
23,내가 진짜 21년을 사면서 영화 보고 어이가 없고 화가 나서 로그인한 적은 처음이다,2
24,유재석 Jr.의 탄생을 축하드려요~,1
25, 항상 밝은 누나의 모습이 보기 좋아요,0
26,순경 집에서도 그래요?,2
27,누가 주던데?,3
28, 데자뷔 현상 겪은 줄 알았네; 휴 크크크,3
29,"근데 ?, 똥은 닦을 수 있나?!",2
30,생각하는 수준이 저 정도니 자기가 속고 있는 것도 모르지.,3
31,횃불 완전히 멋있었다. 장관이었음 ㅋㅋ,0
32,진짜 궁금하네….,3
33,부인의 센스가 보이네요^^,0
34,부인의 센스가 보이네요^^,1
35,기사를 잘 쓰시네요. ㅎㅎ 구르니 본방송만 시청~,1
36,지루하고 긴장감 없는 전개와 부실한 인물 설정. . 오직 감독의 후광에 의해 기대 이상의 평가를 받은 영화. . 감독의 후광을 떠나 냉정하게 평가하면 비급 영화 보다도 못하다….,2
37, 그리고 쉬지 않고 밤낮 고생하시는 택배 기사님들 감사해요,0
38,유재석 Jr.의 탄생을 축하드려요~,0
39,"아니, 눈물이 안 멈추는데 어떻게 해….",3
