,sentence,label
0,외웠지만… 갑자기 생각이 안 날 수도 있으니까요.,3
1,세이콘이라면 선발 로테이션 제 맘대로 조절해 사며 충분히 표적 등판 시킬 듯….,1
2,너무 잘 만들어도 문제네 크크크 일부러 소음을 만들어야 된다니 이게 무슨 크크크,3
3,여기 정부의 개 일베 노예들 많네,2
4,멋대로 남의 추억을 흑역사 취급하지 마시죠. 이래 봬도 수학여행 계통의 행사는 제 주특기거든요?,1
5, 어떻게 알아 내는 거죠?,3
6,흐흐흐 챔피언님 풀어지셨는데요?,0
7,"아니, 혼자 가면 되지 뭘……",1
8,외압에 흔들리지 않는 강력한 지도자,1
9,그 경찰 어떻게 됐나요? 당장 옷 벗겨서 감방에 쳐서 넣어야지,2
10,흐흐흐 챔피언님 풀어지셨는데요?,1
11,말해도 안 믿으실 거예요.,3
12,이대 클래스 계속 나오는 거죠?ㅋㅋㅋㅋㅋㅋㅋ,2
13,"그래, 안타깝게 짝이 없고 억울하게 짝이 없지만, 짝이네. 하지만, 딱 100일 동안만이야.",3
14,28살에 기획실 팀장 ㅋㅋ,3
15,멋지다 ?,1
16,외압에 흔들리지 않는 강력한 지도자,0
17,2년 동안 함께해준 예다~,1
18,2년 동안 함께해준 예다~,0
19,"아니, 혼자 가면 되지 뭘……",0
20,세이콘이라면 선발 로테이션 제 맘대로 조절해 사며 충분히 표적 등판 시킬 듯….,0
21, 근데 여기서 수 애가 이기면 진짜 혼자 북 치고 장구 치는 거다,1
22,멋지다 ?,0
23,선진국은 시민 의식부터가 다르다….,0
24,무슨 일이야?,2
25,자주는 못 들어오지만 항상 백 주부님 팬입니다.,0
26, 근데 여기서 수 애가 이기면 진짜 혼자 북 치고 장구 치는 거다,0
27,트랙터로 청와대를 갈아 버리고 싶네요.,2
28,이젠 삭제도 안 되는 제조사랑 통신사 그리고 구글 앱 들도 지우자!!!,2
29,진짜 대표가 원고 집필 방해나 하고…. 미안해. ,3
30,진짜야?,3
31,"야 년들아, 끝이 어디니…!",2
32,이번 신년행사 스케줄이 나왔으니까 앞으로 이 스케줄대로 일을 진행하면 될 것 같습니다.,3
33,어른이 되면 되고 싶은 걸 쓰라고 하셨잖아요?,2
34,정말 재미없네;;; 그냥 악역만 바뀌고 맨날 똑같은 이야기 아오. 재미 없어;;,2
35,145거든? 맘대로 깍지만!,3
36,다시 시작하면 되잖아.,2
37,선진국은 시민 의식부터가 다르다….,1
38,자주는 못 들어오지만 항상 백 주부님 팬입니다.,1
39,멋대로 남의 추억을 흑역사 취급하지 마시죠. 이래 봬도 수학여행 계통의 행사는 제 주특기거든요?,0
