,sentence,label
0,억지스러운 시나리오…. 지루한 전개.. 1편보다 못한 구성 등.. 2편은 안 나오는 게 나았다…. 망작…. 배우들이 영화 보는 눈이 없어서 안타깝다.,2
1,흐흐.,3
2,이거 되게 좋다.,0
3, 캐스팅 소식 때부터 참 잘 어울린다 싶었고 뭔지 스캔들 날 것 같은 느낌이 왔었는데….,3
4,하하가 의외로 너무 일찍 퇴근해서 당황…. ㅋㅋㅋㅋㅋㅋ,3
5,표정 웃기네 크크크,0
6,손수 만든 케이크와 음식들과 선물 정도 생각하고 있고요,0
7,내 손 발 건다 비 오면 씨 바로,2
8, 시중에 염색약은 안될 거 같은 천연염색이면 머리염색을 해도 될까요?,0
9,"싫어, 엄마가 닦아줄 거야.",3
10,이거 되게 좋다.,1
11,오빠의 10호 홈런 츄카드리구여~~~,0
12,조윤선 너무 이쁨….,1
13,멋져요. 동완오빠,0
14,유재석이 키워놓은 거 회사가 말아먹네…. 어휴,2
15,멋져요. 동완오빠,1
16,백남기 한상균 물타기 하는 거 보고 그냥 집에 되돌아왔음….,2
17, 나한테 방법 없다고 금액 조정하거나 합의해서 받던지 하라고 하고 노동청에서 해주는 거 없음.,2
18,"머리와 추리가 아닌, 몸으로 액션으로 때우는 홈스. 팬들이 바라는 건 이런 게 아닐진대~ 엉성한 스토리, 산만한 대사.. 그냥 로다주를 위한 영화. 전작도 별로지만 속편은 더 심한 듯",2
19,닭 년들 집회 돈 깎아 받고 혼 파니까 좋냐?? ㅋㅋㅋ,2
20,표정 웃기네 크크크,1
21,손수 만든 케이크와 음식들과 선물 정도 생각하고 있고요,1
22,축하드립니다~ 인정할 건 합시다,0
23,야... 잘됐네. 그 남자 땡잡았다. ,0
24,연기 완전 잘해. ㅠㅠ!!,1
25,오빠의 10호 홈런 츄카드리구여~~~,1
26,조윤선 너무 이쁨….,0
27,십 누리지 하네~크크크,2
28,축하드립니다~ 인정할 건 합시다,1
29,연기 완전 잘해. ㅠㅠ!!,0
30,"미국과 EU, 러시아가 연합하여 인구만 크고 하는 짓거리는 아주 미개하고 악질인 지구의 암세포들인 짱깨와 인도를 아주 강력하게 혼내줘야 한다.",2
31, 후기도 좋고 해 보고 가끔 소름 돋을 때 있음,3
32,야... 잘됐네. 그 남자 땡잡았다. ,1
33,왜 그렇게 형 얘기만 나오면 정색을 해. 우리가 언제. 우리 문제로 싸운 적 있어? 늘 형이 문제였지.,3
34,그러니 내가 사람을 어떻게 써. 한 푼이라도 더 모아야지.,3
35,뭐야~? 왜 갑자기 저녁을 먹재? ,3
36, 시중에 염색약은 안될 거 같은 천연염색이면 머리염색을 해도 될까요?,1
37,아따 계집아이들 말 잘하네~~~,3
38,키야 기내에서도 펜을 놓지 않는 정신 ㅎ,3
39,NC 구단……. 두산한테 제대로 비호감 범죄경쟁체제를 선언한 거나 다름없네! ㅋㅋ,2
