,sentence,label
0,부인의 센스가 보이네요^^,0
1, 시발 욕을 안 할 수가 없다….,2
2,12시부터 지금까지 받은 손님 11명. 크크크ㅋㅋㅋㅋ,0
3,이재용 잘생겼네. ㅡㅡㅡ,2
4,역시 일본은 재난대비 훈련이 참 잘되어있군요!,3
5,저렇게 일일이 걸어주다니 ㅜㅜㅜ 감동 ㅜㅜㅜ,1
6,집밥에 부장급 피디 활용해서  쉽게 요리해 맛나게 먹고 있습니다….,0
7,미련하다 그랬잖아. ,2
8,한 시즌 좋을 글 감사드립니다~~^^,0
9,위기는 모르겠으나 애플 점점 마음에 안 든다,2
10,집밥에 부장급 피디 활용해서  쉽게 요리해 맛나게 먹고 있습니다….,1
11,어디 갈 건데요?,2
12,그게 아닌데. 그게…. 이름이 있었는데…. 뭐였지….,3
13,썩은 동태 눈깔 같다 매섭기는‥,2
14,하체만 보안을 유지하면 쓰임새가 많겠네,1
15, 지금이라도 푹 쉬어 다행이다.,0
16,요리 잘한다는 얘긴 자주 들어요? ,3
17,아는 형님 한끼줍쇼 요즘 잘 보고 있습니다 ㅋㅋㅋ,1
18,살아있어서 정말 다행이다.,1
19,저렇게 일일이 걸어주다니 ㅜㅜㅜ 감동 ㅜㅜㅜ,0
20,…정말로.,3
21, 다들 수고하셨습니다^^,1
22,넌 정말 내 생각이 하나도 안 나니?,2
23,한 시즌 좋을 글 감사드립니다~~^^,1
24, 다들 수고하셨습니다^^,0
25,아는 형님 한끼줍쇼 요즘 잘 보고 있습니다 ㅋㅋㅋ,0
26,부인의 센스가 보이네요^^,1
27,살아있어서 정말 다행이다.,0
28,진작에 그러셨어야죠. 흐흐.,3
29,"아~ 자전거 코스로 다니는구나~. 나도 주말엔 그리로 자주 다니는데. 그럼 있잖아,  너도 고급 자전거 하나 사는 거 어때?",2
30,아니라니까,3
31,연기도 잘하고 몰입도 장난 아니고요….,3
32,다른 사람의 아픔을 공감 못 하는 그 여자는 추악한 소시오패스임!!!,2
33, 자업자득인 거다….,3
34, 만일 우리가 알고 있는 그 총이라면 스치기만 해도 팔다리 절단 될 듯,3
35,하체만 보안을 유지하면 쓰임새가 많겠네,0
36,우병우가 참 대단한 군ㆍ,3
37,12시부터 지금까지 받은 손님 11명. 크크크ㅋㅋㅋㅋ,1
38, 지금이라도 푹 쉬어 다행이다.,1
39,에이. 수학도 시험문제를 내려고 하면 힘든 건 마찬가지인걸요.,2
