,sentence,label
0,정말 빡치네요!,2
1,차라리 자동차 검사나 철저히 하지….,2
2,으응?,0
3,ㅋㅋ 웃음밖에 안 나온다. 이렇게 유치 찬란하고 오글거리는 영화에 보는 내내 눈물이라니…. 요즘 명석한 유딩들도 코웃음 치겠군.,2
4,겁나 웃길 듯 ㅋㅋㅋ,0
5,허허 대박!!!,3
6,그럼 10억 그냥 꿀꺽 한 거야?,3
7,겁나 웃길 듯 ㅋㅋㅋ,1
8,우버 때문에 처음으로 벤츠 타봄 ㅋㅋㅋ,1
9,감사해요,0
10,핵노잼.... 여주 답이 없는,2
11,으응?,1
12,인천 비 개 많이 옴 ㅋㅋ,3
13,대한민국 국민 수준하고는 얼마 오른다고 사재기냐 그리고 기자는 정확한 정보 아니면 오함마다~~,2
14,항상 고마워요?,0
15,그렇겐 안 되겠는데요. 벌써 임자가 있어서. ,1
16,그러곤 다시 햇볕이 째 애 쨍하네…??,3
17,그렇겐 안 되겠는데요. 벌써 임자가 있어서. ,0
18,진짜 인생 최악 중 하나 주인공 자살 추천,2
19,요즘 약을 쓰지 않고 야채를 길러 가정까지 배달해 주는 곳이 있어서 와 봤습니다. 요즘 주문이 많습니까?,3
20,다음 주 토요일에 가야지 크크크,1
21,구리로 응원하러 갈게요~~^^,1
22,마음에 들었으면… 나랑 연애할래?,3
23,껍데기랑 배터리만 교체해서 신제품처럼 팔겠지. ㅋㅋㅋㅋ,2
24,주식 갤러리 이용자가 솔직히 젤 잘 했지!,0
25,쉽게 따라 할 수 있는 용기를 주시는 분 같아요….,1
26,말하고 수간 하는 거 아니냐,3
27,…선생님 저한테 뭐 할 말 있으세요?,3
28,감사해요,1
29,내가 왜 나한테 먼저 들이댄 여자 때문에 마음 졸이고 이러고 있는지 좋으냐 빡친다. 크크,2
30,잔소리 말고 돈이나 빨리 갚아. 사법연수원생 대출 쉬운 거 아니다.,3
31,주식 갤러리 이용자가 솔직히 젤 잘 했지!,1
32,쉽게 따라 할 수 있는 용기를 주시는 분 같아요….,0
33,우버 때문에 처음으로 벤츠 타봄 ㅋㅋㅋ,0
34,항상 고마워요?,1
35,예? 모두 다요? ,3
36,구리로 응원하러 갈게요~~^^,0
37,완전쓰레기;;….,2
38,너나 잘해 서울시 말아먹은 사람이,2
39,다음 주 토요일에 가야지 크크크,0
