,sentence,label
0,재미있는 형돈 오빠 항상 파이팅! ㅋㅋ,0
1,일부러 그랬죠?,0
2,진짜 어제 경기는 앨빈 토플러 의 말이 그대로 적중하는 경기였지 응,3
3,부산 바로 전에 천둥 치더니 갑자기 비 태풍급으로 쏟아짐,3
4,틀림없이 기획사 돈 먹고 시킨 거다….,2
5,요리라고까지 말할 수는 없지만 음식 만드는 것에 자신감을 갖게 해 준 백 선생님 최고 감사합니다,1
6, 차라리 저가 정책으로 대충 만들었는데도 이 정도입니다,1
7,겨우 그것으로 난리 치네,3
8, 감사해요~~,1
9,오늘 콘 최고였어요!! 프로 우리 중심 보컬!! 아프지 마여. ㅠㅠ,0
10,국내 부자들은 한두 푼 더 처먹으려고 계획 중인데 빌 게이츠는 저런 계획을 세우고 있었다니 참 대단한 분이시네,0
11,1점도 아까워 다들 정신병자들만 모아둔 거 같아,2
12,솔직히 식상하다 ? 짜인듯한 각본 출연진들의 수준,2
13,?_한국 영화는 망했어,2
14,변호사 이경재가 시킨 작전이다!!,2
15,벌써 엔카 중고차 시장에 폭스바겐 티구안 매물 1천씩 떨어진 거 막 쏟아져요!!,3
16, 차라리 저가 정책으로 대충 만들었는데도 이 정도입니다,0
17,괜찮을까? 쓰는 방 같은데.,3
18,갓 현주 연기 좋아요♡♡,0
19,박근혜를 비롯해 그 측근들은 뭘 잘못했는지조차 모르는 후안무치한 인간들로 구성되어있다.,2
20,일부러 그랬죠?,1
21,축하합니다 몸 관리 잘하시길,0
22,정말 괜찮겠어요?,0
23,잡았더니 혀 참이면 이거 코미디 되는 거 아니냐?,2
24,사장님 비서가 아주 이쁘고 몸매도 예술이더라고요.,3
25,축하합니다 몸 관리 잘하시길,1
26,요리라고까지 말할 수는 없지만 음식 만드는 것에 자신감을 갖게 해 준 백 선생님 최고 감사합니다,0
27,"1편에 나왔던 빈 디젤과 미셸 로드리게스 빠지니, 볼 게 없음",2
28,재미있는 형돈 오빠 항상 파이팅! ㅋㅋ,1
29,"그렇게 생각도 안 해보고 대답하지 말고, 한 번만 진지하게 생각해봐,",3
30,이거 주려고 온 거야? ,3
31,갓 현주 연기 좋아요♡♡,1
32,무슨 일…. 있었어요? ,3
33, 감사해요~~,0
34,애 엄마가 돈 밀어준단다.,3
35,오늘 콘 최고였어요!! 프로 우리 중심 보컬!! 아프지 마여. ㅠㅠ,1
36,뭣이중헌디!!! 더워디져불것고만,2
37,정말 괜찮겠어요?,1
38,공감하기 힘든 스토리…. 치사한 헐리우드식 우려먹기….,2
39,국내 부자들은 한두 푼 더 처먹으려고 계획 중인데 빌 게이츠는 저런 계획을 세우고 있었다니 참 대단한 분이시네,1
