,sentence,label
0,영화는 죄다 속편 아님 리메이크 근데 가격은 더 올랐다고?,2
1,요즘은 예전보다 오빠가 더 활기차 보여서 좋아요!!,1
2,"언니, 도움이 필요해.",0
3, 정말 그 아비에 그 딸이네~~~,3
4, 그리고 태어나 주셔서 정말 감사합니다. ㅠㅠ,1
5,요즘은 예전보다 오빠가 더 활기차 보여서 좋아요!!,0
6, 그리고 태어나 주셔서 정말 감사합니다. ㅠㅠ,0
7,아니. 아무리 그래도 디저트 카페는 좀 곤란한데 말이지. 대체 왜 이런 곳을 온 거야?,3
8,와~~ 저 덩치에 엔진 하나로 벅차오르는 거야? 대단…….,3
9,어머머!,2
10,여기가 말로만 듣던 허언증 갤러리 정모 장소인가요?,2
11,갑자기 겁나 더워졌는데,2
12,언제나 지금처럼 건강하시고 보이든 보이지 않든 저에게는 오빠는 항상 반짝반짝 빛나는 별입니다,1
13,그러나 앞을 잘 보는 게 무엇보다 중요함,1
14,일기예보 잠시 쉬는 게 어떨지~~~,2
15,미국에는 통학 차량 정체 시에 추월하면 벌금 500달러야,3
16,다들 고마워,1
17,"게임 방 가서 미친 듯 클릭해서 대기 4,600명 뚫고 성공",1
18,또 뭘 알죠?,3
19,가난이 죄라는 게 보여주는 기사.,2
20,죄송합니다. 다음부턴 절대….,3
21,"게임 방 가서 미친 듯 클릭해서 대기 4,600명 뚫고 성공",0
22,"저기, 그래도 년 초인데 떡국도 끓이고 아침 좀 제대로 차리자.",3
23,그렇게 좋아요?,1
24,눈은 개뿔 허언증 아주 저네,2
25,"언니, 도움이 필요해.",1
26,윤시윤 보면 볼수록 좋다.,1
27,다들 고마워,0
28,새누리당 업적은 너무 부끄러워 얘기하기도 남사스럽다,2
29,언제나 지금처럼 건강하시고 보이든 보이지 않든 저에게는 오빠는 항상 반짝반짝 빛나는 별입니다,0
30,친일세력??,3
31, 유독 아이유한테만 엄격한 잣대를 들이대는 사람들.,2
32,베이비페어 할 때 사면 엄청 싸더라고요….,1
33,그러나 앞을 잘 보는 게 무엇보다 중요함,0
34,베이비페어 할 때 사면 엄청 싸더라고요….,0
35,그렇게 좋아요?,0
36, 근래에 일이 많이 바빠졌다고 혼자서 쉬는 시간이 절실히 필요하다고 해서…. 역시 헤어질 준비를 하는 거겠죠?,3
37,그리고 어제도 65.9였는데 오늘이랑 어제랑 같아요,3
38, 너무 급하게 먹으니 체할 수 밖에. 쯪쯪.,2
39,윤시윤 보면 볼수록 좋다.,0
