,sentence,label
0,아냐.. 계속해봐.,3
1, 최고의 요리선생님이에요!!!,1
2,연애시대 유은호 역할이 최고예요!!!,0
3,기자야~ 넌 무슨 근거로 그 글들이 다 괴담이라는 거지???!!!,2
4,소방관님들 힘내세요!!!,1
5,드디어 현대가 방어 언플 나섭니다…. 보험사도 현대해상이네,0
6,멋지다.,1
7,정녕 국제 킬러가 답인가?,2
8,감사했었습니다,1
9,어어~ 잠깐만요. 이거 갖고 가요. ,3
10,타이틀처럼 음식이 어렵다는 편견을 조금은 깨게 해주신 백 선생께 감사드립니다…….,0
11,남자가 84%라 역시 댓글이 빻았다.,2
12,맞아요!!! 주차장 옆으로 배수로가 있어요.,3
13,음악 하는 애들 재수 없어. 다들 제 잘났다고. 부모 돈 지랄. 재수 없어. ,2
14,그러니까 정말 끝난 거니 우리 오빠랑 너? ,3
15,역시 연아 누님은 넘사벽이에요.,1
16,말만 타고 대학가더니 인간의 말은 잊은 건 아닌지? 콩밥을 20년쯤 먹어야 제대로 된 말을 하겠지!,2
17,초코파이는 그렇다 쳐도 냉동 닭은 심하네! 지들이나 처먹지,2
18,진짜 시간 아깝다 이 영화를 본 내가 원망스럽다 돈도 안 주고 브이오디 무료라 봤는데 진짜 하,2
19, 김건모 김제동 크크크,0
20,"글쎄요. 일만큼은 군 말 없이 하는 녀석이라 저희도 황당하지만, 그 녀석이 없어도 물류공급엔 지장 없도록 할 테니 걱정하지 마십쇼.",3
21,앗 대만 일본의 속국 아니었나???,3
22, 최고의 요리선생님이에요!!!,0
23,소방관님들 힘내세요!!!,0
24,괜찮네.,3
25, 김건모 김제동 크크크,1
26,지랄 벽에 똥칠할 때까지 사셨네,2
27,타이틀처럼 음식이 어렵다는 편견을 조금은 깨게 해주신 백 선생께 감사드립니다…….,1
28,다니어오네 다 나와 기대된다 흥행 신 오달수 님까지,1
29,역시 연아 누님은 넘사벽이에요.,0
30,드디어 현대가 방어 언플 나섭니다…. 보험사도 현대해상이네,1
31,걸그룹 싫다!!!,2
32,이세영 씨가 글도 쓰세요??,3
33,멋지다.,0
34,감사했었습니다,0
35,외국에는 점이 매력으로 보이기도 해서 문신을 하거나 그리고 다닐 정도?,3
36,서울구치소 윗사람들 손실이 소속 종교 아니야?,2
37,그래도 강진인데 사망자 없는 거 보면 대단한 듯,3
38,다니어오네 다 나와 기대된다 흥행 신 오달수 님까지,0
39,연애시대 유은호 역할이 최고예요!!!,1
