,sentence,label
0,  언제까지나 응원하고 기억할게요!!!^^,0
1,제 말대로 국기문란 바로잡자,2
2,새누리와 정부는 김영란법이 자기들 공적이라고 주장할 듯….,2
3,앉아봐. 내가 안마해줄게. ,1
4,진짜 개 꿀로 만든 잼……. 꼭 봐야 됨,1
5, 동생에게 그것 좀 만져본다 이럽니다,3
6,진짜 개 꿀로 만든 잼……. 꼭 봐야 됨,0
7,곤란하게 됐군요. 그런데 어떡하죠. 전 부인한테 아직도 말 못 했어요.,3
8,난 이미 아이폰으로 환승 했지 하하,1
9,문제는 사고 나서 찌그러지면 안 열림 ㅋㅋㅋ,2
10,참으로 나쁜 사람들ㆍ,2
11,뭉클하다…. 이런뉴스를 많이 보내주세요….,1
12,진짜 더운 여름 모두 고생했어요~~~,1
13,그런다고 내가 아니라고 할 거 같아서 그래요?,3
14,그러니 조센징 소릴 듣지….,2
15,좋은 일 하시네요! 세월호 진상 규명될 때까지 저도 응원합니다!,0
16,이번엔 또 뭐요?,2
17,아! 원래는 취미 같은 거였는데… 키우는 애완견이 굉장히 예민해서 미용사들 손을 전부 거부했거든요.,3
18,신선한 소재로 지나칠법한 내용…. 어떻게 이리 작품으로 잘 만드셨는지…. 당신과 그들과 함께한 모든 날이 좋았다,1
19,  언제까지나 응원하고 기억할게요!!!^^,1
20,너 지금 설마…. 필기 하는 거야?,3
21,최악의 판타지 영화였다. 유치하고 재미없고 스토리도 엉망이라 이해 불가였다. 영화보다 네이버에 쓰여 있는 영화의 줄거리가 훨씬 재밌다. 시간이 아까운 영화였다.,2
22,난 이미 아이폰으로 환승 했지 하하,0
23,주 40시간 근무???,3
24,너무 충격적이고 눈물이 나왔어요 결혼까지 생각하는 남잔데…….,3
25,히메네스는 왜 잡음 거품 잔뜩 낀 타자인데,3
26,"30대엔 아무리 더럽고, 치사해도 눈치코치로 버티는 거고 40대엔 알아도 모르는 척…. 50대엔 들어도 못 들은 척 버티는 거다. 그러면 정년은 거뜬히 보장받는다. 명심 또 명심해라! 이거 아니에요!",2
27,우리 배는 최고다,1
28,진짜 더운 여름 모두 고생했어요~~~,0
29,아빠는 말이야.. 슈퍼맨이라고 하더라…….,3
30,뭉클하다…. 이런뉴스를 많이 보내주세요….,0
31,좋은 일 하시네요! 세월호 진상 규명될 때까지 저도 응원합니다!,1
32,와 아랫것들 인성 보소….,3
33,"다 사형시키고, 세월호 관련자는 수장시키자",2
34,앉아봐. 내가 안마해줄게. ,0
35,"응사 따위 안보고 삼 년 만에 챙겨본 드라마 한혜진 지진희 이렇게 연기 제조기였음? 어디가 애절하고 어디가 연민이? 시트콤 수준. 게다가 이거 스릴러임? 왕 실망. 연기 대본 연출 다 실패. 작가 딱 사랑과 전쟁 수준·섬세한 감정선은 찾아볼 수가 없음, 김지수만 열연",2
36,우리 배는 최고다,0
37,신선한 소재로 지나칠법한 내용…. 어떻게 이리 작품으로 잘 만드셨는지…. 당신과 그들과 함께한 모든 날이 좋았다,0
38,연아 선수 정말 축하해요~~,1
39,연아 선수 정말 축하해요~~,0
