,sentence,label
0,쓰레기는 보석이 될 수 없구나,2
1,애 엄마가 돈 밀어준단다.,3
2,아오. 이것때메 여자친구랑 전쟁 치렀다.,2
3,"네, 연락하려고 했는데 주문한 그릇이 왜 이렇게 안 와요?",2
4,뭐냐 짜고 치는 거냐? 왜 이제야….,2
5,읽어주셔서 감사합니다♡,0
6,아주 친해 보이네.,1
7,지금까지? 여기 피시방 알바하면서 젤 많이 팔았다 20만 원. ㅋ,1
8,문재인 1위 나오니깐 똥줄 타서 일베 알바들 총출동인가 ㅋ,0
9,열심히 하시는 것 같은데 비난하는 사람들 뭐지,2
10, 진짜로 오빠들이 자체 작이라는 말에 저는 이끌려 오빠들 매력에 푹 빠졌죠,0
11, 구현 화이팅♡,1
12,너무 막 지르는 거 아니야?,3
13,문재인 1위 나오니깐 똥줄 타서 일베 알바들 총출동인가 ㅋ,1
14,정말 양상문 감독 인정 안 할 수가 없네요.,0
15,읽어주셔서 감사합니다♡,1
16,말죽거리. 친구1에 비교하면 점수가 너무 높다. 점수 조절 좀 하자,2
17,우하하하 그럼….,1
18,정부 하는 짓 참 원시적이다…. 병 걸리면 묻을 생각밖에 없지? 무능한 놈들아 너희가 묻혀라,2
19,짱깨들 지 20 끝나니까 미뤄뒀던 고등어 막 구워 처먹나 봅니다.,2
20,가족들은?,3
21,아주 친해 보이네.,0
22,방송으로 봐도 참 착한 청년 같다 이런 사람들이 더 잘돼야지~,0
23,말도 안 되는군요. 그건 틀릴 수가 없습니다. 저만 알고 있는 사실이 아니니까요.,3
24,게임 강국 한국이 성장하게 이딴걸 쓰지 말고 제발 놔둬라,2
25,유재석 오라버니 2015년이 된 지 반년이 다 되어 가고 있네요,3
26, 진짜로 오빠들이 자체 작이라는 말에 저는 이끌려 오빠들 매력에 푹 빠졌죠,1
27,우하하하 그럼….,0
28, 구현 화이팅♡,0
29,물타기 잘하다….,3
30,정말 양상문 감독 인정 안 할 수가 없네요.,1
31,체임버스는 언제 아스널 떠났지,3
32,지금까지? 여기 피시방 알바하면서 젤 많이 팔았다 20만 원. ㅋ,0
33,방송으로 봐도 참 착한 청년 같다 이런 사람들이 더 잘돼야지~,1
34,김주찬을 꼭 빼야 했냐?,2
35, 어떻게 그런 일이?,3
36,북핵에 지진에 태풍에 나라가 어수선,3
37,화성의 메탄가스는 누가 만든 것인가? 난아닌데…?,3
38,"여자 연예인보다 남자 연예인한테 더 자극됨,",0
39,"여자 연예인보다 남자 연예인한테 더 자극됨,",1
