,sentence,label
0,특검 화이팅♡♡♡,0
1," 20살이 15살을 어떻게 여자로 보냐,",3
2, 재석 오빠 티브이에서 볼 때 마다 얼마나 귀여우신지 몰아요 -_ㅠㅠ,0
3,네…. 알겠습니다.,1
4,아 여기서 내구성 의심 한 번 더 들어가야죠,2
5,아주 재밌음. 크크크 연기 잘해서 재미남,0
6,그때 좋아했던 사람한테 연락 와도 아무렇지 않아?,3
7,연말에 박보검 배우 볼 수 있다…. 조으당~~~,1
8,전부 학교에 있어.,2
9,뭐 하시는 집단들인가,2
10,연말에 박보검 배우 볼 수 있다…. 조으당~~~,0
11,더러운 조선 TV 기사 내용이네….,2
12, 일본구단이 놀라겠다….,3
13,네…. 알겠습니다.,0
14,그래도 일본 시민인데 우리나라 편들어주는 거 고맙다. 당연한 거지만,1
15,놀라운 미화 작업….,3
16, 재석 오빠 티브이에서 볼 때 마다 얼마나 귀여우신지 몰아요 -_ㅠㅠ,1
17,네， 왜 그러시죠?,1
18,아주 재밌음. 크크크 연기 잘해서 재미남,1
19,저는 학생회 임원이라서 동아리는 안 해요.,1
20,저는 학생회 임원이라서 동아리는 안 해요.,0
21,안 속아 이놈들아….,2
22,갓근형선생님건강한모습으로 우리겼에서 항상 멋진연기보여주세요!,0
23,그래도 일본 시민인데 우리나라 편들어주는 거 고맙다. 당연한 거지만,0
24,웃지 마! 어리다고 무시하지 마! 난 진지하단 말이야.,3
25,할머니 그러면 조심해서 들어가세요,3
26,15년 전 영종도 칼국수 집에서 뵀었는데…. 건강하세요^^~♡♡♡,1
27,특검 화이팅♡♡♡,1
28,"흥, 난 그런 식으론 못해. 사양이야. 난, 내 여자 정도는 내가 행복하게 만들 거야.",3
29,이참에 바닷속으로 사라져라,2
30,코노미 웹은요?,3
31,저런 놈들도 무기징역 먹이자,2
32,인간의 욕심이 만드는 허상일 뿐 귀부인은 완성될 수 없습니다,2
33,아…. 깜빡 잠이 들었네. 과제 때문에 못 잤더니.. 저 한 5분 잤나요?,3
34,15년 전 영종도 칼국수 집에서 뵀었는데…. 건강하세요^^~♡♡♡,0
35,갓근형선생님건강한모습으로 우리겼에서 항상 멋진연기보여주세요!,1
36,아 참! 이 지갑도 전해달라고 하더군요.,2
37,뭐야 이거 좀비야 죽어라. 안OO…….,2
38,"수, 수업 종 치는 바람에 무승부로 끝났습니다! ",3
39,네， 왜 그러시죠?,0
