,sentence,label
0,구여운 고양이들 보살펴 줘서 고맙네요.,0
1,잡아다가 바로 가위로 짤라 바라,2
2,새누리당 업적은 너무 부끄러워 얘기하기도 남사스럽다,2
3,어차피 겪어야 할 진통이란 없어. 피할 수 있으면 피해야지. 그런 걸 지혜라고 하지. 아직 설익지 못했다. ,2
4,전 목욕갔다가 쇼핑가려고요!,3
5,올 시즌엔 꼭 두 자리 승수 올려서 새로운 쌍둥이 마운드에 주역이 됐으면 합니다….,1
6,구여운 고양이들 보살펴 줘서 고맙네요.,1
7,여기서 아이폰 좋아하면 왜 비호감임?,3
8,리스펙…….,1
9, 진짜 조원은 여러모로 참 생각 있는 배우인 거 같네….,1
10,"딴 거? 허, 지금 나랑 될 하자는 거야? 말해봐 어디.",0
11, 세븐틴이 월드투어를 한다니 그동안 정말 많이 성장한 것 같아서 캐럿으로서 뿌듯하고 자랑스러워요,0
12, 세븐틴이 월드투어를 한다니 그동안 정말 많이 성장한 것 같아서 캐럿으로서 뿌듯하고 자랑스러워요,1
13,"딴 거? 허, 지금 나랑 될 하자는 거야? 말해봐 어디.",1
14,네. 상당히.,3
15, 진짜 조원은 여러모로 참 생각 있는 배우인 거 같네….,0
16,그것도 참 신기해,3
17,올 시즌엔 꼭 두 자리 승수 올려서 새로운 쌍둥이 마운드에 주역이 됐으면 합니다….,0
18,결국엔 벤츠가 이겼군,3
19,최악! 삼류 저질 감수성 섞인 왜놈 일상! 최악!,2
20,드디어 3개월의 월드투어가 끝났네….,1
21,하여간 휴대전화 판매들이 문제임 프리미엄폰 가치를 떨어뜨리는,2
22,너 정말! 그걸 왜 먹어!,3
23, 진정한 배우숭배우세여!!,1
24,고난 이도 액션 와이어 연기수준급이네…….,1
25,고급스러운 캐스팅! 나 피디 위력이 대단함,3
26,저는 집이 강원도라서 야구장에 갈 기회가 없어서 안타까웠는데 이렇게 봐서 좋아요.,1
27,리스펙…….,0
28, 진정한 배우숭배우세여!!,0
29,국조특위에서 안민석 의원이 군대 의혹 제기했는데 그런 거나 대답해라,2
30,그냥 쓰던걸 쓰는 게 편하니까 자꾸 미루게 되는 거지 뭐.…!! 또 새롭게 적응하려면 귀찮기도 하고..!! 무엇보다 업그레이드도 잘 안 돼서 귀찮아서 더 미루게 되는 것도 있을 테고..!!,2
31,드디어 3개월의 월드투어가 끝났네….,0
32,저는 집이 강원도라서 야구장에 갈 기회가 없어서 안타까웠는데 이렇게 봐서 좋아요.,0
33,정은아 한 번 더 핵 쏴라 히로시마에다가 순간 삭제 시켜라,2
34,응. 잘 갔다 와.,3
35,올드보이가 주제도 그렇고 쉬운 영화는 아니다. 그런데도 공감하고 이질감을 느끼면서도 몰입하게 만드는 것이 박 감독의 올드보이다. 그런데 이 영화는 보는 내내 팬픽을 보는 느낌이었다. 보고 싶다면 말리진 않겠지만 이 영화 재미없다.,2
36,고난 이도 액션 와이어 연기수준급이네…….,0
37,수심이 2000ｍ라 상상이 안 되네요.,3
38,"최경희, 끝까지 아니라더니 뻔뻔하긴",2
39,그냥. . 난 누구?,3
