,sentence,label
0,부상 중인가?,3
1,이제 자주 방송에서 봐요!!!,1
2,나나 처음부터 외모가 냉철해 보이기 하는데 예능에서 애교떠는 거 놀랬음,1
3,"부탁 하나 하자... 아침에 들은 말, 애들한텐 아직 하지 마라.",3
4,억양이나 말투 같은 거 조금이라도 잘못했다간 소갈머리 없다는 말 듣기 딱 좋음…….,2
5,조윤선 조만간 구속수사? ㅋ,0
6,대단하다. 대단해……. 곡성군,0
7,운동복 처럼 쭉쭉늘어나는 정장 너무 좋다.,0
8,해봐.,3
9,바빠도 잘 챙겨 먹어. ,2
10,요즘은 예전보다 오빠가 더 활기차 보여서 좋아요!!,0
11,이제 자주 방송에서 봐요!!!,0
12,이건 성큼 정도가 아닌 데;;,3
13,예전에 이수경 드라마 '며느리 전성시대'의 이 수경역과 현실이 비슷해서 신기. 크크크 팬입니다,0
14,주인공들 모두 서로서로 끌림이 터지는 듯 ㅋㅋㅋ,0
15,요즘은 예전보다 오빠가 더 활기차 보여서 좋아요!!,1
16,영화를 너무 많이 보신 거 아니에요? 예쁘고 조건 좋은 분들 다 싫다면서. 저한테 프러포즈 하셨거든요? ,2
17,주인공들 모두 서로서로 끌림이 터지는 듯 ㅋㅋㅋ,1
18,성형시술 받으려 대통령이 된 건지,2
19,어휴 나라 망신 다 시켰구나! 그동안,2
20,"1점도 아깝다 진짜... 알바 어지간히 썼고 만 ㅋㅋㅋ 이런 OOO기 영화가 다 있나 액션도 최악, 스토리도 유치찬란, 연기마저 삼류다. 이 영화는 웹하드로 불법 다운로드하는데 드는 비용 150포인트조차 아까울 지경이다.",2
21,조윤선 조만간 구속수사? ㅋ,1
22,평화적인 대규모 시위?,3
23,내가 기가 막혀서 그래요.!!,2
24,대단하다. 대단해……. 곡성군,1
25,조윤선 너무 이쁨….,1
26,조윤선 너무 이쁨….,0
27,불편하게 껴있는 아이돌이 출연하지 않아 좋았어요,0
28,무실세트 전승 우승 다시는 안 나올지도 모르는 대기록이네 덜덜,3
29,불편하게 껴있는 아이돌이 출연하지 않아 좋았어요,1
30,더 마누라인 척하지 말라고!!,3
31,한국의 필리핀화 귀추가 주목되네요,2
32,귀여워!,3
33,술 안 마시고도 그러는 게 더 흉악한 거 아닌가…….,3
34,네? 무슨 일이요?,3
35,운동복 처럼 쭉쭉늘어나는 정장 너무 좋다.,1
36,엄마!!!,2
37,나나 처음부터 외모가 냉철해 보이기 하는데 예능에서 애교떠는 거 놀랬음,0
38,예전에 이수경 드라마 '며느리 전성시대'의 이 수경역과 현실이 비슷해서 신기. 크크크 팬입니다,1
39,국가는 그들의 돈만.,2
