,sentence,label
0,오로지  무한도니교 뿐입니다…!!,0
1,결혼이요?,3
2,배우들 외모는 10점 만점~~,1
3,야동도 보지 말라는거냐? 뭐 어쩌라고 ? 나가서 성범죄 저지르라고?,2
4,그러나 반드시 검찰도 수사 및 김기춘 우병우 라인에 대한 대수술의 칼을 들이대야 할 것이다.,2
5,오랜 시간 기다린 팬 광적 팬이 되신 팬 모두와 즐겁게 놀고 오세요!,1
6, 답해 주시기 바랍니다~!,1
7,"어제 2,700원에 이어 오늘도 바쁜 틈타서 또 ? 2,300원!!!",3
8,자기들이 뭔데 대우를 까냐?,2
9,그럼 열심히 해요. ,3
10,기내에서 난동은 무조건 구속 해야 함,2
11,나한테 할 얘기 없어?,2
12,묘한 매력 있어요!!!,0
13,뭔가 하는 행동이 김상혁하고 평행이론이 느껴진다 크크크ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
14,이경재 : (손사래를 치며) 아침에 이 안 닦았어??,3
15,우리나라 최초의 우주인은 미국인이 되었답니다^^,2
16,오랜 시간 기다린 팬 광적 팬이 되신 팬 모두와 즐겁게 놀고 오세요!,0
17,SK에서 시구까지 하고 이미 그는 sk 레전드입니다,1
18, 그것도 몇 지역에 국한된 지진이었는데?,3
19,떠들지 말고 빨리빨리들 안 와,2
20,묘한 매력 있어요!!!,1
21,형도니형  파팅 하세요 ~!,0
22,아까 늦는다고 말씀드렸잖아요! ,1
23,뭔가 하는 행동이 김상혁하고 평행이론이 느껴진다 크크크ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
24,선생님두…. 개구쟁이 같으셔.,3
25,이브날 솔로들이 저리다 모이신 건가,3
26,오로지  무한도니교 뿐입니다…!!,1
27,보안 손님이 산타클로스인가? 몰래 와서 주사만 놓고 사라지게 크크크,2
28,SK에서 시구까지 하고 이미 그는 sk 레전드입니다,0
29,앞으로 두 번 다신 여자 뽑지 말자.,2
30,멋대로 남의 추억을 흑역사 취급하지 마시죠. 이래 봬도 수학여행 계통의 행사는 제 주특기거든요?,1
31,멋대로 남의 추억을 흑역사 취급하지 마시죠. 이래 봬도 수학여행 계통의 행사는 제 주특기거든요?,0
32,아까 늦는다고 말씀드렸잖아요! ,0
33,우리 아가는 집 베란다에서 10마리 잡았던데,3
34,처음 봐도 흥미가 생기고 멋진 책 없을까요?,3
35, 답해 주시기 바랍니다~!,0
36,형도니형  파팅 하세요 ~!,1
37,배우들 외모는 10점 만점~~,0
38,일단 묶어놓고 얘기합시다.,2
39,이미지 향상보다는 근본적으로 이미지를 바꿔야 해. 고정관념은 그리 쉽게 뒤집히지 않아서 말이야.,3
