,sentence,label
0,뭔데 호들갑이야?,3
1,또 감사하답니다,1
2,이 드라마는 어떻게 연기구멍이 하나도 없지? 심지어 단역들조차 연기를 너무 잘함.,1
3, 저렴한 가격에 쉬운 재료로 어쩌면 그렇게 쉽고 맛있게 할 수 있는지 감사합니다.,0
4,바다에 똥 떠다니게 생겼군….,2
5,진짜 효과 보신 분 계신가요?,3
6,또 감사하답니다,0
7,에라 유통상들 못 배운 것들이 돈 냄새만 맡았다 하면~~추잡하다 쯧쯧,2
8,김재호가 또 이걸?,3
9, 더는 안 되겠습니다~!!,2
10,내가 무슨 관심에 목매는 사람인 줄 아나?,2
11,어머님과 연아 님의 열정,1
12,이분 음색이 갑... 말할 때도 노래할 때랑 목소리가 똑같은데 너무 섹시하고 예쁘셔여….,0
13, 그런가요?,3
14,아르헨티나 저 멤버로 못하는 게 신기하다…….,3
15,"짜증 유발용, 재미도없다….",2
16,오함마 가지고 와라,2
17,박근혜 씨! 고맙습니다.,1
18, 급히 안녕. ㅋㅋㅋㅋ  행님….,1
19,한번 해보지.,3
20,내가 언제 공부하냐? 됐어.,3
21, 저렴한 가격에 쉬운 재료로 어쩌면 그렇게 쉽고 맛있게 할 수 있는지 감사합니다.,1
22,너무 잘 어울려요..^^~~ 축하합니다,0
23,외국언론에서 역대 가장 무능한 사무총장이라던 그 사람.,2
24,너무 잘 어울려요..^^~~ 축하합니다,1
25, 급히 안녕. ㅋㅋㅋㅋ  행님….,0
26,이 드라마는 어떻게 연기구멍이 하나도 없지? 심지어 단역들조차 연기를 너무 잘함.,0
27,내 아들도 재학생(군 복무 중)으로 자랑스럽네요,0
28,이분 음색이 갑... 말할 때도 노래할 때랑 목소리가 똑같은데 너무 섹시하고 예쁘셔여….,1
29,진부한 졸작 삼류 드라마보다 못한 스토리 이 감독 거는 앞으로 블랙리스트,2
30,왜. 수학 문제 풀 때 안 풀리면 보기에 있는 답에 맞춰서 풀 때 있잖아요.,3
31, 아직 늦지 않은 거죠?,3
32,어머님과 연아 님의 열정,0
33,이제는 그만 좀 해라,2
34,내 아들도 재학생(군 복무 중)으로 자랑스럽네요,1
35,응답하라 1988 때 이미 호감도 맥스 찍음,0
36,응답하라 1988 때 이미 호감도 맥스 찍음,1
37,로봇???,3
38,박근혜 씨! 고맙습니다.,0
39,"좀 화려한 게 좋아, 난.",2
