,sentence,label
0,스트레스 받는 것도 덜할 거고.,0
1,"아니 뭐, 네가 자꾸 그 녀석만 찾으니까.",3
2,택배기사님들께 고맙다는 말 한마디가 얼마나 힘이 되는지….,1
3,좀 더 타이트한 밀착 감시로 ,3
4,"그리고 지난주 주말은 무도, 런닝맨 본 뒤 무도는 신나게 음악 만드는 모습을 보여주시고 런닝맨에서는 카리스마 모습을 보여주셔서 정말 유재석이 멋있게 보였어요",0
5,스트레스 받는 것도 덜할 거고.,1
6,이강인 대단하다 응응,0
7,"그리고 지난주 주말은 무도, 런닝맨 본 뒤 무도는 신나게 음악 만드는 모습을 보여주시고 런닝맨에서는 카리스마 모습을 보여주셔서 정말 유재석이 멋있게 보였어요",1
8,나이가 몇 살인데.. 대위역을. . 엄청날 때로 착각하네. . ㅎ ㅎ….,1
9,나이가 몇 살인데.. 대위역을. . 엄청날 때로 착각하네. . ㅎ ㅎ….,0
10,택배기사님들께 고맙다는 말 한마디가 얼마나 힘이 되는지….,0
11, 아주 빡 6대 가리고만,2
12,알았어 문재인 사형^^,2
13,그것도 장래 선택 지중 하나라서,1
14,공짜에 환장했나 보다….,3
15,스위스 국민은 냉철했다. 세금부담에?,3
16,기희현 걸 큰 덜덜 개 멋지다 사이다,0
17,ㅋㅋ 안전하게 철밥통 지키다가 성과연봉제 도입하니깐 힘들고 짜증 나지? 배가 부른 듯.,2
18,그것도 장래 선택 지중 하나라서,0
19,정말 오랜만에 연아 선수의 아름다운 연기를 볼 수 있게 되어서 정말 기뻤어요.,0
20, 안 쓰는 게 훨씬 나은 건가요?,3
21,줄거리에 다 써놨어 ㅋㅋㅋ ㅁ 친 ㄴ 이번,2
22,뭐 대통령까지 대포폰 쓰는 마당에 크크크,2
23,수원 까마귀나 좀 어떻게….,2
24,개돼지들 입에 거품 물기는.... 그래 봐야 탄핵 기각된다.,2
25,소름…….,3
26, 최고의 호구는?,3
27,발라드는 진섭이 형이나 문서형이 부르는 게 듣기 좋다,0
28,우리 정형돈 님의 생일을 늦게나마 축하드려요~^^,0
29,이강인 대단하다 응응,1
30,현기가 시키더냐,2
31,저에게 또 몰카 설치해서 여자 엉덩이 몰래 보는 놈 있다,2
32,진짜 많이 먹기 대회 나가게?,3
33,기희현 걸 큰 덜덜 개 멋지다 사이다,1
34,노트5 의문의 1승 크크크,3
35,발라드는 진섭이 형이나 문서형이 부르는 게 듣기 좋다,1
36,우리 정형돈 님의 생일을 늦게나마 축하드려요~^^,1
37,이시키 가수였어?,3
38,한국 계집년들 좀 쓸어가라! 제발,2
39,정말 오랜만에 연아 선수의 아름다운 연기를 볼 수 있게 되어서 정말 기뻤어요.,1
