,sentence,label
0, 스피커폰으로 대화한다는 거 자체가….,3
1, 낮이든 밤이든 쪽팔리게,0
2,본다면 어쩔 건데요? 웃기는 아저씨야 정말!,2
3,책도 안 읽는 시대에 시들을 ?;,2
4,메자 미련 많았을 텐데 큰 결단 해줘서 참 고맙습니다.,0
5, 원래 얼굴이 자꾸 생각남. 크크크,1
6,메자 미련 많았을 텐데 큰 결단 해줘서 참 고맙습니다.,1
7,이걸 회람으로 돌려 달라는 얘기서? 송별회 절대 사양한다는 걸?,3
8,귀요미들~요즘 너희 보는 재미에 산다!!!,1
9,귀요미들~요즘 너희 보는 재미에 산다!!!,0
10,결혼까지 할. 기세였잖습니까?,3
11,중국 사람들 알바들 쫙 깔렸네 ㅋㅋ 뒤쪽 보면 똑같은 글도 비해서 평점 준 사람들도 ㅋ,2
12,한번 해보지.,3
13,어땠어. 여자친구는?,3
14, 트랙 리스트 진짜. ㅠㅠㅠ,1
15,와 배우들 연기 때문에 진짜 참다 참다 영화 못 보겠다 역사에 남을 흑 작이다,2
16,아이들이 보면 신기해할 듯 .,3
17,제대로인 특검 수고 많으십니다!!!,1
18,언론이 잘못한 거야,2
19,콘텐츠 전혀 없던데 포켓몬이란 거 하나만으로 이렇게 성공할 줄이야,3
20,비밀 아 이 죄인들 예전 공화국 때처럼 자백받아?? 그리고 비밀로 해 난 몰라,2
21,앞으로 두 번 다신 여자 뽑지 말자.,2
22, 원래 얼굴이 자꾸 생각남. 크크크,0
23,세상에서 가장 멋있다.,1
24,오늘 밤을 새워가면서 김연아 선수만 기다렸답니다!!,1
25, 트랙 리스트 진짜. ㅠㅠㅠ,0
26, 마지막 공연까지 힘내시고 좋은 공연 보여주셨으면 합니다.,0
27,전 세계가 똘똘 뭉쳐서 미국 죽이기를 해야 하나?,3
28,진짜 전 멤버 싹 다 비호감 역대급조합인 건 인정,2
29,와 눈썰미!!! 멋지세요. 의인이시네요^^,1
30,이거. 너 가져.,3
31,뉴욕 양키즈 입단했는데 기자회견 안 하나요?,3
32,제대로인 특검 수고 많으십니다!!!,0
33,오늘 밤을 새워가면서 김연아 선수만 기다렸답니다!!,0
34, 이젠 더 못 참겠다!!!,2
35,세상에서 가장 멋있다.,0
36,아무리 그래도 액션씬에서 로마군 그대로 베낀 것은 좀 심하지 않냐….,2
37, 낮이든 밤이든 쪽팔리게,1
38,와 눈썰미!!! 멋지세요. 의인이시네요^^,0
39, 마지막 공연까지 힘내시고 좋은 공연 보여주셨으면 합니다.,1
