,sentence,label
0,완전 똑같다,3
1,"우리 이제 한 냄비 사이가 됐다, 그렇지?",1
2,이걸 보고 뭘 감상문을 써야 되지….,2
3, 너무 훌륭했어요!!!,1
4,무척.,3
5,"잘 되셔서 삼성, 앨지 견제할 수 있는 능력자로 거듭나시길 바랍니다.",1
6,오늘은 나가려고?,3
7,그렇구나. 나는 휴대폰이 없어서 모르지만.,3
8,오늘 밤을 새워가면서 김연아 선수만 기다렸답니다!!,0
9,잘되고 안되고를 떠나서 김종국 진짜 멋있음 흐흐흐,1
10,저런 것들이 국회의원이라니 범죄자 빨리 안 잡아가고 뭐하나,2
11,머리에 든 게 없으니 뭘 잘못한 지도 모르고 제 아비 얼굴에 똥칠하고도 왜 묻었는지도 모세요,2
12,"잘 되셔서 삼성, 앨지 견제할 수 있는 능력자로 거듭나시길 바랍니다.",0
13,대한민국 밥상 문화의 일등공신 백 주부님 고맙습니다.,0
14, 항상 캐럿을 기분 좋게 만들어줘서 정말 고맙고..,1
15, 설아 수와 대박이 너무 귀여워 크크크,1
16,하이힐도 자신감의 상징이에요!,3
17, 그 와중에 어디선가 아들래미 탄생.,3
18,"우리 이제 한 냄비 사이가 됐다, 그렇지?",0
19, 왜 울렸냐면 레미콘 차량이 1차선을 달리더라고.,3
20,미안….,2
21,내가 하고 싶었던 이야기를 써줘서 고마운데 조금 부족하네….,0
22, 너무 훌륭했어요!!!,0
23,저년은 국민들을 괴롭히고 다 죽이려고 대통령 됐다.,2
24,졸라 재미없네 납 뿌려도 안죽어 ;;;근데 물 뿌린다고 죽냐? 그렇게 다 죽을 거면 지루한 외계인 몰이는 대체 왜 한 거야? 장면도 지하 방 단조롭다 최악,2
25,잘되고 안되고를 떠나서 김종국 진짜 멋있음 흐흐흐,0
26, 기존의 기술에 충실하면서 혁신을 더 해나가는 모습이 정말 대단하다.,0
27,내가 하고 싶었던 이야기를 써줘서 고마운데 조금 부족하네….,1
28, 기존의 기술에 충실하면서 혁신을 더 해나가는 모습이 정말 대단하다.,1
29,"암튼, 여기서 먹는 건, 무조건 아가씨가 내는 거죠? 맞죠?",2
30, 설아 수와 대박이 너무 귀여워 크크크,0
31,오늘 밤을 새워가면서 김연아 선수만 기다렸답니다!!,1
32,대한민국 밥상 문화의 일등공신 백 주부님 고맙습니다.,1
33,저런 것 어떻게 먹냐?,3
34,"……그거, 약 내용 적힌 거 태워도 돼?",2
35,왜? 아무도 없어서 놀고 돈 받다가 일거리 많아지니 ㅈ 같아?,2
36,"뭡니까, 그 오글거리는 대사는…….",3
37,기자 이름이 없으니 이딴 식으로 귀찮게 하지,2
38, 항상 캐럿을 기분 좋게 만들어줘서 정말 고맙고..,0
39, 그런데 뭐 선 동력은 조계현 이강철을 키워? ㅋㅋ,3
