,sentence,label
0,Happy birthday to you~!,1
1,Happy birthday to you~!,0
2,"이러다 잘못되면 어떡해!!! 나 하나 죽는 건 괜찮지만, 당신은 살아야지!! 우리 딸 누가 봐!",1
3,이 돼지는 고문해야 돼,2
4,네. 다음 솜방망이 처벌. 뻔하지. 제길,2
5,연수!,0
6,이효리는 ♡♡입니다.,1
7,이젠 문화계란 기사만 봐도 깜짝깜짝 놀라요….,3
8,간에 들어와 보니 ? 쓴 글이 많아서 기분이 너무 좋아요….^^,0
9,해외 취업하고 그것도 안 되면 봉사 활동하라는 사람도 있던데…. ㅋ,3
10,불법이래. 크크크 누굴 위한 법이냐 이딴건,2
11,"이러다 잘못되면 어떡해!!! 나 하나 죽는 건 괜찮지만, 당신은 살아야지!! 우리 딸 누가 봐!",0
12, 어디에서 군 장비가 새는 건지,3
13,"대포폰으로 재벌총수에게 전화해서 보이스피싱도 하시고,",3
14,삼성이 제정신이 아니구나! 최재원을 버리다니,3
15,그렇다니까요. 왜요?,2
16,제목을 바꿔야 할 듯. ?,2
17,이전으로 선생님을 만나서 인생이 달라집니다.,0
18,이효리는 ♡♡입니다.,0
19,불의를 보고 참지 못하는 좋은 분이시네,1
20,지금 정부는 국민들이 공부하길 바라는 정부 같다.,2
21,"그래. 젊은 아가씨가 늙은이 다칠까 봐 그렇게 나서주고 참 마음이 곱네. 아유, 웃는 것도 아주 예뻐. 아까 보니까 일도 열심히 하던데. 더운데 시원한 거 하나 마셔볼래? 이게 유기농 주스야. 맛이 괜찮을 거야.",1
22,불의를 보고 참지 못하는 좋은 분이시네,0
23, 그 유명한 명작 '터보네 이 터' 같은 거야? 크크크.,1
24,사소한 것도 놓치지 않고 해 먹었네….,2
25,그렇다면. 다행이군요.,2
26,나미야 잡화점을 굳이 연극으로…???,3
27,아주 재밌음. 크크크 연기 잘해서 재미남,1
28,간에 들어와 보니 ? 쓴 글이 많아서 기분이 너무 좋아요….^^,1
29, 기다릴 수 있나요??,3
30,연수!,1
31,더 양아치인 거는 계란 숨기고 판매하는 거,2
32, 나 없이도 잘 웃고 잘 지내는 것 같아서요,2
33,아주 재밌음. 크크크 연기 잘해서 재미남,0
34,이전으로 선생님을 만나서 인생이 달라집니다.,1
35,"도대체 페어플레이를 몰라, 페어플레이를! 고부가 장단이 맞아서 지구는….",3
36,사진 봐라 나 바로 복귀???,3
37, 그 유명한 명작 '터보네 이 터' 같은 거야? 크크크.,0
38,장난하냐?,3
39,"그래. 젊은 아가씨가 늙은이 다칠까 봐 그렇게 나서주고 참 마음이 곱네. 아유, 웃는 것도 아주 예뻐. 아까 보니까 일도 열심히 하던데. 더운데 시원한 거 하나 마셔볼래? 이게 유기농 주스야. 맛이 괜찮을 거야.",0
