,sentence,label
0,어… 그동안 눈이 깊어졌구나…,3
1,다시는 실수 안 할게요~ 네?,3
2,박재범 멋지다,0
3,핸드폰…,3
4,후우…….,0
5,이제 장기간 오래 할 수 있는 엠씨를 찾아보길…. 이게 뭐냐 잠깐 하다 말고,2
6,내려와. 아줌마야. 지금까지 호의호식하며 인생 편히 살았잖아.,2
7,와 질기다 아직도 자퇴 안 하고 버티네! ㅎㄷㄷㄷ,3
8,"응, 뭐 해?",3
9,형국이 김영란법 때문에 많이 힘들었구나,2
10,그게 끝이에요?,1
11,박재범 멋지다,1
12,오늘 미녀는 괴로워 보러 갈 거예요 ㅋㅋㅋㅋㅋ재밋겠져?!,0
13,어제 축제라서 제가 얼굴 오른쪽 광대 그쪽에 타투를 했거든요,1
14, 앙리 형 아스널 잠깐 와서 골 넣을 때 겁나 감동했었음.,0
15,그게 끝이에요?,0
16, 앙리 형 아스널 잠깐 와서 골 넣을 때 겁나 감동했었음.,1
17,이런 대박 쓰레기….,2
18,항상 힘들어도 열심히 활동해줘서 정말 고마워요 ㅇ♡♡♡♡,0
19,많은 사람이 연 아양을 좋아하고 위대한 스케이팅이라고 한 이유.,0
20, 끝까지 맞으면서도 상대에게 주먹 한번 내밀지 않으신 점!!,3
21,무슨 지구 멸망할 듯이 번개 침? ㅠㅠ,3
22,"진짜 11, 12화는 내용도 연기도 레전드….",1
23,월욜 기다리는데 화가 나 미칠 것 같아,2
24,오늘 미녀는 괴로워 보러 갈 거예요 ㅋㅋㅋㅋㅋ재밋겠져?!,1
25,많은 사람이 연 아양을 좋아하고 위대한 스케이팅이라고 한 이유.,1
26,백 선생님 덕분에 썰렁한 주방이 풍성해졌습니다.,0
27,백 선생님 덕분에 썰렁한 주방이 풍성해졌습니다.,1
28,항상 힘들어도 열심히 활동해줘서 정말 고마워요 ㅇ♡♡♡♡,1
29,"……시끄럽다, 주절주절 떠들지 마라.",2
30,"아니, 그걸 왜 돌려줘요?",3
31,어제 축제라서 제가 얼굴 오른쪽 광대 그쪽에 타투를 했거든요,0
32,헐…. 감독님 반성 많이 하셔야겠네요. 이 대배우들을 데리고 어떻게 이리 말도 안 되는 ㄱ 족보 영화를 만들 생각을 하셨는지요. 이런 어이없는 시나리오에 출연 결정을 한 배우들 탓도 일부 있겠군요.,2
33,후우…….,1
34,그런데 전 아직 근로계약서를 안 썼거든요?,3
35, 미군 주둔하면 식민지라며? ㅎ,3
36,야구 한판에 영화를 365개 365일 찍나 크크크,2
37,"진짜 11, 12화는 내용도 연기도 레전드….",0
38,미세먼지가 고등어구이 연기라는 말과 똑같네,2
39,무술인이 왜 총을 드나?,2
